Região;Código UF;UF;Código IBGE;Município;Magreza;;Magreza;;Eutrofia;;Sobrepeso (5-10 anos);;Obesidade (5-10 anos);;Obesidade grave (5-10 anos);;Total
NORTE;15;PA;150100;AVEIRO;24;3.2%;39;5.21%;573;76.5%;87;11.62%;19;2.54%;7;0.93%;749
NORTE;15;PA;150110;BAGRE;48;3.49%;38;2.77%;944;68.7%;198;14.41%;89;6.48%;57;4.15%;1.374
NORTE;15;PA;150120;BAIAO;24;1.27%;37;1.96%;1.230;65.18%;328;17.38%;151;8%;117;6.2%;1.887
NORTE;15;PA;150125;BANNACH;4;2.38%;3;1.79%;98;58.33%;42;25%;11;6.55%;10;5.95%;168
NORTE;15;PA;150130;BARCARENA;110;2.28%;143;2.96%;3.534;73.27%;621;12.88%;283;5.87%;132;2.74%;4.823
NORTE;15;PA;150140;BELEM;168;1.55%;262;2.43%;7.993;73.98%;1.424;13.18%;625;5.78%;332;3.07%;10.804
NORTE;15;PA;150145;BELTERRA;42;4.6%;49;5.36%;664;72.65%;99;10.83%;43;4.7%;17;1.86%;914
NORTE;15;PA;150150;BENEVIDES;69;2.84%;66;2.72%;1.633;67.26%;367;15.12%;192;7.91%;101;4.16%;2.428
NORTE;15;PA;150157;BOM JESUS DO TOCANTINS;22;2.99%;16;2.18%;511;69.52%;97;13.2%;60;8.16%;29;3.95%;735
NORTE;15;PA;150160;BONITO;11;1.61%;17;2.49%;466;68.23%;107;15.67%;56;8.2%;26;3.81%;683
NORTE;15;PA;150170;BRAGANCA;216;3.23%;296;4.42%;4.772;71.27%;888;13.26%;365;5.45%;159;2.37%;6.696
NORTE;15;PA;150172;BRASIL NOVO;27;3.86%;38;5.44%;429;61.37%;130;18.6%;59;8.44%;16;2.29%;699
NORTE;15;PA;150175;BREJO GRANDE DO ARAGUAIA;16;3.65%;21;4.79%;292;66.67%;64;14.61%;31;7.08%;14;3.2%;438
NORTE;15;PA;150178;BREU BRANCO;109;5.43%;108;5.38%;1.431;71.26%;232;11.55%;89;4.43%;39;1.94%;2.008
NORTE;15;PA;150180;BREVES;175;2.81%;184;2.96%;4.622;74.27%;772;12.41%;317;5.09%;153;2.46%;6.223
NORTE;15;PA;150190;BUJARU;61;3.83%;75;4.71%;1.080;67.88%;225;14.14%;97;6.1%;53;3.33%;1.591
NORTE;15;PA;150200;CACHOEIRA DO ARARI;55;4.37%;47;3.73%;816;64.81%;191;15.17%;94;7.47%;56;4.45%;1.259
NORTE;15;PA;150195;CACHOEIRA DO PIRIA;43;2.94%;55;3.76%;989;67.6%;273;18.66%;66;4.51%;37;2.53%;1.463
NORTE;15;PA;150210;CAMETA;192;2.32%;289;3.49%;5.648;68.25%;1.256;15.18%;622;7.52%;269;3.25%;8.276
NORTE;15;PA;150215;CANAA DOS CARAJAS;35;2.32%;78;5.17%;1.158;76.79%;151;10.01%;51;3.38%;35;2.32%;1.508
NORTE;15;PA;150220;CAPANEMA;53;2.38%;64;2.88%;1.776;79.82%;199;8.94%;89;4%;44;1.98%;2.225
NORTE;15;PA;150230;CAPITAO POCO;51;2.05%;76;3.06%;1.744;70.12%;345;13.87%;160;6.43%;111;4.46%;2.487
NORTE;15;PA;150240;CASTANHAL;147;2.03%;185;2.56%;4.066;56.24%;1.373;18.99%;1.110;15.35%;349;4.83%;7.230
NORTE;15;PA;150250;CHAVES;38;3.05%;24;1.93%;1.103;88.52%;45;3.61%;21;1.69%;15;1.2%;1.246
NORTE;15;PA;150260;COLARES;19;3.51%;26;4.8%;388;71.59%;68;12.55%;37;6.83%;4;0.74%;542
NORTE;15;PA;150270;CONCEICAO DO ARAGUAIA;32;2.65%;51;4.23%;893;73.99%;134;11.1%;61;5.05%;36;2.98%;1.207
NORTE;15;PA;150275;CONCORDIA DO PARA;40;2.76%;60;4.14%;996;68.69%;194;13.38%;103;7.1%;57;3.93%;1.450
NORTE;15;PA;150276;CUMARU DO NORTE;11;1.78%;8;1.29%;413;66.72%;108;17.45%;53;8.56%;26;4.2%;619
NORTE;15;PA;150277;CURIONOPOLIS;29;2.41%;58;4.83%;789;65.64%;167;13.89%;98;8.15%;61;5.07%;1.202
NORTE;15;PA;150280;CURRALINHO;42;2.43%;61;3.53%;1.231;71.24%;266;15.39%;87;5.03%;41;2.37%;1.728
NORTE;15;PA;150285;CURUA;39;5.95%;50;7.63%;495;75.57%;52;7.94%;10;1.53%;9;1.37%;655
NORTE;15;PA;150290;CURUCA;57;3.55%;63;3.92%;1.145;71.3%;202;12.58%;104;6.48%;35;2.18%;1.606
NORTE;15;PA;150293;DOM ELISEU;49;2.25%;100;4.59%;1.661;76.23%;233;10.69%;95;4.36%;41;1.88%;2.179
NORTE;15;PA;150295;ELDORADO DOS CARAJAS;39;3.27%;56;4.7%;832;69.8%;170;14.26%;63;5.29%;32;2.68%;1.192
NORTE;15;PA;150300;FARO;18;2.34%;11;1.43%;591;76.75%;97;12.6%;39;5.06%;14;1.82%;770
NORTE;15;PA;150304;FLORESTA DO ARAGUAIA;20;2.53%;47;5.94%;571;72.19%;103;13.02%;35;4.42%;15;1.9%;791
NORTE;15;PA;150307;GARRAFAO DO NORTE;33;1.73%;86;4.5%;1.367;71.53%;294;15.38%;91;4.76%;40;2.09%;1.911
NORTE;15;PA;150309;GOIANESIA DO PARA;20;1.72%;19;1.63%;869;74.72%;172;14.79%;58;4.99%;25;2.15%;1.163
NORTE;15;PA;150310;GURUPA;78;2.59%;98;3.26%;2.086;69.3%;470;15.61%;192;6.38%;86;2.86%;3.010
NORTE;15;PA;150320;IGARAPE-ACU;36;1.84%;60;3.07%;1.368;70.05%;282;14.44%;142;7.27%;65;3.33%;1.953
NORTE;15;PA;150330;IGARAPE-MIRI;98;3.73%;116;4.42%;1.636;62.28%;443;16.86%;200;7.61%;134;5.1%;2.627
NORTE;15;PA;150340;INHANGAPI;30;3.97%;40;5.29%;512;67.72%;106;14.02%;50;6.61%;18;2.38%;756
NORTE;15;PA;150345;IPIXUNA DO PARA;61;2.92%;92;4.41%;1.568;75.13%;227;10.88%;105;5.03%;34;1.63%;2.087
NORTE;15;PA;150350;IRITUIA;40;2.57%;62;3.99%;1.116;71.77%;210;13.5%;84;5.4%;43;2.77%;1.555
NORTE;15;PA;150360;ITAITUBA;75;1.62%;147;3.18%;3.536;76.4%;582;12.58%;212;4.58%;76;1.64%;4.628
NORTE;15;PA;150370;ITUPIRANGA;96;3.28%;150;5.13%;2.057;70.3%;399;13.64%;161;5.5%;63;2.15%;2.926
NORTE;15;PA;150375;JACAREACANGA;47;3.75%;29;2.32%;1.016;81.15%;115;9.19%;28;2.24%;17;1.36%;1.252
NORTE;15;PA;150380;JACUNDA;61;2.61%;85;3.63%;1.730;73.9%;273;11.66%;121;5.17%;71;3.03%;2.341
NORTE;15;PA;150390;JURUTI;83;3.49%;100;4.21%;1.856;78.08%;208;8.75%;81;3.41%;49;2.06%;2.377
NORTE;15;PA;150400;LIMOEIRO DO AJURU;15;1.16%;24;1.85%;840;64.76%;213;16.42%;155;11.95%;50;3.86%;1.297
NORTE;15;PA;150405;MAE DO RIO;45;2.21%;53;2.6%;1.470;72.16%;291;14.29%;117;5.74%;61;2.99%;2.037
NORTE;15;PA;150410;MAGALHAES BARATA;9;2.47%;7;1.92%;274;75.27%;43;11.81%;19;5.22%;12;3.3%;364
NORTE;15;PA;150420;MARABA;123;2.47%;221;4.43%;3.778;75.73%;545;10.92%;231;4.63%;91;1.82%;4.989
NORTE;15;PA;150430;MARACANA;31;2.04%;55;3.62%;1.110;73.07%;196;12.9%;84;5.53%;43;2.83%;1.519
NORTE;15;PA;150440;MARAPANIM;50;4.08%;59;4.82%;857;70.02%;161;13.15%;77;6.29%;20;1.63%;1.224
NORTE;15;PA;150442;MARITUBA;199;5.47%;116;3.19%;2.129;58.47%;661;18.15%;334;9.17%;202;5.55%;3.641
NORTE;15;PA;150445;MEDICILANDIA;33;3.02%;46;4.21%;767;70.24%;143;13.1%;67;6.14%;36;3.3%;1.092
NORTE;15;PA;150450;MELGACO;65;2.78%;67;2.87%;1.932;82.67%;180;7.7%;60;2.57%;33;1.41%;2.337
NORTE;15;PA;150460;MOCAJUBA;51;2.38%;64;2.99%;1.545;72.06%;307;14.32%;113;5.27%;64;2.99%;2.144
NORTE;15;PA;150470;MOJU;109;3.75%;99;3.41%;1.907;65.6%;467;16.06%;212;7.29%;113;3.89%;2.907
NORTE;15;PA;150475;MOJUI DOS CAMPOS;26;2.37%;47;4.29%;844;77.08%;126;11.51%;32;2.92%;20;1.83%;1.095
NORTE;15;PA;150480;MONTE ALEGRE;58;1.62%;140;3.91%;2.798;78.22%;400;11.18%;134;3.75%;47;1.31%;3.577
NORTE;15;PA;150490;MUANA;12;0.71%;19;1.13%;1.261;74.88%;250;14.85%;87;5.17%;55;3.27%;1.684
NORTE;15;PA;150495;NOVA ESPERANCA DO PIRIA;32;2.38%;51;3.8%;864;64.38%;235;17.51%;118;8.79%;42;3.13%;1.342
NORTE;15;PA;150497;NOVA IPIXUNA;26;4.47%;25;4.3%;394;67.7%;85;14.6%;37;6.36%;15;2.58%;582
NORTE;15;PA;150500;NOVA TIMBOTEUA;11;2.07%;8;1.5%;376;70.68%;89;16.73%;38;7.14%;10;1.88%;532
NORTE;15;PA;150503;NOVO PROGRESSO;12;1.34%;32;3.58%;672;75.17%;103;11.52%;56;6.26%;19;2.13%;894
NORTE;15;PA;150506;NOVO REPARTIMENTO;56;2.37%;62;2.62%;1.884;79.76%;226;9.57%;99;4.19%;35;1.48%;2.362
NORTE;15;PA;150510;OBIDOS;43;1.39%;74;2.39%;2.565;82.72%;288;9.29%;84;2.71%;47;1.52%;3.101
NORTE;15;PA;150520;OEIRAS DO PARA;29;2.67%;34;3.13%;875;80.5%;98;9.02%;36;3.31%;15;1.38%;1.087
NORTE;15;PA;150530;ORIXIMINA;102;3.53%;141;4.88%;2.162;74.76%;304;10.51%;110;3.8%;73;2.52%;2.892
NORTE;15;PA;150540;OUREM;19;1.79%;26;2.45%;765;72.1%;157;14.8%;65;6.13%;29;2.73%;1.061
NORTE;15;PA;150543;OURILANDIA DO NORTE;40;2.82%;37;2.61%;974;68.79%;237;16.74%;93;6.57%;35;2.47%;1.416
NORTE;15;PA;150548;PACAJA;53;3.05%;81;4.67%;1.286;74.12%;196;11.3%;72;4.15%;47;2.71%;1.735
NORTE;15;PA;150549;PALESTINA DO PARA;15;2.98%;18;3.57%;349;69.25%;64;12.7%;35;6.94%;23;4.56%;504
NORTE;15;PA;150550;PARAGOMINAS;74;1.55%;106;2.22%;3.630;76.12%;727;15.24%;160;3.36%;72;1.51%;4.769
NORTE;15;PA;150553;PARAUAPEBAS;51;1.72%;76;2.56%;2.392;80.65%;298;10.05%;105;3.54%;44;1.48%;2.966
NORTE;15;PA;150555;PAU D'ARCO;6;1.56%;19;4.95%;262;68.23%;59;15.36%;28;7.29%;10;2.6%;384
NORTE;15;PA;150560;PEIXE-BOI;8;2.27%;7;1.98%;208;58.92%;68;19.26%;42;11.9%;20;5.67%;353
NORTE;15;PA;150563;PICARRA;25;3.56%;43;6.13%;501;71.37%;81;11.54%;32;4.56%;20;2.85%;702
NORTE;15;PA;150565;PLACAS;19;2.22%;34;3.97%;666;77.71%;91;10.62%;41;4.78%;6;0.7%;857
NORTE;15;PA;150570;PONTA DE PEDRAS;42;2.44%;82;4.77%;1.189;69.13%;241;14.01%;106;6.16%;60;3.49%;1.720
NORTE;15;PA;150580;PORTEL;34;0.65%;40;0.77%;4.605;88.47%;394;7.57%;90;1.73%;42;0.81%;5.205
NORTE;15;PA;150590;PORTO DE MOZ;73;3.25%;89;3.97%;1.670;74.42%;265;11.81%;104;4.63%;43;1.92%;2.244
NORTE;15;PA;150600;PRAINHA;87;3.08%;111;3.93%;2.000;70.87%;382;13.54%;143;5.07%;99;3.51%;2.822
NORTE;15;PA;150610;PRIMAVERA;16;3.01%;27;5.08%;369;69.49%;68;12.81%;30;5.65%;21;3.95%;531
NORTE;15;PA;150611;QUATIPURU;9;1.23%;17;2.32%;545;74.45%;106;14.48%;34;4.64%;21;2.87%;732
NORTE;15;PA;150613;REDENCAO;45;1.74%;85;3.29%;1.957;75.85%;333;12.91%;115;4.46%;45;1.74%;2.580
NORTE;15;PA;150616;RIO MARIA;14;2.67%;22;4.19%;406;77.33%;43;8.19%;23;4.38%;17;3.24%;525
NORTE;15;PA;150618;RONDON DO PARA;15;1.35%;32;2.89%;821;74.1%;135;12.18%;57;5.14%;48;4.33%;1.108
NORTE;15;PA;150619;RUROPOLIS;46;3.62%;69;5.42%;886;69.65%;154;12.11%;82;6.45%;35;2.75%;1.272
NORTE;15;PA;150620;SALINOPOLIS;19;1.51%;24;1.91%;949;75.38%;159;12.63%;70;5.56%;38;3.02%;1.259
NORTE;15;PA;150630;SALVATERRA;21;1.9%;29;2.63%;707;64.04%;208;18.84%;90;8.15%;49;4.44%;1.104
NORTE;15;PA;150635;SANTA BARBARA DO PARA;26;2.63%;32;3.24%;707;71.63%;142;14.39%;56;5.67%;24;2.43%;987
NORTE;15;PA;150640;SANTA CRUZ DO ARARI;10;3.07%;12;3.68%;258;79.14%;26;7.98%;10;3.07%;10;3.07%;326
NORTE;15;PA;150650;SANTA IZABEL DO PARA;55;2.4%;73;3.18%;1.383;60.24%;433;18.86%;243;10.58%;109;4.75%;2.296
NORTE;15;PA;150655;SANTA LUZIA DO PARA;29;3.18%;51;5.59%;585;64.14%;145;15.9%;74;8.11%;28;3.07%;912
NORTE;15;PA;150658;SANTA MARIA DAS BARREIRAS;20;2.03%;36;3.65%;589;59.8%;192;19.49%;122;12.39%;26;2.64%;985
NORTE;15;PA;150660;SANTA MARIA DO PARA;23;1.98%;43;3.7%;820;70.51%;169;14.53%;64;5.5%;44;3.78%;1.163
NORTE;15;PA;150670;SANTANA DO ARAGUAIA;86;4.97%;74;4.27%;874;50.49%;299;17.27%;215;12.42%;183;10.57%;1.731
NORTE;15;PA;150680;SANTAREM;338;2.45%;551;4%;10.707;77.63%;1.406;10.19%;545;3.95%;245;1.78%;13.792
NORTE;15;PA;150690;SANTAREM NOVO;12;2.94%;13;3.19%;291;71.32%;61;14.95%;20;4.9%;11;2.7%;408
NORTE;15;PA;150700;SANTO ANTONIO DO TAUA;19;1.18%;53;3.3%;1.201;74.83%;215;13.4%;86;5.36%;31;1.93%;1.605
NORTE;15;PA;150710;SAO CAETANO DE ODIVELAS;13;1.78%;14;1.92%;527;72.19%;117;16.03%;41;5.62%;18;2.47%;730
NORTE;15;PA;150715;SAO DOMINGOS DO ARAGUAIA;18;2.22%;29;3.58%;616;75.96%;93;11.47%;39;4.81%;16;1.97%;811
NORTE;15;PA;150720;SAO DOMINGOS DO CAPIM;55;2.58%;78;3.66%;1.579;73.99%;295;13.82%;85;3.98%;42;1.97%;2.134
NORTE;15;PA;150730;SAO FELIX DO XINGU;53;3.08%;100;5.81%;1.242;72.13%;182;10.57%;91;5.28%;54;3.14%;1.722
NORTE;15;PA;150740;SAO FRANCISCO DO PARA;16;1.98%;24;2.97%;582;72.03%;114;14.11%;50;6.19%;22;2.72%;808
NORTE;15;PA;150745;SAO GERALDO DO ARAGUAIA;36;3.3%;45;4.12%;746;68.38%;153;14.02%;70;6.42%;41;3.76%;1.091
NORTE;15;PA;150746;SAO JOAO DA PONTA;12;2.81%;13;3.04%;325;76.11%;51;11.94%;21;4.92%;5;1.17%;427
NORTE;15;PA;150747;SAO JOAO DE PIRABAS;27;2.25%;47;3.92%;864;72.06%;169;14.1%;57;4.75%;35;2.92%;1.199
NORTE;15;PA;150750;SAO JOAO DO ARAGUAIA;28;4.56%;35;5.7%;460;74.92%;57;9.28%;21;3.42%;13;2.12%;614
NORTE;15;PA;150760;SAO MIGUEL DO GUAMA;71;2.15%;113;3.41%;2.387;72.11%;449;13.56%;186;5.62%;104;3.14%;3.310
NORTE;15;PA;150770;SAO SEBASTIAO DA BOA VISTA;14;1.07%;14;1.07%;919;70.21%;236;18.03%;86;6.57%;40;3.06%;1.309
NORTE;15;PA;150775;SAPUCAIA;0;-;2;1.69%;84;71.19%;23;19.49%;5;4.24%;4;3.39%;118
NORTE;15;PA;150780;SENADOR JOSE PORFIRIO;34;2.76%;45;3.65%;879;71.23%;168;13.61%;75;6.08%;33;2.67%;1.234
NORTE;15;PA;150790;SOURE;52;3.5%;57;3.84%;1.065;71.77%;154;10.38%;89;6%;67;4.51%;1.484
NORTE;15;PA;150795;TAILANDIA;59;1.29%;147;3.21%;3.564;77.78%;561;12.24%;191;4.17%;60;1.31%;4.582
NORTE;15;PA;150796;TERRA ALTA;20;2.93%;20;2.93%;487;71.41%;100;14.66%;39;5.72%;16;2.35%;682
NORTE;15;PA;150797;TERRA SANTA;18;1.88%;30;3.13%;729;76.1%;116;12.11%;40;4.18%;25;2.61%;958
NORTE;15;PA;150800;TOME-ACU;158;3.85%;211;5.14%;2.840;69.2%;559;13.62%;230;5.6%;106;2.58%;4.104
NORTE;15;PA;150803;TRACUATEUA;89;3.99%;105;4.71%;1.603;71.88%;302;13.54%;96;4.3%;35;1.57%;2.230
NORTE;15;PA;150805;TRAIRAO;17;1.87%;32;3.53%;686;75.63%;116;12.79%;41;4.52%;15;1.65%;907
NORTE;15;PA;150808;TUCUMA;29;1.88%;55;3.57%;1.030;66.8%;233;15.11%;120;7.78%;75;4.86%;1.542
NORTE;15;PA;150810;TUCURUI;41;1.03%;93;2.34%;3.297;83.05%;381;9.6%;112;2.82%;46;1.16%;3.970
NORTE;15;PA;150812;ULIANOPOLIS;32;2.36%;52;3.83%;948;69.81%;217;15.98%;79;5.82%;30;2.21%;1.358
NORTE;15;PA;150815;URUARA;15;1.66%;30;3.32%;646;71.46%;119;13.16%;64;7.08%;30;3.32%;904
NORTE;15;PA;150820;VIGIA;59;2.53%;65;2.79%;1.688;72.38%;314;13.46%;144;6.17%;62;2.66%;2.332
NORTE;15;PA;150830;VISEU;157;3.4%;181;3.92%;3.425;74.09%;568;12.29%;185;4%;107;2.31%;4.623
NORTE;15;PA;150835;VITORIA DO XINGU;16;2.59%;22;3.56%;434;70.23%;92;14.89%;37;5.99%;17;2.75%;618
NORTE;15;PA;150840;XINGUARA;12;0.73%;33;2.01%;1.236;75.37%;188;11.46%;66;4.02%;105;6.4%;1.640
TOTAL ESTADO PARÁ;;;;;7.626;2.55%;10.367;3.46%;216.340;72.25%;39.847;13.31%;17.025;5.69%;8.223;2.75%;299.428
NORTE;11;RO;110001;ALTA FLORESTA D'OESTE;14;2.11%;25;3.78%;478;72.21%;90;13.6%;36;5.44%;19;2.87%;662
NORTE;11;RO;110037;ALTO ALEGRE DOS PARECIS;17;4.34%;18;4.59%;254;64.8%;66;16.84%;27;6.89%;10;2.55%;392
NORTE;11;RO;110040;ALTO PARAISO;9;4%;9;4%;156;69.33%;26;11.56%;15;6.67%;10;4.44%;225
NORTE;11;RO;110034;ALVORADA D'OESTE;13;3.69%;15;4.26%;218;61.93%;55;15.63%;34;9.66%;17;4.83%;352
NORTE;11;RO;110002;ARIQUEMES;23;1.2%;55;2.86%;1.233;64.19%;373;19.42%;175;9.11%;62;3.23%;1.921
NORTE;11;RO;110045;BURITIS;34;4.59%;24;3.24%;445;60.14%;130;17.57%;81;10.95%;26;3.51%;740
NORTE;11;RO;110003;CABIXI;3;2.4%;2;1.6%;84;67.2%;24;19.2%;10;8%;2;1.6%;125
NORTE;11;RO;110060;CACAULANDIA;4;3.6%;2;1.8%;81;72.97%;16;14.41%;7;6.31%;1;0.9%;111
NORTE;11;RO;110004;CACOAL;16;1.64%;36;3.7%;650;66.8%;142;14.59%;76;7.81%;53;5.45%;973
NORTE;11;RO;110070;CAMPO NOVO DE RONDONIA;10;3.15%;15;4.73%;218;68.77%;46;14.51%;20;6.31%;8;2.52%;317
NORTE;11;RO;110080;CANDEIAS DO JAMARI;25;2.63%;37;3.89%;536;56.3%;170;17.86%;130;13.66%;54;5.67%;952
NORTE;11;RO;110090;CASTANHEIRAS;6;5%;9;7.5%;85;70.83%;12;10%;5;4.17%;3;2.5%;120
NORTE;11;RO;110005;CEREJEIRAS;16;3.74%;16;3.74%;290;67.76%;56;13.08%;33;7.71%;17;3.97%;428
NORTE;11;RO;110092;CHUPINGUAIA;11;4.55%;8;3.31%;144;59.5%;47;19.42%;17;7.02%;15;6.2%;242
NORTE;11;RO;110006;COLORADO DO OESTE;5;1.46%;9;2.63%;235;68.71%;45;13.16%;30;8.77%;18;5.26%;342
NORTE;11;RO;110007;CORUMBIARA;2;1.3%;7;4.55%;112;72.73%;19;12.34%;13;8.44%;1;0.65%;154
NORTE;11;RO;110008;COSTA MARQUES;10;1.72%;23;3.95%;405;69.59%;87;14.95%;32;5.5%;25;4.3%;582
NORTE;11;RO;110094;CUJUBIM;6;1.04%;7;1.21%;365;63.15%;129;22.32%;52;9%;19;3.29%;578
NORTE;11;RO;110009;ESPIGAO D'OESTE;20;2.68%;20;2.68%;527;70.64%;110;14.75%;46;6.17%;23;3.08%;746
NORTE;11;RO;110100;GOVERNADOR JORGE TEIXEIRA;11;4.07%;6;2.22%;164;60.74%;58;21.48%;21;7.78%;10;3.7%;270
NORTE;11;RO;110010;GUAJARA-MIRIM;25;2.42%;20;1.94%;779;75.56%;124;12.03%;50;4.85%;33;3.2%;1.031
NORTE;11;RO;110110;ITAPUA DO OESTE;3;0.96%;14;4.47%;206;65.81%;56;17.89%;24;7.67%;10;3.19%;313
NORTE;11;RO;110011;JARU;29;2.34%;41;3.3%;842;67.85%;179;14.42%;96;7.74%;54;4.35%;1.241
NORTE;11;RO;110012;JI-PARANA;13;0.81%;47;2.94%;1.204;75.3%;195;12.2%;87;5.44%;53;3.31%;1.599
NORTE;11;RO;110013;MACHADINHO D'OESTE;20;2.39%;34;4.07%;579;69.26%;112;13.4%;62;7.42%;29;3.47%;836
NORTE;11;RO;110120;MINISTRO ANDREAZZA;6;2.96%;6;2.96%;144;70.94%;29;14.29%;13;6.4%;5;2.46%;203
NORTE;11;RO;110130;MIRANTE DA SERRA;3;1.62%;8;4.32%;121;65.41%;33;17.84%;11;5.95%;9;4.86%;185
NORTE;11;RO;110140;MONTE NEGRO;4;1.67%;7;2.93%;172;71.97%;33;13.81%;19;7.95%;4;1.67%;239
NORTE;11;RO;110014;NOVA BRASILANDIA D'OESTE;19;4.83%;22;5.6%;245;62.34%;57;14.5%;32;8.14%;18;4.58%;393
NORTE;11;RO;110033;NOVA MAMORE;11;1.96%;15;2.67%;447;79.54%;57;10.14%;17;3.02%;15;2.67%;562
NORTE;11;RO;110143;NOVA UNIAO;13;6.25%;8;3.85%;116;55.77%;37;17.79%;20;9.62%;14;6.73%;208
NORTE;11;RO;110050;NOVO HORIZONTE DO OESTE;10;4.59%;6;2.75%;147;67.43%;37;16.97%;15;6.88%;3;1.38%;218
NORTE;11;RO;110015;OURO PRETO DO OESTE;4;0.97%;22;5.31%;261;63.04%;74;17.87%;35;8.45%;18;4.35%;414
NORTE;11;RO;110145;PARECIS;8;6.67%;5;4.17%;78;65%;21;17.5%;5;4.17%;3;2.5%;120
NORTE;11;RO;110018;PIMENTA BUENO;13;1.63%;29;3.64%;548;68.84%;122;15.33%;56;7.04%;28;3.52%;796
NORTE;11;RO;110146;PIMENTEIRAS DO OESTE;1;1.2%;2;2.41%;60;72.29%;13;15.66%;5;6.02%;2;2.41%;83
NORTE;11;RO;110020;PORTO VELHO;148;2.1%;221;3.14%;5.155;73.17%;875;12.42%;414;5.88%;232;3.29%;7.045
NORTE;11;RO;110025;PRESIDENTE MEDICI;22;2.54%;32;3.7%;551;63.7%;143;16.53%;77;8.9%;40;4.62%;865
NORTE;11;RO;110147;PRIMAVERA DE RONDONIA;3;3.75%;3;3.75%;43;53.75%;16;20%;10;12.5%;5;6.25%;80
NORTE;11;RO;110026;RIO CRESPO;5;2.58%;8;4.12%;134;69.07%;17;8.76%;16;8.25%;14;7.22%;194
NORTE;11;RO;110028;ROLIM DE MOURA;13;2.5%;26;4.99%;385;73.9%;58;11.13%;26;4.99%;13;2.5%;521
NORTE;11;RO;110029;SANTA LUZIA D'OESTE;5;1.4%;9;2.53%;258;72.47%;47;13.2%;23;6.46%;14;3.93%;356
NORTE;11;RO;110148;SAO FELIPE D'OESTE;3;5.56%;4;7.41%;28;51.85%;16;29.63%;1;1.85%;2;3.7%;54
NORTE;11;RO;110149;SAO FRANCISCO DO GUAPORE;6;1.19%;17;3.36%;295;58.3%;77;15.22%;56;11.07%;55;10.87%;506
NORTE;11;RO;110032;SAO MIGUEL DO GUAPORE;11;2.05%;20;3.73%;368;68.66%;87;16.23%;34;6.34%;16;2.99%;536
NORTE;11;RO;110150;SERINGUEIRAS;11;2.46%;20;4.46%;321;71.65%;64;14.29%;25;5.58%;7;1.56%;448
NORTE;11;RO;110155;TEIXEIROPOLIS;5;5.1%;5;5.1%;69;70.41%;6;6.12%;7;7.14%;6;6.12%;98
NORTE;11;RO;110160;THEOBROMA;5;2.11%;22;9.28%;161;67.93%;21;8.86%;17;7.17%;11;4.64%;237
NORTE;11;RO;110170;URUPA;10;3.34%;21;7.02%;193;64.55%;48;16.05%;18;6.02%;9;3.01%;299
NORTE;11;RO;110175;VALE DO ANARI;6;2.96%;3;1.48%;146;71.92%;29;14.29%;12;5.91%;7;3.45%;203
NORTE;11;RO;110180;VALE DO PARAISO;4;3.6%;6;5.41%;68;61.26%;23;20.72%;5;4.5%;5;4.5%;111
NORTE;11;RO;110030;VILHENA;22;1.1%;52;2.61%;1.451;72.84%;267;13.4%;130;6.53%;70;3.51%;1.992
TOTAL ESTADO RONDÔNIA;;;;;716;2.22%;1.098;3.41%;22.255;69.08%;4.674;14.51%;2.278;7.07%;1.197;3.72%;32.218
NORTE;14;RR;140005;ALTO ALEGRE;13;2.64%;11;2.23%;352;71.4%;74;15.01%;30;6.09%;13;2.64%;493
NORTE;14;RR;140002;AMAJARI;5;1.19%;8;1.9%;310;73.81%;59;14.05%;23;5.48%;15;3.57%;420
NORTE;14;RR;140010;BOA VISTA;105;1.65%;147;2.31%;4.706;73.95%;883;13.87%;352;5.53%;171;2.69%;6.364
NORTE;14;RR;140015;BONFIM;21;2.17%;20;2.07%;685;70.91%;157;16.25%;65;6.73%;18;1.86%;966
NORTE;14;RR;140017;CANTA;16;2.14%;18;2.41%;552;73.8%;118;15.78%;31;4.14%;13;1.74%;748
NORTE;14;RR;140020;CARACARAI;16;1.64%;39;4%;698;71.59%;126;12.92%;66;6.77%;30;3.08%;975
NORTE;14;RR;140023;CAROEBE;11;2.41%;12;2.63%;348;76.32%;51;11.18%;27;5.92%;7;1.54%;456
NORTE;14;RR;140028;IRACEMA;6;2.74%;9;4.11%;166;75.8%;16;7.31%;12;5.48%;10;4.57%;219
NORTE;14;RR;140030;MUCAJAI;12;1.84%;17;2.6%;504;77.18%;76;11.64%;31;4.75%;13;1.99%;653
NORTE;14;RR;140040;NORMANDIA;14;1.94%;10;1.39%;488;67.68%;165;22.88%;33;4.58%;11;1.53%;721
NORTE;14;RR;140045;PACARAIMA;7;0.97%;5;0.69%;557;77.36%;103;14.31%;40;5.56%;8;1.11%;720
NORTE;14;RR;140047;RORAINOPOLIS;29;2.62%;34;3.07%;832;75.09%;127;11.46%;62;5.6%;24;2.17%;1.108
NORTE;14;RR;140050;SAO JOAO DA BALIZA;16;5.99%;13;4.87%;186;69.66%;28;10.49%;17;6.37%;7;2.62%;267
NORTE;14;RR;140060;SAO LUIZ;2;0.98%;12;5.85%;135;65.85%;20;9.76%;19;9.27%;17;8.29%;205
NORTE;14;RR;140070;UIRAMUTA;18;1.82%;13;1.31%;681;68.72%;206;20.79%;41;4.14%;32;3.23%;991
