Região;Código UF;UF;Código IBGE;Município;Magreza;;Magreza;;Eutrofia;;Sobrepeso (5-10 anos);;Obesidade (5-10 anos);;Obesidade grave (5-10 anos);;Total
SUDESTE;31;MG;313720;LAGOA DA PRATA;23;2.31%;50;5.03%;613;61.67%;142;14.29%;104;10.46%;62;6.24%;994
SUDESTE;31;MG;313730;LAGOA DOS PATOS;9;5.17%;9;5.17%;119;68.39%;22;12.64%;10;5.75%;5;2.87%;174
SUDESTE;31;MG;313740;LAGOA DOURADA;5;0.89%;19;3.37%;369;65.43%;86;15.25%;63;11.17%;22;3.9%;564
SUDESTE;31;MG;313750;LAGOA FORMOSA;11;1.81%;15;2.46%;381;62.56%;99;16.26%;69;11.33%;34;5.58%;609
SUDESTE;31;MG;313753;LAGOA GRANDE;6;2.01%;14;4.68%;183;61.2%;37;12.37%;35;11.71%;24;8.03%;299
SUDESTE;31;MG;313760;LAGOA SANTA;37;1.67%;110;4.97%;1.487;67.19%;286;12.92%;188;8.5%;105;4.74%;2.213
SUDESTE;31;MG;313770;LAJINHA;19;1.65%;27;2.34%;721;62.53%;196;17%;116;10.06%;74;6.42%;1.153
SUDESTE;31;MG;313780;LAMBARI;21;2.52%;29;3.48%;511;61.27%;131;15.71%;84;10.07%;58;6.95%;834
SUDESTE;31;MG;313790;LAMIM;4;2.53%;11;6.96%;102;64.56%;25;15.82%;10;6.33%;6;3.8%;158
SUDESTE;31;MG;313800;LARANJAL;3;1.67%;6;3.33%;111;61.67%;26;14.44%;19;10.56%;15;8.33%;180
SUDESTE;31;MG;313810;LASSANCE;6;2.09%;11;3.83%;204;71.08%;37;12.89%;18;6.27%;11;3.83%;287
SUDESTE;31;MG;313820;LAVRAS;32;1.7%;74;3.94%;1.198;63.83%;294;15.66%;188;10.02%;91;4.85%;1.877
SUDESTE;31;MG;313830;LEANDRO FERREIRA;0;-;13;6.57%;141;71.21%;24;12.12%;13;6.57%;7;3.54%;198
SUDESTE;31;MG;313835;LEME DO PRADO;4;2.08%;10;5.21%;138;71.88%;21;10.94%;11;5.73%;8;4.17%;192
SUDESTE;31;MG;313840;LEOPOLDINA;28;2.63%;40;3.76%;684;64.23%;151;14.18%;81;7.61%;81;7.61%;1.065
SUDESTE;31;MG;313850;LIBERDADE;2;1.27%;4;2.53%;110;69.62%;21;13.29%;11;6.96%;10;6.33%;158
SUDESTE;31;MG;313860;LIMA DUARTE;3;0.77%;9;2.3%;268;68.37%;59;15.05%;37;9.44%;16;4.08%;392
SUDESTE;31;MG;313862;LIMEIRA DO OESTE;2;0.41%;8;1.62%;306;62.07%;90;18.26%;51;10.34%;36;7.3%;493
SUDESTE;31;MG;313865;LONTRA;13;2.73%;17;3.57%;326;68.49%;72;15.13%;37;7.77%;11;2.31%;476
SUDESTE;31;MG;313867;LUISBURGO;3;0.75%;8;2.01%;279;69.92%;59;14.79%;37;9.27%;13;3.26%;399
SUDESTE;31;MG;313868;LUISLANDIA;17;4.44%;19;4.96%;257;67.1%;53;13.84%;25;6.53%;12;3.13%;383
SUDESTE;31;MG;313870;LUMINARIAS;3;1.52%;10;5.05%;135;68.18%;27;13.64%;14;7.07%;9;4.55%;198
SUDESTE;31;MG;313880;LUZ;14;2.03%;16;2.32%;416;60.38%;129;18.72%;69;10.01%;45;6.53%;689
SUDESTE;31;MG;313890;MACHACALIS;9;2.32%;10;2.58%;273;70.36%;58;14.95%;22;5.67%;16;4.12%;388
SUDESTE;31;MG;313900;MACHADO;48;2.71%;37;2.09%;1.018;57.48%;324;18.29%;201;11.35%;143;8.07%;1.771
SUDESTE;31;MG;313910;MADRE DE DEUS DE MINAS;3;1.35%;3;1.35%;139;62.33%;36;16.14%;28;12.56%;14;6.28%;223
SUDESTE;31;MG;313920;MALACACHETA;20;2.18%;51;5.56%;692;75.38%;90;9.8%;40;4.36%;25;2.72%;918
SUDESTE;31;MG;313925;MAMONAS;2;1.01%;7;3.52%;140;70.35%;26;13.07%;18;9.05%;6;3.02%;199
SUDESTE;31;MG;313930;MANGA;23;2.25%;59;5.78%;716;70.2%;113;11.08%;64;6.27%;45;4.41%;1.020
SUDESTE;31;MG;313940;MANHUACU;56;1.8%;118;3.79%;2.053;65.89%;444;14.25%;290;9.31%;155;4.97%;3.116
SUDESTE;31;MG;313950;MANHUMIRIM;14;1.65%;27;3.19%;568;67.06%;134;15.82%;53;6.26%;51;6.02%;847
SUDESTE;31;MG;313960;MANTENA;12;1.45%;30;3.64%;572;69.33%;118;14.3%;61;7.39%;32;3.88%;825
SUDESTE;31;MG;313980;MAR DE ESPANHA;21;4.43%;6;1.27%;264;55.7%;72;15.19%;62;13.08%;49;10.34%;474
SUDESTE;31;MG;313970;MARAVILHAS;6;2.08%;11;3.81%;200;69.2%;34;11.76%;22;7.61%;16;5.54%;289
SUDESTE;31;MG;313990;MARIA DA FE;5;0.61%;18;2.19%;549;66.71%;146;17.74%;71;8.63%;34;4.13%;823
SUDESTE;31;MG;314000;MARIANA;22;1.27%;56;3.23%;1.152;66.51%;278;16.05%;150;8.66%;74;4.27%;1.732
SUDESTE;31;MG;314010;MARILAC;9;4%;5;2.22%;135;60%;30;13.33%;33;14.67%;13;5.78%;225
SUDESTE;31;MG;314015;MARIO CAMPOS;14;3.2%;13;2.97%;258;59.04%;78;17.85%;38;8.7%;36;8.24%;437
SUDESTE;31;MG;314020;MARIPA DE MINAS;2;0.94%;5;2.35%;125;58.69%;42;19.72%;26;12.21%;13;6.1%;213
SUDESTE;31;MG;314030;MARLIERIA;2;0.7%;10;3.48%;197;68.64%;38;13.24%;28;9.76%;12;4.18%;287
SUDESTE;31;MG;314040;MARMELOPOLIS;0;-;1;1.37%;41;56.16%;20;27.4%;8;10.96%;3;4.11%;73
SUDESTE;31;MG;314050;MARTINHO CAMPOS;11;2.27%;19;3.93%;305;63.02%;72;14.88%;47;9.71%;30;6.2%;484
SUDESTE;31;MG;314053;MARTINS SOARES;6;1.25%;20;4.18%;315;65.76%;85;17.75%;33;6.89%;20;4.18%;479
SUDESTE;31;MG;314055;MATA VERDE;18;4.04%;18;4.04%;277;62.11%;59;13.23%;47;10.54%;27;6.05%;446
SUDESTE;31;MG;314060;MATERLANDIA;6;2.37%;11;4.35%;157;62.06%;30;11.86%;32;12.65%;17;6.72%;253
SUDESTE;31;MG;314070;MATEUS LEME;29;2.59%;40;3.57%;735;65.63%;165;14.73%;93;8.3%;58;5.18%;1.120
SUDESTE;31;MG;317150;MATHIAS LOBATO;7;3.35%;8;3.83%;135;64.59%;26;12.44%;21;10.05%;12;5.74%;209
SUDESTE;31;MG;314080;MATIAS BARBOSA;5;1.34%;6;1.6%;232;62.03%;63;16.84%;35;9.36%;33;8.82%;374
SUDESTE;31;MG;314085;MATIAS CARDOSO;10;2.15%;11;2.36%;306;65.67%;66;14.16%;38;8.15%;35;7.51%;466
SUDESTE;31;MG;314090;MATIPO;25;2.56%;36;3.68%;602;61.55%;161;16.46%;92;9.41%;62;6.34%;978
SUDESTE;31;MG;314100;MATO VERDE;15;2.5%;30;5.01%;379;63.27%;95;15.86%;57;9.52%;23;3.84%;599
SUDESTE;31;MG;314110;MATOZINHOS;10;1.39%;28;3.9%;449;62.53%;117;16.3%;70;9.75%;44;6.13%;718
SUDESTE;31;MG;314120;MATUTINA;0;-;5;2.37%;144;68.25%;26;12.32%;20;9.48%;16;7.58%;211
SUDESTE;31;MG;314130;MEDEIROS;1;0.5%;4;1.98%;123;60.89%;42;20.79%;18;8.91%;14;6.93%;202
SUDESTE;31;MG;314140;MEDINA;4;0.45%;24;2.68%;652;72.77%;133;14.84%;59;6.58%;24;2.68%;896
SUDESTE;31;MG;314150;MENDES PIMENTEL;1;0.48%;5;2.4%;145;69.71%;31;14.9%;18;8.65%;8;3.85%;208
SUDESTE;31;MG;314160;MERCES;2;0.67%;8;2.68%;200;66.89%;44;14.72%;25;8.36%;20;6.69%;299
SUDESTE;31;MG;314170;MESQUITA;0;-;12;4.15%;186;64.36%;35;12.11%;40;13.84%;16;5.54%;289
SUDESTE;31;MG;314180;MINAS NOVAS;17;1.11%;66;4.33%;1.119;73.38%;188;12.33%;86;5.64%;49;3.21%;1.525
SUDESTE;31;MG;314190;MINDURI;1;0.75%;6;4.51%;92;69.17%;15;11.28%;12;9.02%;7;5.26%;133
SUDESTE;31;MG;314200;MIRABELA;13;3.05%;15;3.52%;281;65.96%;56;13.15%;37;8.69%;24;5.63%;426
SUDESTE;31;MG;314210;MIRADOURO;2;0.52%;14;3.67%;227;59.58%;73;19.16%;47;12.34%;18;4.72%;381
SUDESTE;31;MG;314220;MIRAI;2;0.47%;7;1.66%;265;62.8%;89;21.09%;34;8.06%;25;5.92%;422
SUDESTE;31;MG;314225;MIRAVANIA;4;2.4%;9;5.39%;123;73.65%;16;9.58%;9;5.39%;6;3.59%;167
SUDESTE;31;MG;314230;MOEDA;4;1.38%;9;3.1%;203;70%;39;13.45%;28;9.66%;7;2.41%;290
SUDESTE;31;MG;314240;MOEMA;1;0.43%;6;2.6%;158;68.4%;29;12.55%;21;9.09%;16;6.93%;231
SUDESTE;31;MG;314250;MONJOLOS;1;0.75%;8;5.97%;85;63.43%;24;17.91%;9;6.72%;7;5.22%;134
SUDESTE;31;MG;314260;MONSENHOR PAULO;6;1.62%;15;4.05%;231;62.43%;75;20.27%;24;6.49%;19;5.14%;370
SUDESTE;31;MG;314270;MONTALVANIA;9;1.27%;31;4.36%;513;72.15%;85;11.95%;36;5.06%;37;5.2%;711
SUDESTE;31;MG;314280;MONTE ALEGRE DE MINAS;15;2.24%;34;5.07%;442;65.97%;82;12.24%;52;7.76%;45;6.72%;670
SUDESTE;31;MG;314290;MONTE AZUL;19;2.05%;37;4%;609;65.84%;146;15.78%;71;7.68%;43;4.65%;925
SUDESTE;31;MG;314300;MONTE BELO;1;0.24%;5;1.22%;259;63.02%;71;17.27%;47;11.44%;28;6.81%;411
SUDESTE;31;MG;314310;MONTE CARMELO;12;0.82%;38;2.59%;986;67.21%;217;14.79%;134;9.13%;80;5.45%;1.467
SUDESTE;31;MG;314315;MONTE FORMOSO;7;3.02%;7;3.02%;165;71.12%;29;12.5%;18;7.76%;6;2.59%;232
SUDESTE;31;MG;314320;MONTE SANTO DE MINAS;3;0.32%;17;1.82%;612;65.67%;147;15.77%;95;10.19%;58;6.22%;932
SUDESTE;31;MG;314340;MONTE SIAO;13;2.64%;7;1.42%;307;62.27%;87;17.65%;45;9.13%;34;6.9%;493
SUDESTE;31;MG;314330;MONTES CLAROS;285;2.67%;504;4.72%;6.649;62.31%;1.581;14.82%;970;9.09%;682;6.39%;10.671
SUDESTE;31;MG;314345;MONTEZUMA;7;1.98%;18;5.08%;255;72.03%;50;14.12%;14;3.95%;10;2.82%;354
SUDESTE;31;MG;314350;MORADA NOVA DE MINAS;5;1.64%;5;1.64%;180;59.02%;59;19.34%;36;11.8%;20;6.56%;305
SUDESTE;31;MG;314360;MORRO DA GARCA;1;1.2%;3;3.61%;53;63.86%;11;13.25%;8;9.64%;7;8.43%;83
SUDESTE;31;MG;314370;MORRO DO PILAR;2;1.41%;7;4.93%;89;62.68%;22;15.49%;10;7.04%;12;8.45%;142
SUDESTE;31;MG;314380;MUNHOZ;2;0.6%;11;3.27%;224;66.67%;55;16.37%;29;8.63%;15;4.46%;336
SUDESTE;31;MG;314390;MURIAE;66;1.86%;121;3.42%;2.125;60.05%;583;16.47%;399;11.27%;245;6.92%;3.539
SUDESTE;31;MG;314400;MUTUM;21;1.69%;37;2.97%;875;70.22%;169;13.56%;73;5.86%;71;5.7%;1.246
SUDESTE;31;MG;314410;MUZAMBINHO;2;0.31%;19;2.96%;406;63.34%;111;17.32%;56;8.74%;47;7.33%;641
SUDESTE;31;MG;314420;NACIP RAYDAN;0;-;5;4.95%;64;63.37%;17;16.83%;11;10.89%;4;3.96%;101
SUDESTE;31;MG;314430;NANUQUE;19;1.49%;45;3.52%;920;71.99%;168;13.15%;77;6.03%;49;3.83%;1.278
SUDESTE;31;MG;314435;NAQUE;9;2.1%;14;3.27%;256;59.81%;67;15.65%;44;10.28%;38;8.88%;428
SUDESTE;31;MG;314437;NATALANDIA;0;-;5;1.84%;204;75%;38;13.97%;17;6.25%;8;2.94%;272
SUDESTE;31;MG;314440;NATERCIA;2;0.85%;4;1.69%;163;69.07%;29;12.29%;26;11.02%;12;5.08%;236
SUDESTE;31;MG;314450;NAZARENO;3;1.03%;12;4.12%;184;63.23%;44;15.12%;29;9.97%;19;6.53%;291
SUDESTE;31;MG;314460;NEPOMUCENO;4;0.52%;20;2.59%;480;62.1%;112;14.49%;64;8.28%;93;12.03%;773
SUDESTE;31;MG;314465;NINHEIRA;4;0.72%;20;3.6%;399;71.89%;84;15.14%;37;6.67%;11;1.98%;555
SUDESTE;31;MG;314467;NOVA BELEM;1;0.66%;2;1.32%;99;65.56%;25;16.56%;17;11.26%;7;4.64%;151
SUDESTE;31;MG;314470;NOVA ERA;12;2.08%;18;3.11%;386;66.78%;87;15.05%;51;8.82%;24;4.15%;578
SUDESTE;31;MG;314480;NOVA LIMA;15;0.48%;70;2.24%;2.173;69.51%;497;15.9%;248;7.93%;123;3.93%;3.126
SUDESTE;31;MG;314490;NOVA MODICA;0;-;2;2.27%;58;65.91%;13;14.77%;9;10.23%;6;6.82%;88
SUDESTE;31;MG;314500;NOVA PONTE;15;1.44%;31;2.98%;663;63.75%;166;15.96%;95;9.13%;70;6.73%;1.040
SUDESTE;31;MG;314505;NOVA PORTEIRINHA;10;3.36%;23;7.72%;178;59.73%;44;14.77%;28;9.4%;15;5.03%;298
SUDESTE;31;MG;314510;NOVA RESENDE;4;0.63%;15;2.36%;408;64.25%;116;18.27%;58;9.13%;34;5.35%;635
SUDESTE;31;MG;314520;NOVA SERRANA;59;1.43%;131;3.17%;2.847;68.95%;612;14.82%;305;7.39%;175;4.24%;4.129
SUDESTE;31;MG;313660;NOVA UNIAO;5;1.83%;12;4.4%;195;71.43%;33;12.09%;18;6.59%;10;3.66%;273
SUDESTE;31;MG;314530;NOVO CRUZEIRO;30;2.5%;59;4.92%;901;75.15%;124;10.34%;58;4.84%;27;2.25%;1.199
SUDESTE;31;MG;314535;NOVO ORIENTE DE MINAS;12;2.65%;20;4.42%;313;69.25%;57;12.61%;31;6.86%;19;4.2%;452
SUDESTE;31;MG;314537;NOVORIZONTE;7;2.5%;6;2.14%;200;71.43%;40;14.29%;22;7.86%;5;1.79%;280
SUDESTE;31;MG;314540;OLARIA;4;4.71%;5;5.88%;49;57.65%;8;9.41%;16;18.82%;3;3.53%;85
SUDESTE;31;MG;314545;OLHOS-D'AGUA;8;4.3%;17;9.14%;117;62.9%;22;11.83%;16;8.6%;6;3.23%;186
SUDESTE;31;MG;314550;OLIMPIO NORONHA;4;2.92%;3;2.19%;96;70.07%;22;16.06%;7;5.11%;5;3.65%;137
SUDESTE;31;MG;314560;OLIVEIRA;15;1.4%;31;2.9%;693;64.77%;152;14.21%;118;11.03%;61;5.7%;1.070
SUDESTE;31;MG;314570;OLIVEIRA FORTES;1;2%;3;6%;30;60%;8;16%;6;12%;2;4%;50
SUDESTE;31;MG;314580;ONCA DE PITANGUI;3;2.16%;4;2.88%;82;58.99%;28;20.14%;9;6.47%;13;9.35%;139
SUDESTE;31;MG;314585;ORATORIOS;1;0.33%;11;3.62%;190;62.5%;54;17.76%;25;8.22%;23;7.57%;304
SUDESTE;31;MG;314587;ORIZANIA;9;1.82%;19;3.84%;312;63.03%;91;18.38%;42;8.48%;22;4.44%;495
SUDESTE;31;MG;314590;OURO BRANCO;16;1.28%;44;3.51%;845;67.49%;183;14.62%;118;9.42%;46;3.67%;1.252
SUDESTE;31;MG;314600;OURO FINO;7;0.98%;18;2.53%;427;60.06%;118;16.6%;89;12.52%;52;7.31%;711
SUDESTE;31;MG;314610;OURO PRETO;44;2.33%;58;3.07%;1.291;68.42%;262;13.88%;137;7.26%;95;5.03%;1.887
SUDESTE;31;MG;314620;OURO VERDE DE MINAS;9;2.05%;9;2.05%;306;69.86%;62;14.16%;37;8.45%;15;3.42%;438
SUDESTE;31;MG;314625;PADRE CARVALHO;3;2.75%;12;11.01%;75;68.81%;7;6.42%;6;5.5%;6;5.5%;109
SUDESTE;31;MG;314630;PADRE PARAISO;12;1.48%;27;3.34%;569;70.33%;107;13.23%;44;5.44%;50;6.18%;809
SUDESTE;31;MG;314655;PAI PEDRO;4;1.37%;21;7.17%;200;68.26%;34;11.6%;23;7.85%;11;3.75%;293
SUDESTE;31;MG;314640;PAINEIRAS;1;0.94%;5;4.72%;68;64.15%;18;16.98%;9;8.49%;5;4.72%;106
SUDESTE;31;MG;314650;PAINS;2;0.71%;7;2.49%;165;58.72%;65;23.13%;27;9.61%;15;5.34%;281
SUDESTE;31;MG;314660;PAIVA;0;-;3;3.41%;61;69.32%;14;15.91%;4;4.55%;6;6.82%;88
SUDESTE;31;MG;314670;PALMA;3;1.81%;8;4.82%;75;45.18%;24;14.46%;22;13.25%;34;20.48%;166
SUDESTE;31;MG;314675;PALMOPOLIS;3;1.28%;8;3.42%;168;71.79%;36;15.38%;12;5.13%;7;2.99%;234
SUDESTE;31;MG;314690;PAPAGAIOS;15;1.81%;34;4.11%;543;65.58%;122;14.73%;68;8.21%;46;5.56%;828
SUDESTE;31;MG;314710;PARA DE MINAS;30;0.79%;89;2.34%;2.581;67.73%;584;15.32%;348;9.13%;179;4.7%;3.811
SUDESTE;31;MG;314700;PARACATU;38;1.47%;83;3.2%;1.592;61.42%;444;17.13%;271;10.46%;164;6.33%;2.592
SUDESTE;31;MG;314720;PARAGUACU;10;1.12%;14;1.57%;563;63.26%;147;16.52%;111;12.47%;45;5.06%;890
SUDESTE;31;MG;314730;PARAISOPOLIS;5;0.87%;22;3.83%;372;64.81%;81;14.11%;53;9.23%;41;7.14%;574
SUDESTE;31;MG;314740;PARAOPEBA;19;2.23%;33;3.87%;583;68.35%;131;15.36%;54;6.33%;33;3.87%;853
SUDESTE;31;MG;314760;PASSA QUATRO;4;0.65%;14;2.26%;398;64.19%;102;16.45%;65;10.48%;37;5.97%;620
SUDESTE;31;MG;314770;PASSA TEMPO;6;3.19%;4;2.13%;123;65.43%;26;13.83%;19;10.11%;10;5.32%;188
SUDESTE;31;MG;314780;PASSA-VINTE;2;1.69%;5;4.24%;81;68.64%;13;11.02%;13;11.02%;4;3.39%;118
SUDESTE;31;MG;314750;PASSABEM;1;1.47%;1;1.47%;38;55.88%;11;16.18%;13;19.12%;4;5.88%;68
SUDESTE;31;MG;314790;PASSOS;36;1.6%;75;3.34%;1.253;55.76%;545;24.25%;201;8.95%;137;6.1%;2.247
SUDESTE;31;MG;314795;PATIS;2;0.85%;8;3.4%;166;70.64%;28;11.91%;21;8.94%;10;4.26%;235
SUDESTE;31;MG;314800;PATOS DE MINAS;49;1.21%;120;2.97%;2.644;65.54%;622;15.42%;358;8.87%;241;5.97%;4.034
SUDESTE;31;MG;314810;PATROCINIO;44;1.83%;90;3.75%;1.488;62.05%;387;16.14%;241;10.05%;148;6.17%;2.398
SUDESTE;31;MG;314820;PATROCINIO DO MURIAE;8;2.22%;10;2.78%;236;65.56%;62;17.22%;23;6.39%;21;5.83%;360
SUDESTE;31;MG;314830;PAULA CANDIDO;2;0.52%;12;3.1%;275;71.06%;49;12.66%;35;9.04%;14;3.62%;387
SUDESTE;31;MG;314840;PAULISTAS;3;1.3%;6;2.61%;174;75.65%;21;9.13%;20;8.7%;6;2.61%;230
SUDESTE;31;MG;314850;PAVAO;13;3.58%;14;3.86%;250;68.87%;57;15.7%;25;6.89%;4;1.1%;363
SUDESTE;31;MG;314860;PECANHA;12;1.48%;35;4.32%;480;59.19%;136;16.77%;87;10.73%;61;7.52%;811
SUDESTE;31;MG;314870;PEDRA AZUL;20;1.72%;39;3.34%;778;66.72%;170;14.58%;95;8.15%;64;5.49%;1.166
SUDESTE;31;MG;314875;PEDRA BONITA;5;1.2%;14;3.37%;292;70.36%;49;11.81%;36;8.67%;19;4.58%;415
SUDESTE;31;MG;314880;PEDRA DO ANTA;1;0.8%;0;-;81;64.8%;24;19.2%;12;9.6%;7;5.6%;125
SUDESTE;31;MG;314890;PEDRA DO INDAIA;2;1.57%;0;-;72;56.69%;28;22.05%;20;15.75%;5;3.94%;127
SUDESTE;31;MG;314900;PEDRA DOURADA;1;0.57%;1;0.57%;110;62.5%;37;21.02%;20;11.36%;7;3.98%;176
SUDESTE;31;MG;314910;PEDRALVA;5;1.11%;14;3.11%;317;70.44%;68;15.11%;33;7.33%;13;2.89%;450
SUDESTE;31;MG;314915;PEDRAS DE MARIA DA CRUZ;16;3.19%;26;5.19%;328;65.47%;62;12.38%;55;10.98%;14;2.79%;501
SUDESTE;31;MG;314920;PEDRINOPOLIS;3;1.18%;9;3.53%;174;68.24%;30;11.76%;26;10.2%;13;5.1%;255
SUDESTE;31;MG;314930;PEDRO LEOPOLDO;29;2.44%;29;2.44%;727;61.14%;194;16.32%;135;11.35%;75;6.31%;1.189
SUDESTE;31;MG;314940;PEDRO TEIXEIRA;2;3.28%;5;8.2%;39;63.93%;6;9.84%;8;13.11%;1;1.64%;61
SUDESTE;31;MG;314950;PEQUERI;2;0.92%;4;1.84%;119;54.84%;35;16.13%;28;12.9%;29;13.36%;217
SUDESTE;31;MG;314960;PEQUI;0;-;6;3.21%;126;67.38%;28;14.97%;19;10.16%;8;4.28%;187
SUDESTE;31;MG;314970;PERDIGAO;11;3.01%;10;2.74%;247;67.67%;60;16.44%;26;7.12%;11;3.01%;365
SUDESTE;31;MG;314980;PERDIZES;7;0.75%;19;2.05%;635;68.35%;145;15.61%;94;10.12%;29;3.12%;929
SUDESTE;31;MG;314990;PERDOES;3;0.72%;13;3.1%;259;61.81%;73;17.42%;46;10.98%;25;5.97%;419
SUDESTE;31;MG;314995;PERIQUITO;6;1.67%;10;2.78%;208;57.78%;66;18.33%;40;11.11%;30;8.33%;360
SUDESTE;31;MG;315000;PESCADOR;1;0.52%;6;3.13%;140;72.92%;32;16.67%;10;5.21%;3;1.56%;192
SUDESTE;31;MG;315010;PIAU;0;-;3;2.03%;98;66.22%;30;20.27%;7;4.73%;10;6.76%;148
SUDESTE;31;MG;315015;PIEDADE DE CARATINGA;19;2.52%;33;4.38%;536;71.18%;91;12.08%;54;7.17%;20;2.66%;753
SUDESTE;31;MG;315020;PIEDADE DE PONTE NOVA;6;3.05%;13;6.6%;137;69.54%;19;9.64%;12;6.09%;10;5.08%;197
SUDESTE;31;MG;315030;PIEDADE DO RIO GRANDE;3;1.22%;8;3.27%;170;69.39%;31;12.65%;23;9.39%;10;4.08%;245
SUDESTE;31;MG;315040;PIEDADE DOS GERAIS;5;4.39%;4;3.51%;74;64.91%;16;14.04%;6;5.26%;9;7.89%;114
SUDESTE;31;MG;315050;PIMENTA;2;0.49%;9;2.19%;254;61.8%;72;17.52%;47;11.44%;27;6.57%;411
SUDESTE;31;MG;315053;PINGO-D'AGUA;1;0.3%;11;3.35%;216;65.85%;50;15.24%;34;10.37%;16;4.88%;328
SUDESTE;31;MG;315057;PINTOPOLIS;6;2.04%;18;6.12%;196;66.67%;35;11.9%;22;7.48%;17;5.78%;294
SUDESTE;31;MG;315060;PIRACEMA;5;3.03%;9;5.45%;98;59.39%;20;12.12%;20;12.12%;13;7.88%;165
SUDESTE;31;MG;315070;PIRAJUBA;2;0.56%;5;1.4%;221;61.9%;63;17.65%;36;10.08%;30;8.4%;357
SUDESTE;31;MG;315080;PIRANGA;12;1.67%;14;1.95%;512;71.21%;99;13.77%;56;7.79%;26;3.62%;719
SUDESTE;31;MG;315090;PIRANGUCU;5;1.87%;7;2.62%;181;67.79%;40;14.98%;23;8.61%;11;4.12%;267
SUDESTE;31;MG;315100;PIRANGUINHO;3;0.81%;17;4.58%;249;67.12%;51;13.75%;28;7.55%;23;6.2%;371
SUDESTE;31;MG;315110;PIRAPETINGA;9;3.72%;7;2.89%;127;52.48%;39;16.12%;27;11.16%;33;13.64%;242
SUDESTE;31;MG;315120;PIRAPORA;76;2.73%;116;4.17%;1.718;61.8%;462;16.62%;247;8.88%;161;5.79%;2.780
SUDESTE;31;MG;315130;PIRAUBA;6;1.52%;10;2.53%;229;57.97%;74;18.73%;43;10.89%;33;8.35%;395
SUDESTE;31;MG;315140;PITANGUI;14;1.44%;26;2.67%;661;67.79%;139;14.26%;84;8.62%;51;5.23%;975
SUDESTE;31;MG;315150;PIUMHI;16;0.97%;26;1.58%;1.039;62.97%;276;16.73%;182;11.03%;111;6.73%;1.650
SUDESTE;31;MG;315160;PLANURA;3;0.63%;7;1.47%;282;59.37%;75;15.79%;62;13.05%;46;9.68%;475
SUDESTE;31;MG;315170;POCO FUNDO;3;0.53%;8;1.42%;347;61.42%;109;19.29%;59;10.44%;39;6.9%;565
SUDESTE;31;MG;315180;POCOS DE CALDAS;28;0.87%;80;2.48%;2.160;67.06%;517;16.05%;277;8.6%;159;4.94%;3.221
SUDESTE;31;MG;315190;POCRANE;11;2.38%;21;4.55%;296;64.07%;76;16.45%;35;7.58%;23;4.98%;462
SUDESTE;31;MG;315200;POMPEU;11;1.25%;28;3.19%;552;62.94%;144;16.42%;89;10.15%;53;6.04%;877
SUDESTE;31;MG;315210;PONTE NOVA;25;2.05%;58;4.75%;729;59.75%;192;15.74%;118;9.67%;98;8.03%;1.220
SUDESTE;31;MG;315213;PONTO CHIQUE;5;2.12%;3;1.27%;174;73.73%;33;13.98%;14;5.93%;7;2.97%;236
SUDESTE;31;MG;315217;PONTO DOS VOLANTES;15;2.98%;16;3.18%;337;67%;74;14.71%;38;7.55%;23;4.57%;503
SUDESTE;31;MG;315220;PORTEIRINHA;20;1.11%;66;3.66%;1.220;67.59%;285;15.79%;142;7.87%;72;3.99%;1.805
SUDESTE;31;MG;315230;PORTO FIRME;4;1.08%;8;2.15%;257;69.09%;59;15.86%;30;8.06%;14;3.76%;372
SUDESTE;31;MG;315240;POTE;7;1.28%;16;2.93%;392;71.66%;78;14.26%;41;7.5%;13;2.38%;547
SUDESTE;31;MG;315250;POUSO ALEGRE;61;1.94%;103;3.28%;2.010;64.07%;465;14.82%;314;10.01%;184;5.87%;3.137
SUDESTE;31;MG;315260;POUSO ALTO;1;0.31%;20;6.21%;232;72.05%;40;12.42%;23;7.14%;6;1.86%;322
SUDESTE;31;MG;315270;PRADOS;5;2.18%;10;4.37%;153;66.81%;28;12.23%;21;9.17%;12;5.24%;229
SUDESTE;31;MG;315280;PRATA;13;1.3%;40;4.01%;652;65.4%;151;15.15%;81;8.12%;60;6.02%;997
SUDESTE;31;MG;315290;PRATAPOLIS;1;0.27%;15;4.04%;257;69.27%;50;13.48%;30;8.09%;18;4.85%;371
SUDESTE;31;MG;315300;PRATINHA;1;0.72%;1;0.72%;88;63.31%;29;20.86%;13;9.35%;7;5.04%;139
SUDESTE;31;MG;315310;PRESIDENTE BERNARDES;4;1.88%;6;2.82%;121;56.81%;48;22.54%;20;9.39%;14;6.57%;213
SUDESTE;31;MG;315320;PRESIDENTE JUSCELINO;1;0.55%;2;1.09%;132;72.13%;19;10.38%;20;10.93%;9;4.92%;183
SUDESTE;31;MG;315330;PRESIDENTE KUBITSCHEK;2;0.95%;8;3.81%;153;72.86%;31;14.76%;10;4.76%;6;2.86%;210
SUDESTE;31;MG;315340;PRESIDENTE OLEGARIO;12;1.52%;31;3.93%;481;60.96%;138;17.49%;82;10.39%;45;5.7%;789
SUDESTE;31;MG;315360;PRUDENTE DE MORAIS;8;1.72%;21;4.51%;292;62.66%;71;15.24%;43;9.23%;31;6.65%;466
SUDESTE;31;MG;315370;QUARTEL GERAL;2;1.87%;3;2.8%;59;55.14%;21;19.63%;12;11.21%;10;9.35%;107
