Região;Código UF;UF;Código IBGE;Município;Magreza;;Magreza;;Eutrofia;;Sobrepeso (5-10 anos);;Obesidade (5-10 anos);;Obesidade grave (5-10 anos);;Total
NORTE;15;PA;150740;SAO FRANCISCO DO PARA;23;2.86%;29;3.61%;538;67%;120;14.94%;60;7.47%;33;4.11%;803
NORTE;15;PA;150745;SAO GERALDO DO ARAGUAIA;49;3.38%;81;5.59%;995;68.67%;167;11.53%;105;7.25%;52;3.59%;1.449
NORTE;15;PA;150746;SAO JOAO DA PONTA;0;-;17;4.82%;251;71.1%;51;14.45%;23;6.52%;11;3.12%;353
NORTE;15;PA;150747;SAO JOAO DE PIRABAS;25;2.11%;45;3.8%;869;73.33%;144;12.15%;61;5.15%;41;3.46%;1.185
NORTE;15;PA;150750;SAO JOAO DO ARAGUAIA;44;4.75%;54;5.83%;629;67.85%;93;10.03%;58;6.26%;49;5.29%;927
NORTE;15;PA;150760;SAO MIGUEL DO GUAMA;80;2.65%;107;3.55%;1.989;65.95%;451;14.95%;228;7.56%;161;5.34%;3.016
NORTE;15;PA;150770;SAO SEBASTIAO DA BOA VISTA;29;1.57%;36;1.95%;1.238;67.21%;306;16.61%;155;8.41%;78;4.23%;1.842
NORTE;15;PA;150775;SAPUCAIA;5;1.75%;23;8.07%;194;68.07%;40;14.04%;20;7.02%;3;1.05%;285
NORTE;15;PA;150780;SENADOR JOSE PORFIRIO;39;3.29%;49;4.14%;830;70.04%;157;13.25%;76;6.41%;34;2.87%;1.185
NORTE;15;PA;150790;SOURE;23;1.67%;35;2.54%;991;71.81%;160;11.59%;98;7.1%;73;5.29%;1.380
NORTE;15;PA;150795;TAILANDIA;84;2.15%;144;3.69%;2.884;73.84%;476;12.19%;214;5.48%;104;2.66%;3.906
NORTE;15;PA;150796;TERRA ALTA;18;2.77%;25;3.85%;443;68.26%;91;14.02%;49;7.55%;23;3.54%;649
NORTE;15;PA;150797;TERRA SANTA;22;2.27%;29;2.99%;688;71%;125;12.9%;65;6.71%;40;4.13%;969
NORTE;15;PA;150800;TOME-ACU;632;12.6%;201;4.01%;3.576;71.31%;358;7.14%;152;3.03%;96;1.91%;5.015
NORTE;15;PA;150803;TRACUATEUA;34;1.97%;68;3.94%;1.288;74.62%;186;10.78%;93;5.39%;57;3.3%;1.726
NORTE;15;PA;150805;TRAIRAO;31;2.84%;58;5.31%;741;67.86%;135;12.36%;87;7.97%;40;3.66%;1.092
NORTE;15;PA;150808;TUCUMA;48;1.94%;109;4.41%;1.511;61.17%;402;16.28%;266;10.77%;134;5.43%;2.470
NORTE;15;PA;150810;TUCURUI;86;2.7%;170;5.33%;2.274;71.26%;359;11.25%;191;5.99%;111;3.48%;3.191
NORTE;15;PA;150812;ULIANOPOLIS;38;2.31%;73;4.44%;1.168;71.09%;219;13.33%;105;6.39%;40;2.43%;1.643
NORTE;15;PA;150815;URUARA;23;2.91%;31;3.92%;506;64.05%;122;15.44%;63;7.97%;45;5.7%;790
NORTE;15;PA;150820;VIGIA;39;1.99%;63;3.22%;1.435;73.25%;259;13.22%;102;5.21%;61;3.11%;1.959
NORTE;15;PA;150830;VISEU;94;2.58%;130;3.57%;2.511;68.96%;485;13.32%;250;6.87%;171;4.7%;3.641
NORTE;15;PA;150835;VITORIA DO XINGU;9;0.84%;23;2.14%;778;72.24%;173;16.06%;65;6.04%;29;2.69%;1.077
NORTE;15;PA;150840;XINGUARA;36;2.11%;62;3.63%;1.193;69.77%;232;13.57%;125;7.31%;62;3.63%;1.710
TOTAL ESTADO PARÁ;;;;;8.021;2.49%;11.738;3.64%;222.308;68.92%;43.802;13.58%;22.979;7.12%;13.718;4.25%;322.566
NORTE;11;RO;110001;ALTA FLORESTA D'OESTE;13;1.72%;28;3.7%;546;72.22%;82;10.85%;67;8.86%;20;2.65%;756
NORTE;11;RO;110037;ALTO ALEGRE DOS PARECIS;5;1.77%;16;5.67%;166;58.87%;58;20.57%;25;8.87%;12;4.26%;282
NORTE;11;RO;110040;ALTO PARAISO;9;1.38%;29;4.46%;460;70.77%;75;11.54%;51;7.85%;26;4%;650
NORTE;11;RO;110034;ALVORADA D'OESTE;6;1.6%;10;2.67%;230;61.33%;69;18.4%;44;11.73%;16;4.27%;375
NORTE;11;RO;110002;ARIQUEMES;23;1.18%;63;3.24%;1.290;66.32%;286;14.7%;173;8.89%;110;5.66%;1.945
NORTE;11;RO;110045;BURITIS;28;3.01%;48;5.16%;622;66.88%;117;12.58%;69;7.42%;46;4.95%;930
NORTE;11;RO;110003;CABIXI;1;0.55%;5;2.73%;115;62.84%;30;16.39%;17;9.29%;15;8.2%;183
NORTE;11;RO;110060;CACAULANDIA;4;2.01%;9;4.52%;128;64.32%;36;18.09%;12;6.03%;10;5.03%;199
NORTE;11;RO;110004;CACOAL;46;2.24%;85;4.15%;1.332;64.98%;313;15.27%;179;8.73%;95;4.63%;2.050
NORTE;11;RO;110070;CAMPO NOVO DE RONDONIA;6;3.13%;6;3.13%;124;64.58%;26;13.54%;18;9.38%;12;6.25%;192
NORTE;11;RO;110080;CANDEIAS DO JAMARI;33;4.12%;35;4.37%;511;63.8%;112;13.98%;65;8.11%;45;5.62%;801
NORTE;11;RO;110090;CASTANHEIRAS;3;2.7%;5;4.5%;68;61.26%;17;15.32%;10;9.01%;8;7.21%;111
NORTE;11;RO;110005;CEREJEIRAS;4;0.85%;17;3.62%;300;63.83%;86;18.3%;35;7.45%;28;5.96%;470
NORTE;11;RO;110092;CHUPINGUAIA;7;1.15%;12;1.97%;402;65.9%;107;17.54%;52;8.52%;30;4.92%;610
NORTE;11;RO;110006;COLORADO DO OESTE;8;1.57%;22;4.32%;331;65.03%;82;16.11%;43;8.45%;23;4.52%;509
NORTE;11;RO;110007;CORUMBIARA;4;1.11%;7;1.95%;247;68.8%;56;15.6%;31;8.64%;14;3.9%;359
NORTE;11;RO;110008;COSTA MARQUES;13;2.56%;22;4.33%;322;63.39%;66;12.99%;49;9.65%;36;7.09%;508
NORTE;11;RO;110094;CUJUBIM;12;2.28%;17;3.23%;361;68.63%;64;12.17%;54;10.27%;18;3.42%;526
NORTE;11;RO;110009;ESPIGAO D'OESTE;16;1.79%;34;3.79%;623;69.53%;125;13.95%;61;6.81%;37;4.13%;896
NORTE;11;RO;110100;GOVERNADOR JORGE TEIXEIRA;9;3.54%;15;5.91%;157;61.81%;40;15.75%;19;7.48%;14;5.51%;254
NORTE;11;RO;110010;GUAJARA-MIRIM;19;1.63%;40;3.42%;826;70.72%;147;12.59%;72;6.16%;64;5.48%;1.168
NORTE;11;RO;110110;ITAPUA DO OESTE;8;1.7%;10;2.12%;341;72.4%;63;13.38%;31;6.58%;18;3.82%;471
NORTE;11;RO;110011;JARU;27;1.39%;89;4.58%;1.271;65.41%;283;14.57%;168;8.65%;105;5.4%;1.943
NORTE;11;RO;110012;JI-PARANA;40;1.36%;107;3.63%;1.985;67.43%;429;14.57%;247;8.39%;136;4.62%;2.944
NORTE;11;RO;110013;MACHADINHO D'OESTE;38;3.91%;61;6.27%;603;61.97%;146;15.01%;93;9.56%;32;3.29%;973
NORTE;11;RO;110120;MINISTRO ANDREAZZA;4;1.9%;16;7.58%;131;62.09%;29;13.74%;18;8.53%;13;6.16%;211
NORTE;11;RO;110130;MIRANTE DA SERRA;7;2.73%;15;5.86%;173;67.58%;37;14.45%;17;6.64%;7;2.73%;256
NORTE;11;RO;110140;MONTE NEGRO;7;0.95%;28;3.79%;497;67.34%;109;14.77%;57;7.72%;40;5.42%;738
NORTE;11;RO;110014;NOVA BRASILANDIA D'OESTE;13;2.38%;23;4.21%;356;65.2%;79;14.47%;47;8.61%;28;5.13%;546
NORTE;11;RO;110033;NOVA MAMORE;21;2.42%;46;5.3%;601;69.24%;127;14.63%;47;5.41%;26;3%;868
NORTE;11;RO;110143;NOVA UNIAO;1;0.51%;6;3.08%;134;68.72%;31;15.9%;14;7.18%;9;4.62%;195
NORTE;11;RO;110050;NOVO HORIZONTE DO OESTE;6;2.53%;18;7.59%;152;64.14%;35;14.77%;19;8.02%;7;2.95%;237
NORTE;11;RO;110015;OURO PRETO DO OESTE;10;1.21%;33;4%;559;67.84%;111;13.47%;67;8.13%;44;5.34%;824
NORTE;11;RO;110145;PARECIS;6;3.87%;6;3.87%;109;70.32%;21;13.55%;7;4.52%;6;3.87%;155
NORTE;11;RO;110018;PIMENTA BUENO;10;1.18%;31;3.65%;566;66.67%;116;13.66%;84;9.89%;42;4.95%;849
NORTE;11;RO;110146;PIMENTEIRAS DO OESTE;0;-;4;3.51%;78;68.42%;18;15.79%;7;6.14%;7;6.14%;114
NORTE;11;RO;110020;PORTO VELHO;168;1.87%;308;3.43%;6.092;67.92%;1.273;14.19%;715;7.97%;414;4.62%;8.970
NORTE;11;RO;110025;PRESIDENTE MEDICI;15;1.83%;36;4.39%;579;70.61%;97;11.83%;51;6.22%;42;5.12%;820
NORTE;11;RO;110147;PRIMAVERA DE RONDONIA;0;-;2;2.25%;80;89.89%;5;5.62%;1;1.12%;1;1.12%;89
NORTE;11;RO;110026;RIO CRESPO;4;1.78%;7;3.11%;151;67.11%;25;11.11%;27;12%;11;4.89%;225
NORTE;11;RO;110028;ROLIM DE MOURA;31;2.65%;58;4.97%;775;66.35%;161;13.78%;86;7.36%;57;4.88%;1.168
NORTE;11;RO;110029;SANTA LUZIA D'OESTE;5;1.76%;6;2.11%;174;61.27%;51;17.96%;26;9.15%;22;7.75%;284
NORTE;11;RO;110148;SAO FELIPE D'OESTE;0;-;7;3.57%;119;60.71%;45;22.96%;15;7.65%;10;5.1%;196
NORTE;11;RO;110149;SAO FRANCISCO DO GUAPORE;15;3.57%;19;4.52%;288;68.57%;58;13.81%;23;5.48%;17;4.05%;420
NORTE;11;RO;110032;SAO MIGUEL DO GUAPORE;8;2.48%;17;5.28%;208;64.6%;44;13.66%;24;7.45%;21;6.52%;322
NORTE;11;RO;110150;SERINGUEIRAS;15;3.33%;29;6.43%;298;66.08%;51;11.31%;42;9.31%;16;3.55%;451
NORTE;11;RO;110155;TEIXEIROPOLIS;5;4.67%;3;2.8%;64;59.81%;23;21.5%;8;7.48%;4;3.74%;107
NORTE;11;RO;110160;THEOBROMA;5;1.56%;8;2.5%;223;69.69%;54;16.88%;21;6.56%;9;2.81%;320
NORTE;11;RO;110170;URUPA;4;0.95%;21;5.01%;283;67.54%;66;15.75%;32;7.64%;13;3.1%;419
NORTE;11;RO;110175;VALE DO ANARI;10;3.01%;26;7.83%;199;59.94%;50;15.06%;34;10.24%;13;3.92%;332
NORTE;11;RO;110180;VALE DO PARAISO;6;1.92%;17;5.45%;223;71.47%;33;10.58%;17;5.45%;16;5.13%;312
NORTE;11;RO;110030;VILHENA;55;1.59%;108;3.12%;2.362;68.31%;515;14.89%;276;7.98%;142;4.11%;3.458
TOTAL ESTADO RONDÔNIA;;;;;813;1.89%;1.690;3.93%;28.835;67.07%;6.179;14.37%;3.467;8.06%;2.007;4.67%;42.991
NORTE;14;RR;140005;ALTO ALEGRE;7;2.17%;6;1.86%;214;66.46%;57;17.7%;25;7.76%;13;4.04%;322
NORTE;14;RR;140002;AMAJARI;12;1.58%;20;2.64%;562;74.14%;106;13.98%;41;5.41%;17;2.24%;758
NORTE;14;RR;140010;BOA VISTA;135;1.41%;247;2.58%;6.887;71.93%;1.312;13.7%;658;6.87%;335;3.5%;9.574
NORTE;14;RR;140015;BONFIM;24;1.69%;32;2.25%;985;69.22%;240;16.87%;88;6.18%;54;3.79%;1.423
NORTE;14;RR;140017;CANTA;43;3.72%;46;3.98%;846;73.12%;134;11.58%;64;5.53%;24;2.07%;1.157
NORTE;14;RR;140020;CARACARAI;27;2.15%;50;3.99%;925;73.82%;149;11.89%;67;5.35%;35;2.79%;1.253
NORTE;14;RR;140023;CAROEBE;10;1.51%;29;4.37%;474;71.39%;91;13.7%;48;7.23%;12;1.81%;664
NORTE;14;RR;140028;IRACEMA;3;1.57%;9;4.71%;152;79.58%;10;5.24%;12;6.28%;5;2.62%;191
NORTE;14;RR;140030;MUCAJAI;37;3.59%;55;5.34%;687;66.7%;139;13.5%;81;7.86%;31;3.01%;1.030
NORTE;14;RR;140040;NORMANDIA;28;2.41%;16;1.38%;847;72.89%;181;15.58%;57;4.91%;33;2.84%;1.162
NORTE;14;RR;140045;PACARAIMA;5;0.7%;7;0.98%;497;69.71%;142;19.92%;47;6.59%;15;2.1%;713
NORTE;14;RR;140047;RORAINOPOLIS;9;1.72%;15;2.87%;391;74.9%;72;13.79%;26;4.98%;9;1.72%;522
NORTE;14;RR;140050;SAO JOAO DA BALIZA;12;2.42%;13;2.62%;345;69.56%;70;14.11%;40;8.06%;16;3.23%;496
NORTE;14;RR;140060;SAO LUIZ;8;2.07%;17;4.39%;266;68.73%;57;14.73%;27;6.98%;12;3.1%;387
NORTE;14;RR;140070;UIRAMUTA;20;1%;23;1.15%;1.512;75.45%;361;18.01%;61;3.04%;27;1.35%;2.004
TOTAL ESTADO RORAIMA;;;;;380;1.75%;585;2.7%;15.590;71.99%;3.121;14.41%;1.342;6.2%;638;2.95%;21.656
NORTE;17;TO;170025;ABREULANDIA;1;0.57%;14;8.05%;116;66.67%;23;13.22%;14;8.05%;6;3.45%;174
NORTE;17;TO;170030;AGUIARNOPOLIS;7;2.78%;23;9.13%;165;65.48%;30;11.9%;19;7.54%;8;3.17%;252
NORTE;17;TO;170035;ALIANCA DO TOCANTINS;10;3.7%;17;6.3%;181;67.04%;29;10.74%;12;4.44%;21;7.78%;270
NORTE;17;TO;170040;ALMAS;7;2.05%;16;4.69%;248;72.73%;32;9.38%;22;6.45%;16;4.69%;341
NORTE;17;TO;170070;ALVORADA;8;1.69%;8;1.69%;251;53.18%;118;25%;55;11.65%;32;6.78%;472
NORTE;17;TO;170100;ANANAS;16;2.96%;46;8.52%;348;64.44%;71;13.15%;38;7.04%;21;3.89%;540
NORTE;17;TO;170105;ANGICO;8;3.42%;12;5.13%;167;71.37%;29;12.39%;11;4.7%;7;2.99%;234
NORTE;17;TO;170110;APARECIDA DO RIO NEGRO;9;2.55%;17;4.82%;262;74.22%;41;11.61%;12;3.4%;12;3.4%;353
NORTE;17;TO;170130;ARAGOMINAS;10;3.61%;14;5.05%;196;70.76%;35;12.64%;15;5.42%;7;2.53%;277
NORTE;17;TO;170190;ARAGUACEMA;4;1.04%;13;3.39%;254;66.15%;67;17.45%;32;8.33%;14;3.65%;384
NORTE;17;TO;170200;ARAGUACU;2;0.44%;6;1.33%;298;66.22%;74;16.44%;40;8.89%;30;6.67%;450
NORTE;17;TO;170210;ARAGUAINA;48;0.76%;151;2.4%;4.886;77.6%;709;11.26%;360;5.72%;142;2.26%;6.296
NORTE;17;TO;170215;ARAGUANA;9;2.46%;9;2.46%;271;74.04%;52;14.21%;18;4.92%;7;1.91%;366
NORTE;17;TO;170220;ARAGUATINS;64;3.13%;131;6.4%;1.420;69.34%;247;12.06%;128;6.25%;58;2.83%;2.048
NORTE;17;TO;170230;ARAPOEMA;2;1.36%;8;5.44%;100;68.03%;20;13.61%;9;6.12%;8;5.44%;147
NORTE;17;TO;170240;ARRAIAS;8;1.33%;32;5.32%;431;71.71%;77;12.81%;39;6.49%;14;2.33%;601
NORTE;17;TO;170255;AUGUSTINOPOLIS;30;3.04%;62;6.28%;702;71.05%;118;11.94%;53;5.36%;23;2.33%;988
NORTE;17;TO;170270;AURORA DO TOCANTINS;2;1.12%;14;7.87%;120;67.42%;23;12.92%;13;7.3%;6;3.37%;178
NORTE;17;TO;170290;AXIXA DO TOCANTINS;25;4.53%;27;4.89%;367;66.49%;76;13.77%;38;6.88%;19;3.44%;552
NORTE;17;TO;170300;BABACULANDIA;24;5.16%;23;4.95%;314;67.53%;60;12.9%;29;6.24%;15;3.23%;465
NORTE;17;TO;170305;BANDEIRANTES DO TOCANTINS;1;0.61%;7;4.29%;107;65.64%;29;17.79%;13;7.98%;6;3.68%;163
NORTE;17;TO;170307;BARRA DO OURO;2;0.78%;12;4.69%;193;75.39%;29;11.33%;8;3.13%;12;4.69%;256
NORTE;17;TO;170310;BARROLANDIA;16;4.36%;23;6.27%;228;62.13%;52;14.17%;32;8.72%;16;4.36%;367
NORTE;17;TO;170320;BERNARDO SAYAO;9;5.84%;10;6.49%;103;66.88%;12;7.79%;10;6.49%;10;6.49%;154
NORTE;17;TO;170330;BOM JESUS DO TOCANTINS;7;3.2%;15;6.85%;150;68.49%;23;10.5%;16;7.31%;8;3.65%;219
NORTE;17;TO;170360;BRASILANDIA DO TOCANTINS;1;0.63%;5;3.14%;112;70.44%;24;15.09%;10;6.29%;7;4.4%;159
NORTE;17;TO;170370;BREJINHO DE NAZARE;6;3.21%;17;9.09%;116;62.03%;27;14.44%;13;6.95%;8;4.28%;187
NORTE;17;TO;170380;BURITI DO TOCANTINS;11;1.66%;41;6.18%;486;73.3%;81;12.22%;30;4.52%;14;2.11%;663
NORTE;17;TO;170382;CACHOEIRINHA;4;4%;10;10%;75;75%;6;6%;4;4%;1;1%;100
NORTE;17;TO;170384;CAMPOS LINDOS;5;0.8%;20;3.21%;491;78.81%;69;11.08%;27;4.33%;11;1.77%;623
NORTE;17;TO;170386;CARIRI DO TOCANTINS;1;0.4%;10;4%;152;60.8%;36;14.4%;35;14%;16;6.4%;250
NORTE;17;TO;170388;CARMOLANDIA;6;2.73%;7;3.18%;165;75%;25;11.36%;12;5.45%;5;2.27%;220
NORTE;17;TO;170389;CARRASCO BONITO;6;2.61%;10;4.35%;177;76.96%;18;7.83%;14;6.09%;5;2.17%;230
NORTE;17;TO;170390;CASEARA;8;2.72%;21;7.14%;193;65.65%;38;12.93%;15;5.1%;19;6.46%;294
NORTE;17;TO;170410;CENTENARIO;0;-;10;7.69%;97;74.62%;18;13.85%;4;3.08%;1;0.77%;130
NORTE;17;TO;170510;CHAPADA DA NATIVIDADE;13;5.28%;11;4.47%;163;66.26%;30;12.2%;16;6.5%;13;5.28%;246
NORTE;17;TO;170460;CHAPADA DE AREIA;0;-;10;6.67%;110;73.33%;16;10.67%;11;7.33%;3;2%;150
NORTE;17;TO;170550;COLINAS DO TOCANTINS;26;2.58%;56;5.56%;647;64.19%;140;13.89%;72;7.14%;67;6.65%;1.008
NORTE;17;TO;171670;COLMEIA;4;1.83%;11;5.02%;144;65.75%;27;12.33%;24;10.96%;9;4.11%;219
NORTE;17;TO;170555;COMBINADO;7;2.19%;18;5.64%;226;70.85%;39;12.23%;17;5.33%;12;3.76%;319
NORTE;17;TO;170560;CONCEICAO DO TOCANTINS;12;4.53%;12;4.53%;165;62.26%;47;17.74%;16;6.04%;13;4.91%;265
NORTE;17;TO;170600;COUTO MAGALHAES;8;2.71%;12;4.07%;215;72.88%;42;14.24%;7;2.37%;11;3.73%;295
NORTE;17;TO;170610;CRISTALANDIA;4;1.24%;14;4.33%;211;65.33%;48;14.86%;32;9.91%;14;4.33%;323
NORTE;17;TO;170625;CRIXAS DO TOCANTINS;0;-;4;3.85%;66;63.46%;19;18.27%;10;9.62%;5;4.81%;104
NORTE;17;TO;170650;DARCINOPOLIS;0;-;5;3.62%;94;68.12%;24;17.39%;5;3.62%;10;7.25%;138
NORTE;17;TO;170700;DIANOPOLIS;22;3.24%;34;5.01%;475;69.96%;74;10.9%;47;6.92%;27;3.98%;679
NORTE;17;TO;170710;DIVINOPOLIS DO TOCANTINS;6;1.44%;16;3.85%;278;66.83%;65;15.63%;36;8.65%;15;3.61%;416
NORTE;17;TO;170720;DOIS IRMAOS DO TOCANTINS;12;3.74%;14;4.36%;210;65.42%;39;12.15%;34;10.59%;12;3.74%;321
NORTE;17;TO;170730;DUERE;3;1.58%;10;5.26%;128;67.37%;28;14.74%;16;8.42%;5;2.63%;190
NORTE;17;TO;170740;ESPERANTINA;19;2.52%;29;3.84%;548;72.58%;92;12.19%;43;5.7%;24;3.18%;755
NORTE;17;TO;170755;FATIMA;1;0.76%;3;2.29%;92;70.23%;17;12.98%;13;9.92%;5;3.82%;131
NORTE;17;TO;170765;FIGUEIROPOLIS;4;1.77%;9;3.98%;136;60.18%;38;16.81%;30;13.27%;9;3.98%;226
NORTE;17;TO;170770;FILADELFIA;8;1.61%;19;3.82%;378;75.9%;49;9.84%;27;5.42%;17;3.41%;498
NORTE;17;TO;170820;FORMOSO DO ARAGUAIA;20;3.49%;22;3.84%;381;66.49%;82;14.31%;46;8.03%;22;3.84%;573
NORTE;17;TO;170825;FORTALEZA DO TABOCAO;5;3.5%;3;2.1%;97;67.83%;22;15.38%;11;7.69%;5;3.5%;143
NORTE;17;TO;170830;GOIANORTE;8;4.19%;11;5.76%;114;59.69%;30;15.71%;22;11.52%;6;3.14%;191
NORTE;17;TO;170900;GOIATINS;11;2.08%;23;4.34%;386;72.83%;61;11.51%;30;5.66%;19;3.58%;530
NORTE;17;TO;170930;GUARAI;11;1.21%;36;3.96%;589;64.8%;144;15.84%;83;9.13%;46;5.06%;909
NORTE;17;TO;170950;GURUPI;43;2.15%;72;3.6%;1.528;76.4%;198;9.9%;102;5.1%;57;2.85%;2.000
NORTE;17;TO;170980;IPUEIRAS;1;0.94%;1;0.94%;74;69.81%;10;9.43%;12;11.32%;8;7.55%;106
NORTE;17;TO;171050;ITACAJA;14;3.1%;14;3.1%;323;71.46%;47;10.4%;34;7.52%;20;4.42%;452
NORTE;17;TO;171070;ITAGUATINS;10;3.58%;15;5.38%;190;68.1%;28;10.04%;25;8.96%;11;3.94%;279
NORTE;17;TO;171090;ITAPIRATINS;5;1.83%;6;2.2%;192;70.33%;40;14.65%;15;5.49%;15;5.49%;273
NORTE;17;TO;171110;ITAPORA DO TOCANTINS;0;-;4;3.15%;84;66.14%;20;15.75%;7;5.51%;12;9.45%;127
NORTE;17;TO;171150;JAU DO TOCANTINS;3;1.55%;14;7.22%;118;60.82%;29;14.95%;19;9.79%;11;5.67%;194
NORTE;17;TO;171180;JUARINA;2;1.36%;10;6.8%;93;63.27%;20;13.61%;11;7.48%;11;7.48%;147
NORTE;17;TO;171190;LAGOA DA CONFUSAO;19;3.17%;19;3.17%;439;73.29%;71;11.85%;38;6.34%;13;2.17%;599
NORTE;17;TO;171195;LAGOA DO TOCANTINS;18;4.47%;20;4.96%;284;70.47%;52;12.9%;22;5.46%;7;1.74%;403
NORTE;17;TO;171200;LAJEADO;3;5.88%;3;5.88%;33;64.71%;6;11.76%;1;1.96%;5;9.8%;51
NORTE;17;TO;171215;LAVANDEIRA;2;1.74%;2;1.74%;79;68.7%;17;14.78%;9;7.83%;6;5.22%;115
NORTE;17;TO;171240;LIZARDA;5;3.6%;5;3.6%;105;75.54%;18;12.95%;3;2.16%;3;2.16%;139
NORTE;17;TO;171245;LUZINOPOLIS;7;3.23%;3;1.38%;165;76.04%;19;8.76%;16;7.37%;7;3.23%;217
NORTE;17;TO;171250;MARIANOPOLIS DO TOCANTINS;4;1.31%;6;1.97%;220;72.13%;44;14.43%;20;6.56%;11;3.61%;305
NORTE;17;TO;171270;MATEIROS;4;1.95%;2;0.98%;144;70.24%;25;12.2%;24;11.71%;6;2.93%;205
NORTE;17;TO;171280;MAURILANDIA DO TOCANTINS;6;2.61%;13;5.65%;173;75.22%;21;9.13%;13;5.65%;4;1.74%;230
NORTE;17;TO;171320;MIRACEMA DO TOCANTINS;21;2.47%;41;4.83%;575;67.73%;112;13.19%;60;7.07%;40;4.71%;849
NORTE;17;TO;171330;MIRANORTE;14;2.46%;21;3.68%;373;65.44%;89;15.61%;45;7.89%;28;4.91%;570
NORTE;17;TO;171360;MONTE DO CARMO;10;3.03%;17;5.15%;242;73.33%;34;10.3%;18;5.45%;9;2.73%;330
NORTE;17;TO;171370;MONTE SANTO DO TOCANTINS;0;-;3;2.42%;89;71.77%;18;14.52%;9;7.26%;5;4.03%;124
NORTE;17;TO;171395;MURICILANDIA;2;0.74%;14;5.17%;194;71.59%;31;11.44%;21;7.75%;9;3.32%;271
NORTE;17;TO;171420;NATIVIDADE;9;1.9%;22;4.65%;316;66.81%;70;14.8%;31;6.55%;25;5.29%;473
NORTE;17;TO;171430;NAZARE;2;0.65%;15;4.85%;212;68.61%;36;11.65%;15;4.85%;29;9.39%;309
NORTE;17;TO;171488;NOVA OLINDA;22;3.04%;24;3.31%;513;70.86%;82;11.33%;58;8.01%;25;3.45%;724
NORTE;17;TO;171500;NOVA ROSALANDIA;2;0.78%;4;1.56%;173;67.58%;40;15.63%;30;11.72%;7;2.73%;256
NORTE;17;TO;171510;NOVO ACORDO;4;2.78%;6;4.17%;115;79.86%;11;7.64%;5;3.47%;3;2.08%;144
NORTE;17;TO;171515;NOVO ALEGRE;0;-;5;3.79%;96;72.73%;16;12.12%;9;6.82%;6;4.55%;132
NORTE;17;TO;171525;NOVO JARDIM;5;4.9%;8;7.84%;74;72.55%;10;9.8%;1;0.98%;4;3.92%;102
NORTE;17;TO;171550;OLIVEIRA DE FATIMA;2;1.38%;8;5.52%;108;74.48%;11;7.59%;8;5.52%;8;5.52%;145
NORTE;17;TO;172100;PALMAS;223;2.52%;355;4.02%;5.722;64.76%;1.298;14.69%;791;8.95%;447;5.06%;8.836
NORTE;17;TO;171570;PALMEIRANTE;10;3.01%;24;7.23%;236;71.08%;33;9.94%;16;4.82%;13;3.92%;332
NORTE;17;TO;171380;PALMEIRAS DO TOCANTINS;6;2.52%;7;2.94%;158;66.39%;34;14.29%;15;6.3%;18;7.56%;238
NORTE;17;TO;171575;PALMEIROPOLIS;7;1.75%;12;3.01%;259;64.91%;65;16.29%;41;10.28%;15;3.76%;399
NORTE;17;TO;171610;PARAISO DO TOCANTINS;20;1.4%;69;4.83%;938;65.64%;204;14.28%;123;8.61%;75;5.25%;1.429
NORTE;17;TO;171620;PARANA;18;3.29%;35;6.4%;375;68.56%;52;9.51%;41;7.5%;26;4.75%;547
NORTE;17;TO;171630;PAU D'ARCO;4;1.46%;14;5.11%;194;70.8%;38;13.87%;17;6.2%;7;2.55%;274
NORTE;17;TO;171650;PEDRO AFONSO;13;1.76%;20;2.71%;485;65.63%;131;17.73%;57;7.71%;33;4.47%;739
NORTE;17;TO;171660;PEIXE;6;1.38%;16;3.69%;280;64.52%;74;17.05%;29;6.68%;29;6.68%;434
NORTE;17;TO;171665;PEQUIZEIRO;5;2.25%;8;3.6%;148;66.67%;24;10.81%;23;10.36%;14;6.31%;222
NORTE;17;TO;171700;PINDORAMA DO TOCANTINS;6;2.75%;13;5.96%;149;68.35%;28;12.84%;16;7.34%;6;2.75%;218
NORTE;17;TO;171720;PIRAQUE;6;3.73%;6;3.73%;113;70.19%;19;11.8%;10;6.21%;7;4.35%;161
NORTE;17;TO;171750;PIUM;5;1.17%;15;3.5%;300;70.09%;61;14.25%;34;7.94%;13;3.04%;428
NORTE;17;TO;171780;PONTE ALTA DO BOM JESUS;6;2.24%;20;7.46%;195;72.76%;27;10.07%;18;6.72%;2;0.75%;268
NORTE;17;TO;171790;PONTE ALTA DO TOCANTINS;8;2.83%;21;7.42%;210;74.2%;24;8.48%;11;3.89%;9;3.18%;283
NORTE;17;TO;171800;PORTO ALEGRE DO TOCANTINS;5;2.44%;11;5.37%;159;77.56%;16;7.8%;9;4.39%;5;2.44%;205
NORTE;17;TO;171820;PORTO NACIONAL;54;1.64%;138;4.19%;2.357;71.49%;413;12.53%;213;6.46%;122;3.7%;3.297
NORTE;17;TO;171830;PRAIA NORTE;8;2.02%;16;4.03%;299;75.31%;42;10.58%;23;5.79%;9;2.27%;397
NORTE;17;TO;171840;PRESIDENTE KENNEDY;4;2.65%;5;3.31%;109;72.19%;13;8.61%;9;5.96%;11;7.28%;151
NORTE;17;TO;171845;PUGMIL;1;0.52%;5;2.6%;128;66.67%;35;18.23%;22;11.46%;1;0.52%;192
