Região;Código UF;UF;Código IBGE;Município;Magreza;;Magreza;;Eutrofia;;Sobrepeso (5-10 anos);;Obesidade (5-10 anos);;Obesidade grave (5-10 anos);;Total
NORTE;13;AM;130080;BORBA;52;2.69%;77;3.99%;1.201;62.16%;229;11.85%;188;9.73%;185;9.58%;1.932
NORTE;13;AM;130083;CAAPIRANGA;24;5.47%;16;3.64%;271;61.73%;57;12.98%;49;11.16%;22;5.01%;439
NORTE;13;AM;130090;CANUTAMA;19;3.91%;20;4.12%;346;71.19%;64;13.17%;20;4.12%;17;3.5%;486
NORTE;13;AM;130100;CARAUARI;66;2.83%;84;3.6%;1.703;72.9%;294;12.59%;127;5.44%;62;2.65%;2.336
NORTE;13;AM;130110;CAREIRO;22;1.9%;43;3.71%;845;72.97%;133;11.49%;72;6.22%;43;3.71%;1.158
NORTE;13;AM;130115;CAREIRO DA VARZEA;35;2.16%;59;3.65%;1.112;68.73%;239;14.77%;109;6.74%;64;3.96%;1.618
NORTE;13;AM;130120;COARI;64;2.13%;103;3.43%;2.245;74.76%;339;11.29%;162;5.39%;90;3%;3.003
NORTE;13;AM;130130;CODAJAS;11;2.33%;14;2.96%;351;74.21%;56;11.84%;33;6.98%;8;1.69%;473
NORTE;13;AM;130140;EIRUNEPE;69;2.84%;82;3.37%;1.806;74.26%;307;12.62%;110;4.52%;58;2.38%;2.432
NORTE;13;AM;130150;ENVIRA;32;4.18%;21;2.75%;553;72.29%;91;11.9%;42;5.49%;26;3.4%;765
NORTE;13;AM;130160;FONTE BOA;31;2.18%;56;3.94%;1.129;79.45%;130;9.15%;52;3.66%;23;1.62%;1.421
NORTE;13;AM;130165;GUAJARA;36;3.4%;60;5.67%;725;68.46%;150;14.16%;63;5.95%;25;2.36%;1.059
NORTE;13;AM;130170;HUMAITA;74;2.54%;104;3.56%;1.967;67.41%;423;14.5%;223;7.64%;127;4.35%;2.918
NORTE;13;AM;130180;IPIXUNA;44;3.63%;63;5.2%;815;67.3%;159;13.13%;83;6.85%;47;3.88%;1.211
NORTE;13;AM;130185;IRANDUBA;102;2.27%;163;3.62%;3.161;70.24%;533;11.84%;347;7.71%;194;4.31%;4.500
NORTE;13;AM;130190;ITACOATIARA;81;2.2%;131;3.55%;2.612;70.88%;502;13.62%;231;6.27%;128;3.47%;3.685
NORTE;13;AM;130195;ITAMARATI;18;2.67%;13;1.93%;384;56.97%;104;15.43%;99;14.69%;56;8.31%;674
NORTE;13;AM;130200;ITAPIRANGA;19;2.41%;42;5.34%;601;76.37%;86;10.93%;24;3.05%;15;1.91%;787
NORTE;13;AM;130210;JAPURA;10;2.25%;21;4.73%;344;77.48%;44;9.91%;18;4.05%;7;1.58%;444
NORTE;13;AM;130220;JURUA;1;0.9%;0;-;92;82.88%;11;9.91%;5;4.5%;2;1.8%;111
NORTE;13;AM;130230;JUTAI;45;3.38%;45;3.38%;983;73.85%;155;11.65%;48;3.61%;55;4.13%;1.331
NORTE;13;AM;130240;LABREA;9;1.84%;15;3.07%;335;68.51%;68;13.91%;36;7.36%;26;5.32%;489
NORTE;13;AM;130250;MANACAPURU;188;3.27%;201;3.5%;3.988;69.37%;798;13.88%;384;6.68%;190;3.3%;5.749
NORTE;13;AM;130255;MANAQUIRI;50;2.57%;64;3.28%;1.390;71.32%;265;13.6%;117;6%;63;3.23%;1.949
NORTE;13;AM;130260;MANAUS;505;1.73%;892;3.06%;19.885;68.13%;4.324;14.82%;2.296;7.87%;1.283;4.4%;29.185
NORTE;13;AM;130270;MANICORE;52;2.87%;96;5.3%;1.420;78.41%;174;9.61%;47;2.6%;22;1.21%;1.811
NORTE;13;AM;130280;MARAA;13;1.83%;27;3.79%;539;75.7%;77;10.81%;36;5.06%;20;2.81%;712
NORTE;13;AM;130290;MAUES;62;2.1%;134;4.54%;2.157;73.14%;366;12.41%;153;5.19%;77;2.61%;2.949
NORTE;13;AM;130300;NHAMUNDA;19;1.78%;18;1.68%;778;72.78%;166;15.53%;61;5.71%;27;2.53%;1.069
NORTE;13;AM;130310;NOVA OLINDA DO NORTE;55;2.58%;87;4.08%;1.581;74.12%;266;12.47%;95;4.45%;49;2.3%;2.133
NORTE;13;AM;130320;NOVO AIRAO;10;1.64%;14;2.3%;447;73.4%;88;14.45%;43;7.06%;7;1.15%;609
NORTE;13;AM;130330;NOVO ARIPUANA;28;2.19%;37;2.9%;1.024;80.13%;111;8.69%;57;4.46%;21;1.64%;1.278
NORTE;13;AM;130340;PARINTINS;31;1.55%;70;3.51%;1.062;53.23%;316;15.84%;442;22.16%;74;3.71%;1.995
NORTE;13;AM;130350;PAUINI;32;2.58%;36;2.9%;626;50.44%;194;15.63%;167;13.46%;186;14.99%;1.241
NORTE;13;AM;130353;PRESIDENTE FIGUEIREDO;50;2.5%;71;3.55%;1.357;67.82%;307;15.34%;130;6.5%;86;4.3%;2.001
NORTE;13;AM;130356;RIO PRETO DA EVA;17;1.38%;43;3.5%;865;70.33%;175;14.23%;80;6.5%;50;4.07%;1.230
NORTE;13;AM;130360;SANTA ISABEL DO RIO NEGRO;12;1.89%;9;1.42%;465;73.34%;95;14.98%;36;5.68%;17;2.68%;634
NORTE;13;AM;130370;SANTO ANTONIO DO ICA;70;2.54%;88;3.19%;2.158;78.16%;309;11.19%;92;3.33%;44;1.59%;2.761
NORTE;13;AM;130380;SAO GABRIEL DA CACHOEIRA;23;1.21%;21;1.11%;1.394;73.48%;308;16.24%;95;5.01%;56;2.95%;1.897
NORTE;13;AM;130390;SAO PAULO DE OLIVENCA;68;2.59%;94;3.58%;2.186;83.24%;194;7.39%;55;2.09%;29;1.1%;2.626
NORTE;13;AM;130395;SAO SEBASTIAO DO UATUMA;15;1.94%;28;3.62%;422;54.52%;189;24.42%;93;12.02%;27;3.49%;774
NORTE;13;AM;130400;SILVES;34;2.69%;54;4.28%;918;72.68%;169;13.38%;52;4.12%;36;2.85%;1.263
NORTE;13;AM;130406;TABATINGA;117;3.15%;99;2.67%;2.683;72.24%;556;14.97%;188;5.06%;71;1.91%;3.714
NORTE;13;AM;130410;TAPAUA;9;1.84%;11;2.24%;339;69.18%;71;14.49%;34;6.94%;26;5.31%;490
NORTE;13;AM;130420;TEFE;154;2.38%;233;3.61%;4.491;69.5%;872;13.49%;421;6.52%;291;4.5%;6.462
NORTE;13;AM;130423;TONANTINS;20;2.12%;25;2.65%;627;66.42%;161;17.06%;54;5.72%;57;6.04%;944
NORTE;13;AM;130426;UARINI;47;3.69%;45;3.53%;955;74.96%;133;10.44%;48;3.77%;46;3.61%;1.274
NORTE;13;AM;130430;URUCARA;34;2.99%;56;4.93%;812;71.48%;123;10.83%;72;6.34%;39;3.43%;1.136
NORTE;13;AM;130440;URUCURITUBA;17;1.83%;32;3.44%;721;77.53%;98;10.54%;40;4.3%;22;2.37%;930
TOTAL ESTADO AMAZONAS;;;;;3.001;2.33%;4.383;3.4%;91.670;71.13%;16.945;13.15%;8.264;6.41%;4.615;3.58%;128.878
NORTE;16;AP;160010;AMAPA;15;2.44%;16;2.61%;433;70.52%;67;10.91%;58;9.45%;25;4.07%;614
NORTE;16;AP;160020;CALCOENE;0;-;1;3.57%;17;60.71%;7;25%;3;10.71%;0;-;28
NORTE;16;AP;160021;CUTIAS;7;2.64%;4;1.51%;169;63.77%;51;19.25%;23;8.68%;11;4.15%;265
NORTE;16;AP;160023;FERREIRA GOMES;10;2.72%;13;3.54%;231;62.94%;56;15.26%;22;5.99%;35;9.54%;367
NORTE;16;AP;160025;ITAUBAL;9;1.94%;17;3.66%;329;70.75%;70;15.05%;25;5.38%;15;3.23%;465
NORTE;16;AP;160027;LARANJAL DO JARI;15;1.5%;35;3.5%;717;71.7%;133;13.3%;63;6.3%;37;3.7%;1.000
NORTE;16;AP;160030;MACAPA;49;2.19%;74;3.31%;1.651;73.77%;268;11.97%;124;5.54%;72;3.22%;2.238
NORTE;16;AP;160040;MAZAGAO;10;0.78%;43;3.36%;861;67.27%;260;20.31%;86;6.72%;20;1.56%;1.280
NORTE;16;AP;160050;OIAPOQUE;17;2%;31;3.64%;622;73%;100;11.74%;60;7.04%;22;2.58%;852
NORTE;16;AP;160015;PEDRA BRANCA DO AMAPARI;15;2.8%;31;5.78%;373;69.59%;73;13.62%;25;4.66%;19;3.54%;536
NORTE;16;AP;160053;PORTO GRANDE;9;2.67%;7;2.08%;176;52.23%;55;16.32%;34;10.09%;56;16.62%;337
NORTE;16;AP;160055;PRACUUBA;4;1.29%;13;4.19%;210;67.74%;47;15.16%;24;7.74%;12;3.87%;310
NORTE;16;AP;160060;SANTANA;38;1.98%;78;4.06%;1.401;72.89%;223;11.6%;119;6.19%;63;3.28%;1.922
NORTE;16;AP;160005;SERRA DO NAVIO;1;14.29%;0;-;5;71.43%;1;14.29%;0;-;0;-;7
NORTE;16;AP;160070;TARTARUGALZINHO;14;2.92%;16;3.34%;371;77.45%;50;10.44%;20;4.18%;8;1.67%;479
NORTE;16;AP;160080;VITORIA DO JARI;5;4.81%;6;5.77%;58;55.77%;18;17.31%;7;6.73%;10;9.62%;104
TOTAL ESTADO AMAPÁ;;;;;218;2.02%;385;3.56%;7.624;70.57%;1.479;13.69%;693;6.41%;405;3.75%;10.804
NORTE;15;PA;150010;ABAETETUBA;151;2.33%;224;3.45%;4.061;62.58%;1.145;17.65%;616;9.49%;292;4.5%;6.489
NORTE;15;PA;150013;ABEL FIGUEIREDO;1;2.86%;0;-;22;62.86%;8;22.86%;3;8.57%;1;2.86%;35
NORTE;15;PA;150020;ACARA;11;1.79%;12;1.95%;433;70.41%;99;16.1%;39;6.34%;21;3.41%;615
NORTE;15;PA;150030;AFUA;1;0.78%;1;0.78%;105;81.4%;13;10.08%;3;2.33%;6;4.65%;129
NORTE;15;PA;150034;AGUA AZUL DO NORTE;23;3.76%;22;3.59%;386;63.07%;82;13.4%;59;9.64%;40;6.54%;612
NORTE;15;PA;150040;ALENQUER;38;1.74%;82;3.76%;1.708;78.31%;224;10.27%;87;3.99%;42;1.93%;2.181
NORTE;15;PA;150050;ALMEIRIM;24;1.99%;34;2.82%;901;74.65%;165;13.67%;54;4.47%;29;2.4%;1.207
NORTE;15;PA;150060;ALTAMIRA;60;1.93%;88;2.83%;2.210;71.02%;446;14.33%;190;6.11%;118;3.79%;3.112
NORTE;15;PA;150070;ANAJAS;47;3.16%;32;2.15%;1.094;73.47%;204;13.7%;75;5.04%;37;2.48%;1.489
NORTE;15;PA;150080;ANANINDEUA;330;4.52%;244;3.35%;5.098;69.89%;749;10.27%;396;5.43%;477;6.54%;7.294
NORTE;15;PA;150085;ANAPU;34;2.36%;84;5.83%;1.013;70.25%;198;13.73%;73;5.06%;40;2.77%;1.442
NORTE;15;PA;150090;AUGUSTO CORREA;57;2.33%;108;4.42%;1.777;72.74%;296;12.12%;136;5.57%;69;2.82%;2.443
NORTE;15;PA;150095;AURORA DO PARA;16;1.72%;20;2.15%;646;69.31%;155;16.63%;62;6.65%;33;3.54%;932
NORTE;15;PA;150100;AVEIRO;22;3.58%;35;5.7%;444;72.31%;79;12.87%;20;3.26%;14;2.28%;614
NORTE;15;PA;150110;BAGRE;47;4.45%;46;4.35%;747;70.67%;137;12.96%;56;5.3%;24;2.27%;1.057
NORTE;15;PA;150120;BAIAO;9;0.72%;34;2.74%;932;74.98%;177;14.24%;66;5.31%;25;2.01%;1.243
NORTE;15;PA;150125;BANNACH;0;-;7;9.21%;53;69.74%;11;14.47%;4;5.26%;1;1.32%;76
NORTE;15;PA;150130;BARCARENA;111;2.44%;174;3.82%;3.017;66.19%;679;14.9%;367;8.05%;210;4.61%;4.558
NORTE;15;PA;150140;BELEM;620;8.71%;157;2.21%;5.272;74.1%;619;8.7%;294;4.13%;153;2.15%;7.115
NORTE;15;PA;150145;BELTERRA;24;3.28%;22;3.01%;516;70.49%;104;14.21%;32;4.37%;34;4.64%;732
NORTE;15;PA;150150;BENEVIDES;21;1.82%;35;3.03%;729;63.17%;188;16.29%;115;9.97%;66;5.72%;1.154
NORTE;15;PA;150157;BOM JESUS DO TOCANTINS;21;3.31%;29;4.57%;447;70.5%;80;12.62%;32;5.05%;25;3.94%;634
NORTE;15;PA;150160;BONITO;8;1.6%;15;3.01%;344;68.94%;85;17.03%;28;5.61%;19;3.81%;499
NORTE;15;PA;150170;BRAGANCA;153;2.54%;237;3.94%;4.163;69.23%;817;13.59%;424;7.05%;219;3.64%;6.013
NORTE;15;PA;150172;BRASIL NOVO;20;2.58%;27;3.49%;500;64.6%;139;17.96%;56;7.24%;32;4.13%;774
NORTE;15;PA;150175;BREJO GRANDE DO ARAGUAIA;2;0.84%;9;3.77%;178;74.48%;31;12.97%;14;5.86%;5;2.09%;239
NORTE;15;PA;150178;BREU BRANCO;21;2.03%;46;4.44%;746;72.01%;132;12.74%;55;5.31%;36;3.47%;1.036
NORTE;15;PA;150180;BREVES;64;3.72%;64;3.72%;1.262;73.37%;214;12.44%;72;4.19%;44;2.56%;1.720
NORTE;15;PA;150190;BUJARU;33;3.35%;37;3.75%;645;65.42%;159;16.13%;67;6.8%;45;4.56%;986
NORTE;15;PA;150200;CACHOEIRA DO ARARI;17;1.55%;34;3.1%;746;68.07%;168;15.33%;88;8.03%;43;3.92%;1.096
NORTE;15;PA;150195;CACHOEIRA DO PIRIA;28;3.29%;38;4.47%;582;68.47%;119;14%;61;7.18%;22;2.59%;850
NORTE;15;PA;150210;CAMETA;126;1.63%;197;2.55%;4.287;55.42%;1.280;16.55%;943;12.19%;902;11.66%;7.735
NORTE;15;PA;150215;CANAA DOS CARAJAS;15;1.53%;45;4.58%;689;70.16%;151;15.38%;56;5.7%;26;2.65%;982
NORTE;15;PA;150220;CAPANEMA;35;1.93%;43;2.38%;1.307;72.21%;222;12.27%;124;6.85%;79;4.36%;1.810
NORTE;15;PA;150230;CAPITAO POCO;88;2.98%;99;3.35%;1.997;67.67%;436;14.77%;224;7.59%;107;3.63%;2.951
NORTE;15;PA;150240;CASTANHAL;196;4.06%;192;3.98%;2.861;59.33%;860;17.83%;465;9.64%;248;5.14%;4.822
NORTE;15;PA;150250;CHAVES;1;1.61%;1;1.61%;40;64.52%;9;14.52%;7;11.29%;4;6.45%;62
NORTE;15;PA;150260;COLARES;2;1.01%;10;5.03%;149;74.87%;20;10.05%;15;7.54%;3;1.51%;199
NORTE;15;PA;150270;CONCEICAO DO ARAGUAIA;32;4.31%;42;5.66%;497;66.98%;94;12.67%;40;5.39%;37;4.99%;742
NORTE;15;PA;150275;CONCORDIA DO PARA;42;3.46%;47;3.87%;807;66.53%;176;14.51%;80;6.6%;61;5.03%;1.213
NORTE;15;PA;150276;CUMARU DO NORTE;6;1.63%;12;3.25%;263;71.27%;61;16.53%;15;4.07%;12;3.25%;369
NORTE;15;PA;150277;CURIONOPOLIS;12;2.7%;12;2.7%;294;66.22%;70;15.77%;32;7.21%;24;5.41%;444
NORTE;15;PA;150280;CURRALINHO;24;2.28%;20;1.9%;747;70.87%;163;15.46%;65;6.17%;35;3.32%;1.054
NORTE;15;PA;150285;CURUA;17;5.31%;19;5.94%;237;74.06%;29;9.06%;11;3.44%;7;2.19%;320
NORTE;15;PA;150290;CURUCA;40;2.95%;57;4.2%;878;64.65%;232;17.08%;100;7.36%;51;3.76%;1.358
NORTE;15;PA;150293;DOM ELISEU;20;2.75%;47;6.47%;498;68.6%;86;11.85%;56;7.71%;19;2.62%;726
NORTE;15;PA;150295;ELDORADO DOS CARAJAS;7;5.51%;10;7.87%;86;67.72%;15;11.81%;5;3.94%;4;3.15%;127
NORTE;15;PA;150300;FARO;8;2.13%;11;2.93%;266;70.74%;59;15.69%;18;4.79%;14;3.72%;376
NORTE;15;PA;150304;FLORESTA DO ARAGUAIA;18;2.3%;47;6.01%;540;69.05%;83;10.61%;66;8.44%;28;3.58%;782
NORTE;15;PA;150307;GARRAFAO DO NORTE;30;2.21%;38;2.8%;911;67.13%;233;17.17%;106;7.81%;39;2.87%;1.357
NORTE;15;PA;150309;GOIANESIA DO PARA;4;0.94%;24;5.62%;348;81.5%;39;9.13%;6;1.41%;6;1.41%;427
NORTE;15;PA;150310;GURUPA;38;2.15%;61;3.45%;1.172;66.33%;294;16.64%;135;7.64%;67;3.79%;1.767
NORTE;15;PA;150320;IGARAPE-ACU;26;1.39%;63;3.38%;1.233;66.15%;298;15.99%;172;9.23%;72;3.86%;1.864
NORTE;15;PA;150330;IGARAPE-MIRI;86;3.46%;79;3.17%;1.412;56.73%;500;20.09%;270;10.85%;142;5.71%;2.489
NORTE;15;PA;150340;INHANGAPI;17;3.09%;22;3.99%;381;69.15%;74;13.43%;36;6.53%;21;3.81%;551
NORTE;15;PA;150345;IPIXUNA DO PARA;51;2.62%;79;4.07%;1.396;71.85%;237;12.2%;104;5.35%;76;3.91%;1.943
NORTE;15;PA;150350;IRITUIA;32;2.37%;43;3.18%;917;67.83%;217;16.05%;101;7.47%;42;3.11%;1.352
NORTE;15;PA;150360;ITAITUBA;57;2.03%;111;3.96%;2.074;73.99%;332;11.84%;156;5.57%;73;2.6%;2.803
NORTE;15;PA;150370;ITUPIRANGA;25;2.25%;41;3.7%;897;80.88%;92;8.3%;32;2.89%;22;1.98%;1.109
NORTE;15;PA;150375;JACAREACANGA;20;5.87%;20;5.87%;250;73.31%;33;9.68%;10;2.93%;8;2.35%;341
NORTE;15;PA;150380;JACUNDA;13;3.46%;19;5.05%;288;76.6%;26;6.91%;21;5.59%;9;2.39%;376
NORTE;15;PA;150390;JURUTI;59;3.06%;91;4.72%;1.556;80.75%;143;7.42%;44;2.28%;34;1.76%;1.927
NORTE;15;PA;150400;LIMOEIRO DO AJURU;22;2.08%;28;2.64%;687;64.81%;188;17.74%;83;7.83%;52;4.91%;1.060
NORTE;15;PA;150405;MAE DO RIO;12;2.18%;18;3.27%;387;70.36%;59;10.73%;49;8.91%;25;4.55%;550
NORTE;15;PA;150410;MAGALHAES BARATA;9;2.89%;7;2.25%;206;66.24%;50;16.08%;26;8.36%;13;4.18%;311
NORTE;15;PA;150420;MARABA;125;4.15%;158;5.24%;1.968;65.32%;439;14.57%;199;6.6%;124;4.12%;3.013
NORTE;15;PA;150430;MARACANA;39;3.29%;55;4.65%;765;64.61%;179;15.12%;92;7.77%;54;4.56%;1.184
NORTE;15;PA;150440;MARAPANIM;3;2.48%;2;1.65%;84;69.42%;22;18.18%;9;7.44%;1;0.83%;121
NORTE;15;PA;150442;MARITUBA;17;1%;23;1.36%;1.091;64.4%;441;26.03%;93;5.49%;29;1.71%;1.694
NORTE;15;PA;150445;MEDICILANDIA;10;1.79%;26;4.65%;367;65.65%;98;17.53%;32;5.72%;26;4.65%;559
NORTE;15;PA;150450;MELGACO;14;3.74%;12;3.21%;290;77.54%;35;9.36%;15;4.01%;8;2.14%;374
NORTE;15;PA;150460;MOCAJUBA;20;3.4%;31;5.26%;416;70.63%;71;12.05%;31;5.26%;20;3.4%;589
NORTE;15;PA;150470;MOJU;14;1.94%;20;2.77%;498;68.88%;117;16.18%;46;6.36%;28;3.87%;723
NORTE;15;PA;150475;MOJUI DOS CAMPOS;19;2.77%;42;6.13%;486;70.95%;85;12.41%;38;5.55%;15;2.19%;685
NORTE;15;PA;150480;MONTE ALEGRE;32;2.45%;59;4.52%;1.006;77.09%;137;10.5%;54;4.14%;17;1.3%;1.305
NORTE;15;PA;150490;MUANA;4;1.54%;3;1.16%;161;62.16%;53;20.46%;17;6.56%;21;8.11%;259
NORTE;15;PA;150495;NOVA ESPERANCA DO PIRIA;41;2.6%;52;3.3%;1.069;67.74%;250;15.84%;116;7.35%;50;3.17%;1.578
NORTE;15;PA;150497;NOVA IPIXUNA;22;5.66%;21;5.4%;237;60.93%;54;13.88%;31;7.97%;24;6.17%;389
NORTE;15;PA;150500;NOVA TIMBOTEUA;12;2.01%;19;3.18%;392;65.55%;102;17.06%;46;7.69%;27;4.52%;598
NORTE;15;PA;150503;NOVO PROGRESSO;19;2.81%;31;4.58%;483;71.34%;74;10.93%;43;6.35%;27;3.99%;677
NORTE;15;PA;150506;NOVO REPARTIMENTO;10;1.53%;27;4.14%;500;76.69%;73;11.2%;24;3.68%;18;2.76%;652
NORTE;15;PA;150510;OBIDOS;33;1.59%;59;2.84%;1.622;77.98%;228;10.96%;87;4.18%;51;2.45%;2.080
NORTE;15;PA;150520;OEIRAS DO PARA;8;1.7%;21;4.46%;359;76.22%;55;11.68%;17;3.61%;11;2.34%;471
NORTE;15;PA;150530;ORIXIMINA;31;3.53%;46;5.24%;638;72.67%;91;10.36%;40;4.56%;32;3.64%;878
NORTE;15;PA;150540;OUREM;8;1.17%;17;2.49%;499;73.17%;87;12.76%;48;7.04%;23;3.37%;682
NORTE;15;PA;150543;OURILANDIA DO NORTE;33;3.15%;58;5.54%;683;65.3%;159;15.2%;76;7.27%;37;3.54%;1.046
NORTE;15;PA;150548;PACAJA;52;2.67%;99;5.09%;1.421;73.06%;216;11.11%;112;5.76%;45;2.31%;1.945
NORTE;15;PA;150549;PALESTINA DO PARA;10;5.13%;8;4.1%;137;70.26%;27;13.85%;9;4.62%;4;2.05%;195
NORTE;15;PA;150550;PARAGOMINAS;22;2.51%;33;3.77%;549;62.74%;133;15.2%;79;9.03%;59;6.74%;875
NORTE;15;PA;150553;PARAUAPEBAS;41;1.83%;90;4.02%;1.633;72.97%;272;12.15%;126;5.63%;76;3.4%;2.238
NORTE;15;PA;150555;PAU D'ARCO;32;7.75%;20;4.84%;238;57.63%;67;16.22%;37;8.96%;19;4.6%;413
NORTE;15;PA;150560;PEIXE-BOI;11;2.96%;14;3.77%;257;69.27%;55;14.82%;25;6.74%;9;2.43%;371
NORTE;15;PA;150563;PICARRA;22;4.64%;27;5.7%;300;63.29%;75;15.82%;28;5.91%;22;4.64%;474
NORTE;15;PA;150565;PLACAS;25;2.96%;30;3.55%;613;72.46%;118;13.95%;37;4.37%;23;2.72%;846
NORTE;15;PA;150570;PONTA DE PEDRAS;17;1.91%;45;5.06%;552;62.02%;147;16.52%;89;10%;40;4.49%;890
NORTE;15;PA;150580;PORTEL;9;1.28%;15;2.13%;570;81.08%;70;9.96%;30;4.27%;9;1.28%;703
NORTE;15;PA;150590;PORTO DE MOZ;80;3.81%;73;3.48%;1.534;73.15%;236;11.25%;106;5.05%;68;3.24%;2.097
NORTE;15;PA;150600;PRAINHA;50;2.55%;97;4.94%;1.388;70.71%;253;12.89%;111;5.65%;64;3.26%;1.963
NORTE;15;PA;150610;PRIMAVERA;1;1.92%;2;3.85%;33;63.46%;9;17.31%;5;9.62%;2;3.85%;52
NORTE;15;PA;150611;QUATIPURU;14;3.33%;10;2.38%;277;65.95%;66;15.71%;38;9.05%;15;3.57%;420
NORTE;15;PA;150613;REDENCAO;28;1.57%;38;2.14%;1.171;65.86%;350;19.69%;132;7.42%;59;3.32%;1.778
NORTE;15;PA;150616;RIO MARIA;12;2.84%;21;4.98%;233;55.21%;87;20.62%;40;9.48%;29;6.87%;422
NORTE;15;PA;150618;RONDON DO PARA;0;-;6;7.89%;54;71.05%;8;10.53%;6;7.89%;2;2.63%;76
NORTE;15;PA;150619;RUROPOLIS;35;3.03%;47;4.07%;810;70.07%;154;13.32%;71;6.14%;39;3.37%;1.156
NORTE;15;PA;150620;SALINOPOLIS;15;2.09%;21;2.93%;490;68.34%;97;13.53%;54;7.53%;40;5.58%;717
NORTE;15;PA;150630;SALVATERRA;0;-;13;3.54%;266;72.48%;58;15.8%;23;6.27%;7;1.91%;367
NORTE;15;PA;150635;SANTA BARBARA DO PARA;19;2.46%;30;3.89%;525;68.09%;116;15.05%;59;7.65%;22;2.85%;771
NORTE;15;PA;150640;SANTA CRUZ DO ARARI;1;11.11%;0;-;5;55.56%;0;-;2;22.22%;1;11.11%;9
NORTE;15;PA;150650;SANTA IZABEL DO PARA;78;3.85%;84;4.15%;1.210;59.75%;308;15.21%;224;11.06%;121;5.98%;2.025
NORTE;15;PA;150655;SANTA LUZIA DO PARA;0;-;4;7.41%;32;59.26%;13;24.07%;1;1.85%;4;7.41%;54
NORTE;15;PA;150658;SANTA MARIA DAS BARREIRAS;12;2.02%;39;6.57%;397;66.84%;72;12.12%;56;9.43%;18;3.03%;594
NORTE;15;PA;150660;SANTA MARIA DO PARA;14;2.86%;17;3.47%;300;61.22%;82;16.73%;58;11.84%;19;3.88%;490
NORTE;15;PA;150670;SANTANA DO ARAGUAIA;20;1.44%;37;2.66%;1.155;83.03%;85;6.11%;71;5.1%;23;1.65%;1.391
NORTE;15;PA;150680;SANTAREM;240;2.22%;431;3.98%;7.990;73.8%;1.282;11.84%;575;5.31%;309;2.85%;10.827
NORTE;15;PA;150690;SANTAREM NOVO;3;1.89%;6;3.77%;103;64.78%;26;16.35%;17;10.69%;4;2.52%;159
NORTE;15;PA;150700;SANTO ANTONIO DO TAUA;20;2.01%;31;3.12%;741;74.47%;118;11.86%;52;5.23%;33;3.32%;995
NORTE;15;PA;150710;SAO CAETANO DE ODIVELAS;8;1.37%;13;2.23%;426;73.07%;81;13.89%;38;6.52%;17;2.92%;583
NORTE;15;PA;150715;SAO DOMINGOS DO ARAGUAIA;2;1%;5;2.49%;148;73.63%;30;14.93%;9;4.48%;7;3.48%;201
NORTE;15;PA;150720;SAO DOMINGOS DO CAPIM;66;3.35%;47;2.38%;1.347;68.34%;263;13.34%;133;6.75%;115;5.83%;1.971
NORTE;15;PA;150730;SAO FELIX DO XINGU;49;2.93%;56;3.35%;1.114;66.63%;255;15.25%;134;8.01%;64;3.83%;1.672
NORTE;15;PA;150740;SAO FRANCISCO DO PARA;9;1.32%;20;2.94%;448;65.79%;114;16.74%;59;8.66%;31;4.55%;681
NORTE;15;PA;150745;SAO GERALDO DO ARAGUAIA;7;1.94%;13;3.61%;227;63.06%;55;15.28%;39;10.83%;19;5.28%;360
NORTE;15;PA;150746;SAO JOAO DA PONTA;5;2.5%;4;2%;165;82.5%;18;9%;6;3%;2;1%;200
NORTE;15;PA;150747;SAO JOAO DE PIRABAS;19;2.08%;37;4.05%;638;69.8%;126;13.79%;61;6.67%;33;3.61%;914
NORTE;15;PA;150750;SAO JOAO DO ARAGUAIA;6;1.92%;23;7.35%;204;65.18%;42;13.42%;27;8.63%;11;3.51%;313
NORTE;15;PA;150760;SAO MIGUEL DO GUAMA;38;3.29%;56;4.85%;749;64.9%;187;16.2%;72;6.24%;52;4.51%;1.154
NORTE;15;PA;150770;SAO SEBASTIAO DA BOA VISTA;2;2.78%;2;2.78%;43;59.72%;11;15.28%;9;12.5%;5;6.94%;72
NORTE;15;PA;150775;SAPUCAIA;0;-;6;8.96%;50;74.63%;2;2.99%;5;7.46%;4;5.97%;67
NORTE;15;PA;150780;SENADOR JOSE PORFIRIO;10;2.57%;17;4.37%;287;73.78%;45;11.57%;20;5.14%;10;2.57%;389
NORTE;15;PA;150790;SOURE;3;3.41%;3;3.41%;58;65.91%;13;14.77%;4;4.55%;7;7.95%;88
NORTE;15;PA;150795;TAILANDIA;8;1.48%;11;2.04%;392;72.73%;66;12.24%;40;7.42%;22;4.08%;539
NORTE;15;PA;150796;TERRA ALTA;4;4.44%;5;5.56%;60;66.67%;9;10%;9;10%;3;3.33%;90
NORTE;15;PA;150797;TERRA SANTA;9;3.07%;9;3.07%;196;66.89%;44;15.02%;21;7.17%;14;4.78%;293
NORTE;15;PA;150800;TOME-ACU;16;0.54%;25;0.85%;2.764;93.73%;102;3.46%;29;0.98%;13;0.44%;2.949
NORTE;15;PA;150803;TRACUATEUA;23;2.07%;40;3.6%;824;74.17%;136;12.24%;54;4.86%;34;3.06%;1.111
NORTE;15;PA;150805;TRAIRAO;35;4.34%;47;5.82%;558;69.14%;99;12.27%;51;6.32%;17;2.11%;807
