Região;Código UF;UF;Código IBGE;Município;Magreza;;Magreza;;Eutrofia;;Sobrepeso (5-10 anos);;Obesidade (5-10 anos);;Obesidade grave (5-10 anos);;Total
NORTE;15;PA;150010;ABAETETUBA;145;1.53%;268;2.82%;6.018;63.31%;1.563;16.44%;971;10.22%;540;5.68%;9.505
NORTE;15;PA;150013;ABEL FIGUEIREDO;10;1.95%;16;3.13%;360;70.31%;84;16.41%;31;6.05%;11;2.15%;512
NORTE;15;PA;150020;ACARA;67;2.35%;92;3.23%;1.916;67.25%;441;15.48%;212;7.44%;121;4.25%;2.849
NORTE;15;PA;150030;AFUA;63;1.76%;86;2.4%;2.518;70.2%;524;14.61%;241;6.72%;155;4.32%;3.587
NORTE;15;PA;150034;AGUA AZUL DO NORTE;25;2.47%;31;3.06%;675;66.63%;145;14.31%;83;8.19%;54;5.33%;1.013
NORTE;15;PA;150040;ALENQUER;94;2.96%;196;6.17%;2.393;75.28%;300;9.44%;129;4.06%;67;2.11%;3.179
NORTE;15;PA;150050;ALMEIRIM;62;2.5%;98;3.95%;1.898;76.5%;260;10.48%;105;4.23%;58;2.34%;2.481
NORTE;15;PA;150060;ALTAMIRA;95;1.93%;196;3.98%;3.568;72.42%;634;12.87%;276;5.6%;158;3.21%;4.927
NORTE;15;PA;150070;ANAJAS;47;2.12%;65;2.94%;1.555;70.23%;342;15.45%;140;6.32%;65;2.94%;2.214
NORTE;15;PA;150080;ANANINDEUA;434;3.09%;416;2.97%;10.758;76.69%;1.313;9.36%;714;5.09%;392;2.79%;14.027
NORTE;15;PA;150085;ANAPU;40;1.5%;99;3.71%;2.016;75.45%;323;12.09%;129;4.83%;65;2.43%;2.672
NORTE;15;PA;150090;AUGUSTO CORREA;73;1.77%;147;3.56%;3.133;75.93%;509;12.34%;194;4.7%;70;1.7%;4.126
NORTE;15;PA;150095;AURORA DO PARA;36;2.35%;50;3.27%;1.093;71.39%;189;12.34%;104;6.79%;59;3.85%;1.531
NORTE;15;PA;150100;AVEIRO;19;2.77%;26;3.78%;529;77%;61;8.88%;30;4.37%;22;3.2%;687
NORTE;15;PA;150110;BAGRE;57;2.14%;94;3.53%;2.027;76.09%;317;11.9%;107;4.02%;62;2.33%;2.664
NORTE;15;PA;150120;BAIAO;26;1.56%;50;3%;1.247;74.81%;203;12.18%;94;5.64%;47;2.82%;1.667
NORTE;15;PA;150125;BANNACH;4;1.96%;3;1.47%;141;69.12%;33;16.18%;13;6.37%;10;4.9%;204
NORTE;15;PA;150130;BARCARENA;150;2.03%;217;2.93%;5.029;67.91%;1.045;14.11%;607;8.2%;357;4.82%;7.405
NORTE;15;PA;150140;BELEM;162;1.48%;328;3.01%;7.153;65.55%;1.574;14.42%;994;9.11%;701;6.42%;10.912
NORTE;15;PA;150145;BELTERRA;26;2.04%;56;4.39%;942;73.77%;138;10.81%;69;5.4%;46;3.6%;1.277
NORTE;15;PA;150150;BENEVIDES;56;1.65%;105;3.09%;2.328;68.61%;470;13.85%;268;7.9%;166;4.89%;3.393
NORTE;15;PA;150157;BOM JESUS DO TOCANTINS;20;2.28%;49;5.58%;622;70.84%;106;12.07%;53;6.04%;28;3.19%;878
NORTE;15;PA;150160;BONITO;14;1.99%;42;5.98%;487;69.37%;94;13.39%;43;6.13%;22;3.13%;702
NORTE;15;PA;150170;BRAGANCA;133;1.47%;297;3.28%;6.436;71.08%;1.261;13.93%;639;7.06%;289;3.19%;9.055
NORTE;15;PA;150172;BRASIL NOVO;27;2.21%;63;5.16%;859;70.29%;165;13.5%;66;5.4%;42;3.44%;1.222
NORTE;15;PA;150175;BREJO GRANDE DO ARAGUAIA;11;2.92%;21;5.57%;278;73.74%;35;9.28%;18;4.77%;14;3.71%;377
NORTE;15;PA;150178;BREU BRANCO;70;2.67%;146;5.56%;1.953;74.4%;282;10.74%;121;4.61%;53;2.02%;2.625
NORTE;15;PA;150180;BREVES;144;2.82%;166;3.25%;3.468;67.85%;804;15.73%;294;5.75%;235;4.6%;5.111
NORTE;15;PA;150190;BUJARU;40;2.27%;60;3.4%;1.192;67.54%;240;13.6%;145;8.22%;88;4.99%;1.765
NORTE;15;PA;150200;CACHOEIRA DO ARARI;49;3.81%;57;4.43%;887;68.92%;183;14.22%;73;5.67%;38;2.95%;1.287
NORTE;15;PA;150195;CACHOEIRA DO PIRIA;40;3.15%;56;4.41%;929;73.15%;141;11.1%;65;5.12%;39;3.07%;1.270
NORTE;15;PA;150210;CAMETA;135;1.34%;242;2.41%;6.691;66.61%;1.695;16.87%;854;8.5%;428;4.26%;10.045
NORTE;15;PA;150215;CANAA DOS CARAJAS;47;0.78%;168;2.78%;4.453;73.77%;824;13.65%;382;6.33%;162;2.68%;6.036
NORTE;15;PA;150220;CAPANEMA;74;2.39%;95;3.07%;2.118;68.54%;460;14.89%;249;8.06%;94;3.04%;3.090
NORTE;15;PA;150230;CAPITAO POCO;69;1.99%;118;3.39%;2.409;69.3%;525;15.1%;234;6.73%;121;3.48%;3.476
NORTE;15;PA;150240;CASTANHAL;116;1.58%;214;2.91%;4.835;65.76%;1.120;15.23%;753;10.24%;315;4.28%;7.353
NORTE;15;PA;150250;CHAVES;36;2.5%;55;3.81%;1.043;72.33%;177;12.27%;77;5.34%;54;3.74%;1.442
NORTE;15;PA;150260;COLARES;25;3.1%;32;3.97%;566;70.14%;118;14.62%;39;4.83%;27;3.35%;807
NORTE;15;PA;150270;CONCEICAO DO ARAGUAIA;104;5.08%;99;4.83%;1.399;68.28%;272;13.27%;111;5.42%;64;3.12%;2.049
NORTE;15;PA;150275;CONCORDIA DO PARA;26;1.77%;34;2.31%;1.147;77.97%;155;10.54%;67;4.55%;42;2.86%;1.471
NORTE;15;PA;150276;CUMARU DO NORTE;18;2.8%;20;3.12%;445;69.31%;106;16.51%;28;4.36%;25;3.89%;642
NORTE;15;PA;150277;CURIONOPOLIS;33;2.43%;52;3.83%;1.005;74.01%;159;11.71%;74;5.45%;35;2.58%;1.358
NORTE;15;PA;150280;CURRALINHO;52;2.43%;59;2.76%;1.447;67.68%;334;15.62%;146;6.83%;100;4.68%;2.138
NORTE;15;PA;150285;CURUA;22;2.75%;37;4.63%;652;81.5%;58;7.25%;21;2.63%;10;1.25%;800
NORTE;15;PA;150290;CURUCA;42;1.98%;88;4.14%;1.522;71.59%;271;12.75%;135;6.35%;68;3.2%;2.126
NORTE;15;PA;150293;DOM ELISEU;48;3.05%;112;7.11%;1.107;70.24%;175;11.1%;85;5.39%;49;3.11%;1.576
NORTE;15;PA;150295;ELDORADO DOS CARAJAS;38;2.27%;77;4.6%;1.221;72.94%;189;11.29%;91;5.44%;58;3.46%;1.674
NORTE;15;PA;150300;FARO;16;2.03%;27;3.43%;577;73.22%;110;13.96%;45;5.71%;13;1.65%;788
NORTE;15;PA;150304;FLORESTA DO ARAGUAIA;26;1.83%;57;4.02%;1.073;75.62%;132;9.3%;101;7.12%;30;2.11%;1.419
NORTE;15;PA;150307;GARRAFAO DO NORTE;15;1.09%;44;3.19%;945;68.43%;235;17.02%;100;7.24%;42;3.04%;1.381
NORTE;15;PA;150309;GOIANESIA DO PARA;11;0.98%;35;3.12%;941;83.79%;78;6.95%;44;3.92%;14;1.25%;1.123
NORTE;15;PA;150310;GURUPA;64;2.51%;106;4.17%;1.693;66.52%;376;14.77%;196;7.7%;110;4.32%;2.545
NORTE;15;PA;150320;IGARAPE-ACU;37;1.73%;65;3.04%;1.423;66.5%;334;15.61%;180;8.41%;101;4.72%;2.140
NORTE;15;PA;150330;IGARAPE-MIRI;96;3.14%;128;4.19%;1.817;59.42%;542;17.72%;305;9.97%;170;5.56%;3.058
NORTE;15;PA;150340;INHANGAPI;18;2.63%;41;5.99%;485;70.8%;75;10.95%;45;6.57%;21;3.07%;685
NORTE;15;PA;150345;IPIXUNA DO PARA;114;4.41%;76;2.94%;1.550;60.01%;460;17.81%;251;9.72%;132;5.11%;2.583
NORTE;15;PA;150350;IRITUIA;56;3.03%;67;3.63%;1.298;70.31%;248;13.43%;131;7.1%;46;2.49%;1.846
NORTE;15;PA;150360;ITAITUBA;163;2.73%;275;4.6%;4.278;71.62%;739;12.37%;328;5.49%;190;3.18%;5.973
NORTE;15;PA;150370;ITUPIRANGA;88;2.81%;171;5.46%;2.278;72.69%;392;12.51%;142;4.53%;63;2.01%;3.134
NORTE;15;PA;150375;JACAREACANGA;40;2.42%;55;3.33%;1.216;73.56%;177;10.71%;113;6.84%;52;3.15%;1.653
NORTE;15;PA;150380;JACUNDA;48;2.25%;93;4.36%;1.532;71.89%;271;12.72%;122;5.73%;65;3.05%;2.131
NORTE;15;PA;150390;JURUTI;101;3.72%;123;4.53%;2.062;75.89%;255;9.39%;116;4.27%;60;2.21%;2.717
NORTE;15;PA;150400;LIMOEIRO DO AJURU;35;1.58%;33;1.49%;1.440;65.19%;397;17.97%;209;9.46%;95;4.3%;2.209
NORTE;15;PA;150405;MAE DO RIO;52;2.8%;89;4.79%;1.258;67.74%;257;13.84%;133;7.16%;68;3.66%;1.857
NORTE;15;PA;150410;MAGALHAES BARATA;8;1.83%;21;4.82%;305;69.95%;56;12.84%;34;7.8%;12;2.75%;436
NORTE;15;PA;150420;MARABA;201;2%;482;4.8%;7.351;73.22%;1.186;11.81%;577;5.75%;243;2.42%;10.040
NORTE;15;PA;150430;MARACANA;53;3.59%;54;3.66%;974;65.99%;233;15.79%;92;6.23%;70;4.74%;1.476
NORTE;15;PA;150440;MARAPANIM;32;3.16%;41;4.05%;709;70.06%;134;13.24%;57;5.63%;39;3.85%;1.012
NORTE;15;PA;150442;MARITUBA;90;1.5%;211;3.52%;4.036;67.3%;908;15.14%;489;8.15%;263;4.39%;5.997
NORTE;15;PA;150445;MEDICILANDIA;23;2.01%;57;4.99%;749;65.53%;171;14.96%;92;8.05%;51;4.46%;1.143
NORTE;15;PA;150450;MELGACO;37;2.48%;61;4.1%;1.193;80.12%;116;7.79%;48;3.22%;34;2.28%;1.489
NORTE;15;PA;150460;MOCAJUBA;53;2.61%;82;4.03%;1.426;70.11%;261;12.83%;136;6.69%;76;3.74%;2.034
NORTE;15;PA;150470;MOJU;109;2.91%;133;3.55%;2.411;64.4%;608;16.24%;307;8.2%;176;4.7%;3.744
NORTE;15;PA;150475;MOJUI DOS CAMPOS;29;1.99%;72;4.94%;996;68.36%;208;14.28%;92;6.31%;60;4.12%;1.457
NORTE;15;PA;150480;MONTE ALEGRE;77;2.19%;173;4.91%;2.578;73.2%;413;11.73%;192;5.45%;89;2.53%;3.522
NORTE;15;PA;150490;MUANA;20;0.93%;68;3.15%;1.521;70.45%;326;15.1%;141;6.53%;83;3.84%;2.159
NORTE;15;PA;150495;NOVA ESPERANCA DO PIRIA;49;3.04%;61;3.78%;1.064;66%;252;15.63%;130;8.06%;56;3.47%;1.612
NORTE;15;PA;150497;NOVA IPIXUNA;23;2.84%;50;6.17%;590;72.75%;80;9.86%;41;5.06%;27;3.33%;811
NORTE;15;PA;150500;NOVA TIMBOTEUA;13;1.51%;19;2.21%;582;67.67%;135;15.7%;65;7.56%;46;5.35%;860
NORTE;15;PA;150503;NOVO PROGRESSO;30;1.69%;62;3.5%;1.272;71.74%;259;14.61%;104;5.87%;46;2.59%;1.773
NORTE;15;PA;150506;NOVO REPARTIMENTO;64;2.06%;137;4.4%;2.288;73.52%;398;12.79%;156;5.01%;69;2.22%;3.112
NORTE;15;PA;150510;OBIDOS;31;0.83%;97;2.61%;3.023;81.26%;387;10.4%;131;3.52%;51;1.37%;3.720
NORTE;15;PA;150520;OEIRAS DO PARA;31;2.45%;49;3.88%;940;74.43%;151;11.96%;54;4.28%;38;3.01%;1.263
NORTE;15;PA;150530;ORIXIMINA;106;2.84%;171;4.59%;2.834;76%;344;9.22%;160;4.29%;114;3.06%;3.729
NORTE;15;PA;150540;OUREM;16;1.66%;29;3.02%;678;70.55%;141;14.67%;74;7.7%;23;2.39%;961
NORTE;15;PA;150543;OURILANDIA DO NORTE;34;1.93%;76;4.32%;1.236;70.27%;226;12.85%;120;6.82%;67;3.81%;1.759
NORTE;15;PA;150548;PACAJA;58;1.72%;169;5%;2.502;74%;386;11.42%;189;5.59%;77;2.28%;3.381
NORTE;15;PA;150549;PALESTINA DO PARA;5;1.39%;15;4.16%;274;75.9%;38;10.53%;16;4.43%;13;3.6%;361
NORTE;15;PA;150550;PARAGOMINAS;55;1.35%;129;3.15%;2.945;72.02%;698;17.07%;184;4.5%;78;1.91%;4.089
NORTE;15;PA;150553;PARAUAPEBAS;134;1.58%;309;3.64%;6.299;74.16%;1.049;12.35%;479;5.64%;224;2.64%;8.494
NORTE;15;PA;150555;PAU D'ARCO;10;2.82%;25;7.04%;259;72.96%;30;8.45%;18;5.07%;13;3.66%;355
NORTE;15;PA;150560;PEIXE-BOI;12;2.86%;5;1.19%;290;69.21%;74;17.66%;26;6.21%;12;2.86%;419
NORTE;15;PA;150563;PICARRA;28;3.52%;46;5.79%;538;67.67%;113;14.21%;47;5.91%;23;2.89%;795
NORTE;15;PA;150565;PLACAS;34;2.52%;52;3.85%;937;69.41%;204;15.11%;87;6.44%;36;2.67%;1.350
NORTE;15;PA;150570;PONTA DE PEDRAS;37;2.26%;73;4.46%;1.082;66.18%;236;14.43%;122;7.46%;85;5.2%;1.635
NORTE;15;PA;150580;PORTEL;72;1.61%;99;2.21%;3.423;76.32%;540;12.04%;225;5.02%;126;2.81%;4.485
NORTE;15;PA;150590;PORTO DE MOZ;100;3.48%;135;4.7%;2.066;71.89%;327;11.38%;149;5.18%;97;3.38%;2.874
NORTE;15;PA;150600;PRAINHA;63;2.64%;85;3.56%;1.780;74.63%;261;10.94%;122;5.12%;74;3.1%;2.385
NORTE;15;PA;150610;PRIMAVERA;11;1.69%;25;3.84%;462;70.97%;81;12.44%;44;6.76%;28;4.3%;651
NORTE;15;PA;150611;QUATIPURU;15;2.49%;15;2.49%;425;70.6%;82;13.62%;43;7.14%;22;3.65%;602
NORTE;15;PA;150613;REDENCAO;115;2.63%;191;4.37%;2.958;67.63%;627;14.33%;328;7.5%;155;3.54%;4.374
NORTE;15;PA;150616;RIO MARIA;14;2.11%;19;2.86%;423;63.7%;125;18.83%;61;9.19%;22;3.31%;664
NORTE;15;PA;150618;RONDON DO PARA;17;1.58%;36;3.35%;779;72.4%;130;12.08%;75;6.97%;39;3.62%;1.076
NORTE;15;PA;150619;RUROPOLIS;35;2.16%;71;4.39%;1.165;72%;210;12.98%;92;5.69%;45;2.78%;1.618
NORTE;15;PA;150620;SALINOPOLIS;36;1.64%;91;4.14%;1.546;70.3%;297;13.51%;154;7%;75;3.41%;2.199
NORTE;15;PA;150630;SALVATERRA;41;3.18%;60;4.65%;898;69.61%;173;13.41%;74;5.74%;44;3.41%;1.290
NORTE;15;PA;150635;SANTA BARBARA DO PARA;17;1.63%;40;3.84%;709;68.04%;154;14.78%;81;7.77%;41;3.93%;1.042
NORTE;15;PA;150640;SANTA CRUZ DO ARARI;11;3.15%;16;4.58%;254;72.78%;34;9.74%;20;5.73%;14;4.01%;349
NORTE;15;PA;150650;SANTA IZABEL DO PARA;43;1.75%;78;3.17%;1.588;64.55%;421;17.11%;192;7.8%;138;5.61%;2.460
NORTE;15;PA;150655;SANTA LUZIA DO PARA;37;3.17%;49;4.2%;781;66.87%;173;14.81%;85;7.28%;43;3.68%;1.168
NORTE;15;PA;150658;SANTA MARIA DAS BARREIRAS;30;4.01%;34;4.55%;515;68.85%;99;13.24%;39;5.21%;31;4.14%;748
NORTE;15;PA;150660;SANTA MARIA DO PARA;23;1.75%;49;3.74%;857;65.37%;191;14.57%;111;8.47%;80;6.1%;1.311
NORTE;15;PA;150670;SANTANA DO ARAGUAIA;47;2.05%;91;3.97%;1.754;76.56%;223;9.73%;101;4.41%;75;3.27%;2.291
NORTE;15;PA;150680;SANTAREM;397;2.66%;649;4.34%;11.128;74.48%;1.525;10.21%;776;5.19%;465;3.11%;14.940
NORTE;15;PA;150690;SANTAREM NOVO;11;2.33%;14;2.97%;329;69.7%;65;13.77%;40;8.47%;13;2.75%;472
NORTE;15;PA;150700;SANTO ANTONIO DO TAUA;38;2.68%;58;4.08%;1.004;70.7%;184;12.96%;83;5.85%;53;3.73%;1.420
NORTE;15;PA;150710;SAO CAETANO DE ODIVELAS;19;2.42%;39;4.97%;572;72.87%;78;9.94%;51;6.5%;26;3.31%;785
NORTE;15;PA;150715;SAO DOMINGOS DO ARAGUAIA;28;2.45%;78;6.82%;800;69.99%;140;12.25%;69;6.04%;28;2.45%;1.143
NORTE;15;PA;150720;SAO DOMINGOS DO CAPIM;55;2.41%;89;3.89%;1.610;70.46%;308;13.48%;152;6.65%;71;3.11%;2.285
NORTE;15;PA;150730;SAO FELIX DO XINGU;69;2.12%;148;4.54%;2.385;73.16%;370;11.35%;187;5.74%;101;3.1%;3.260
NORTE;15;PA;150740;SAO FRANCISCO DO PARA;22;2.62%;34;4.05%;588;70%;109;12.98%;56;6.67%;31;3.69%;840
NORTE;15;PA;150745;SAO GERALDO DO ARAGUAIA;48;3.06%;77;4.91%;1.088;69.34%;211;13.45%;99;6.31%;46;2.93%;1.569
NORTE;15;PA;150746;SAO JOAO DA PONTA;9;2.81%;16;5%;230;71.88%;37;11.56%;20;6.25%;8;2.5%;320
NORTE;15;PA;150747;SAO JOAO DE PIRABAS;16;1.16%;47;3.41%;1.021;74.09%;165;11.97%;85;6.17%;44;3.19%;1.378
NORTE;15;PA;150750;SAO JOAO DO ARAGUAIA;33;4.08%;44;5.44%;569;70.33%;102;12.61%;41;5.07%;20;2.47%;809
NORTE;15;PA;150760;SAO MIGUEL DO GUAMA;58;1.76%;130;3.95%;2.213;67.31%;504;15.33%;254;7.73%;129;3.92%;3.288
NORTE;15;PA;150770;SAO SEBASTIAO DA BOA VISTA;29;1.46%;52;2.62%;1.327;66.75%;311;15.64%;178;8.95%;91;4.58%;1.988
NORTE;15;PA;150775;SAPUCAIA;7;2.39%;11;3.75%;190;64.85%;52;17.75%;23;7.85%;10;3.41%;293
NORTE;15;PA;150780;SENADOR JOSE PORFIRIO;32;2.15%;71;4.78%;1.025;69.02%;198;13.33%;109;7.34%;50;3.37%;1.485
NORTE;15;PA;150790;SOURE;64;4.2%;46;3.02%;1.115;73.21%;137;9%;82;5.38%;79;5.19%;1.523
NORTE;15;PA;150795;TAILANDIA;70;1.6%;214;4.88%;3.301;75.3%;491;11.2%;212;4.84%;96;2.19%;4.384
NORTE;15;PA;150796;TERRA ALTA;17;2.54%;19;2.84%;482;71.94%;104;15.52%;34;5.07%;14;2.09%;670
NORTE;15;PA;150797;TERRA SANTA;18;1.6%;44;3.9%;833;73.91%;147;13.04%;54;4.79%;31;2.75%;1.127
NORTE;15;PA;150800;TOME-ACU;173;3.07%;145;2.57%;3.732;66.15%;764;13.54%;653;11.57%;175;3.1%;5.642
NORTE;15;PA;150803;TRACUATEUA;29;1.61%;78;4.34%;1.360;75.72%;207;11.53%;85;4.73%;37;2.06%;1.796
NORTE;15;PA;150805;TRAIRAO;32;2.66%;67;5.57%;849;70.57%;153;12.72%;73;6.07%;29;2.41%;1.203
NORTE;15;PA;150808;TUCUMA;41;1.8%;97;4.25%;1.581;69.25%;326;14.28%;162;7.1%;76;3.33%;2.283
NORTE;15;PA;150810;TUCURUI;67;1.83%;200;5.46%;2.781;75.96%;346;9.45%;186;5.08%;81;2.21%;3.661
NORTE;15;PA;150812;ULIANOPOLIS;34;1.76%;78;4.03%;1.464;75.66%;220;11.37%;104;5.37%;35;1.81%;1.935
NORTE;15;PA;150815;URUARA;5;0.58%;21;2.42%;602;69.43%;135;15.57%;52;6%;52;6%;867
NORTE;15;PA;150820;VIGIA;60;2.65%;81;3.58%;1.649;72.96%;285;12.61%;129;5.71%;56;2.48%;2.260
NORTE;15;PA;150830;VISEU;80;1.83%;143;3.28%;3.165;72.59%;556;12.75%;255;5.85%;161;3.69%;4.360
NORTE;15;PA;150835;VITORIA DO XINGU;15;1.13%;43;3.23%;951;71.45%;193;14.5%;86;6.46%;43;3.23%;1.331
NORTE;15;PA;150840;XINGUARA;40;2.11%;88;4.65%;1.368;72.27%;247;13.05%;105;5.55%;45;2.38%;1.893
TOTAL ESTADO PARÁ;;;;;7.949;2.17%;13.717;3.75%;259.911;70.97%;48.134;13.14%;23.886;6.52%;12.637;3.45%;366.234
NORTE;11;RO;110001;ALTA FLORESTA D'OESTE;16;1.85%;33;3.81%;614;70.82%;121;13.96%;58;6.69%;25;2.88%;867
NORTE;11;RO;110037;ALTO ALEGRE DOS PARECIS;5;1.56%;16;5%;222;69.38%;41;12.81%;25;7.81%;11;3.44%;320
NORTE;11;RO;110040;ALTO PARAISO;8;1.35%;31;5.23%;427;72.01%;79;13.32%;30;5.06%;18;3.04%;593
NORTE;11;RO;110034;ALVORADA D'OESTE;8;2.66%;11;3.65%;189;62.79%;48;15.95%;28;9.3%;17;5.65%;301
NORTE;11;RO;110002;ARIQUEMES;34;1.12%;109;3.6%;2.081;68.82%;435;14.38%;245;8.1%;120;3.97%;3.024
NORTE;11;RO;110045;BURITIS;49;2.64%;68;3.66%;1.305;70.27%;234;12.6%;141;7.59%;60;3.23%;1.857
NORTE;11;RO;110003;CABIXI;0;-;6;4%;101;67.33%;23;15.33%;17;11.33%;3;2%;150
NORTE;11;RO;110060;CACAULANDIA;1;0.43%;7;3.03%;169;73.16%;33;14.29%;10;4.33%;11;4.76%;231
NORTE;11;RO;110004;CACOAL;46;1.9%;115;4.76%;1.680;69.57%;315;13.04%;158;6.54%;101;4.18%;2.415
NORTE;11;RO;110070;CAMPO NOVO DE RONDONIA;3;0.93%;15;4.66%;225;69.88%;41;12.73%;26;8.07%;12;3.73%;322
NORTE;11;RO;110080;CANDEIAS DO JAMARI;35;2.91%;57;4.74%;863;71.74%;143;11.89%;65;5.4%;40;3.33%;1.203
NORTE;11;RO;110090;CASTANHEIRAS;4;2.9%;1;0.72%;92;66.67%;21;15.22%;13;9.42%;7;5.07%;138
NORTE;11;RO;110005;CEREJEIRAS;7;1.31%;20;3.75%;372;69.79%;70;13.13%;45;8.44%;19;3.56%;533
NORTE;11;RO;110092;CHUPINGUAIA;3;0.59%;9;1.77%;336;66.14%;91;17.91%;40;7.87%;29;5.71%;508
NORTE;11;RO;110006;COLORADO DO OESTE;9;1.72%;17;3.26%;328;62.84%;68;13.03%;42;8.05%;58;11.11%;522
NORTE;11;RO;110007;CORUMBIARA;5;1.59%;7;2.23%;223;71.02%;43;13.69%;26;8.28%;10;3.18%;314
NORTE;11;RO;110008;COSTA MARQUES;13;1.69%;33;4.3%;527;68.62%;97;12.63%;63;8.2%;35;4.56%;768
NORTE;11;RO;110094;CUJUBIM;11;2.19%;27;5.38%;355;70.72%;61;12.15%;31;6.18%;17;3.39%;502
NORTE;11;RO;110009;ESPIGAO D'OESTE;16;1.74%;36;3.9%;666;72.23%;114;12.36%;59;6.4%;31;3.36%;922
NORTE;11;RO;110100;GOVERNADOR JORGE TEIXEIRA;14;4.22%;17;5.12%;200;60.24%;44;13.25%;36;10.84%;21;6.33%;332
NORTE;11;RO;110010;GUAJARA-MIRIM;34;2.27%;62;4.14%;1.075;71.76%;175;11.68%;98;6.54%;54;3.6%;1.498
NORTE;11;RO;110110;ITAPUA DO OESTE;10;2.56%;25;6.39%;287;73.4%;33;8.44%;20;5.12%;16;4.09%;391
NORTE;11;RO;110011;JARU;37;1.87%;83;4.2%;1.365;69.01%;259;13.09%;156;7.89%;78;3.94%;1.978
NORTE;11;RO;110012;JI-PARANA;41;1.18%;123;3.53%;2.452;70.28%;459;13.16%;255;7.31%;159;4.56%;3.489
NORTE;11;RO;110013;MACHADINHO D'OESTE;38;3.77%;44;4.37%;677;67.23%;132;13.11%;76;7.55%;40;3.97%;1.007
NORTE;11;RO;110120;MINISTRO ANDREAZZA;4;1.78%;13;5.78%;162;72%;24;10.67%;13;5.78%;9;4%;225
NORTE;11;RO;110130;MIRANTE DA SERRA;7;2.13%;9;2.74%;253;77.13%;31;9.45%;22;6.71%;6;1.83%;328
NORTE;11;RO;110140;MONTE NEGRO;15;2.28%;22;3.35%;457;69.56%;92;14%;42;6.39%;29;4.41%;657
NORTE;11;RO;110014;NOVA BRASILANDIA D'OESTE;12;2.06%;38;6.52%;399;68.44%;80;13.72%;43;7.38%;11;1.89%;583
NORTE;11;RO;110033;NOVA MAMORE;10;0.83%;63;5.25%;907;75.52%;123;10.24%;71;5.91%;27;2.25%;1.201
NORTE;11;RO;110143;NOVA UNIAO;11;4.3%;13;5.08%;166;64.84%;35;13.67%;21;8.2%;10;3.91%;256
NORTE;11;RO;110050;NOVO HORIZONTE DO OESTE;10;3.7%;14;5.19%;177;65.56%;40;14.81%;18;6.67%;11;4.07%;270
NORTE;11;RO;110015;OURO PRETO DO OESTE;25;1.97%;61;4.8%;877;69%;168;13.22%;91;7.16%;49;3.86%;1.271
NORTE;11;RO;110145;PARECIS;11;5.67%;8;4.12%;135;69.59%;20;10.31%;17;8.76%;3;1.55%;194
NORTE;11;RO;110018;PIMENTA BUENO;21;1.54%;42;3.08%;956;70.09%;180;13.2%;111;8.14%;54;3.96%;1.364
NORTE;11;RO;110146;PIMENTEIRAS DO OESTE;2;1.42%;3;2.13%;99;70.21%;23;16.31%;10;7.09%;4;2.84%;141
NORTE;11;RO;110020;PORTO VELHO;235;2.15%;409;3.75%;7.546;69.13%;1.465;13.42%;832;7.62%;429;3.93%;10.916
NORTE;11;RO;110025;PRESIDENTE MEDICI;15;1.72%;38;4.37%;617;70.92%;116;13.33%;59;6.78%;25;2.87%;870
NORTE;11;RO;110147;PRIMAVERA DE RONDONIA;8;4.02%;10;5.03%;135;67.84%;27;13.57%;11;5.53%;8;4.02%;199
NORTE;11;RO;110026;RIO CRESPO;6;2.08%;6;2.08%;211;73.26%;32;11.11%;26;9.03%;7;2.43%;288
NORTE;11;RO;110028;ROLIM DE MOURA;34;2.39%;52;3.66%;967;68.05%;203;14.29%;93;6.54%;72;5.07%;1.421
NORTE;11;RO;110029;SANTA LUZIA D'OESTE;7;2.15%;7;2.15%;215;66.15%;53;16.31%;27;8.31%;16;4.92%;325
NORTE;11;RO;110148;SAO FELIPE D'OESTE;4;4.49%;4;4.49%;54;60.67%;14;15.73%;10;11.24%;3;3.37%;89
NORTE;11;RO;110149;SAO FRANCISCO DO GUAPORE;13;1.31%;32;3.23%;673;67.84%;161;16.23%;80;8.06%;33;3.33%;992
NORTE;11;RO;110032;SAO MIGUEL DO GUAPORE;14;2.98%;25;5.32%;329;70%;49;10.43%;39;8.3%;14;2.98%;470
NORTE;11;RO;110150;SERINGUEIRAS;6;1.33%;30;6.64%;321;71.02%;54;11.95%;25;5.53%;16;3.54%;452
NORTE;11;RO;110155;TEIXEIROPOLIS;0;-;3;2.75%;79;72.48%;14;12.84%;10;9.17%;3;2.75%;109
NORTE;11;RO;110160;THEOBROMA;7;2.16%;15;4.63%;233;71.91%;37;11.42%;24;7.41%;8;2.47%;324
NORTE;11;RO;110170;URUPA;4;0.95%;22;5.21%;289;68.48%;50;11.85%;33;7.82%;24;5.69%;422
NORTE;11;RO;110175;VALE DO ANARI;8;2.52%;18;5.66%;207;65.09%;37;11.64%;25;7.86%;23;7.23%;318
NORTE;11;RO;110180;VALE DO PARAISO;4;1.52%;11;4.17%;176;66.67%;38;14.39%;22;8.33%;13;4.92%;264
NORTE;11;RO;110030;VILHENA;57;1.56%;127;3.47%;2.620;71.62%;477;13.04%;260;7.11%;117;3.2%;3.658
TOTAL ESTADO RONDÔNIA;;;;;997;1.93%;2.067;3.99%;36.091;69.68%;6.823;13.17%;3.798;7.33%;2.016;3.89%;51.792
