Região;Código UF;UF;Código IBGE;Município;Magreza;;Magreza;;Eutrofia;;Risco de sobrepeso;;Sobrepeso;;Obesidade;;Total
SUDESTE;31;MG;313290;ITAMOGI;4;1.18%;7;2.06%;206;60.77%;71;20.94%;31;9.14%;20;5.9%;339
SUDESTE;31;MG;313300;ITAMONTE;15;2.55%;20;3.4%;344;58.4%;131;22.24%;51;8.66%;28;4.75%;589
SUDESTE;31;MG;313310;ITANHANDU;2;0.31%;12;1.86%;453;70.12%;134;20.74%;32;4.95%;13;2.01%;646
SUDESTE;31;MG;313320;ITANHOMI;48;5.57%;28;3.25%;470;54.52%;186;21.58%;77;8.93%;53;6.15%;862
SUDESTE;31;MG;313330;ITAOBIM;13;1.97%;13;1.97%;468;70.8%;119;18%;28;4.24%;20;3.03%;661
SUDESTE;31;MG;313340;ITAPAGIPE;4;0.92%;11;2.53%;262;60.37%;93;21.43%;41;9.45%;23;5.3%;434
SUDESTE;31;MG;313350;ITAPECERICA;139;37.87%;14;3.81%;138;37.6%;43;11.72%;20;5.45%;13;3.54%;367
SUDESTE;31;MG;313360;ITAPEVA;7;2.05%;6;1.75%;218;63.74%;63;18.42%;31;9.06%;17;4.97%;342
SUDESTE;31;MG;313370;ITATIAIUCU;14;2.4%;20;3.43%;353;60.55%;134;22.98%;47;8.06%;15;2.57%;583
SUDESTE;31;MG;313375;ITAU DE MINAS;14;2.89%;19;3.92%;302;62.27%;88;18.14%;32;6.6%;30;6.19%;485
SUDESTE;31;MG;313380;ITAUNA;71;3.3%;72;3.35%;1.303;60.58%;365;16.97%;130;6.04%;210;9.76%;2.151
SUDESTE;31;MG;313390;ITAVERAVA;11;2.56%;14;3.26%;258;60%;73;16.98%;42;9.77%;32;7.44%;430
SUDESTE;31;MG;313400;ITINGA;32;3.38%;39;4.12%;584;61.67%;162;17.11%;77;8.13%;53;5.6%;947
SUDESTE;31;MG;313410;ITUETA;51;18.35%;31;11.15%;119;42.81%;33;11.87%;17;6.12%;27;9.71%;278
SUDESTE;31;MG;313420;ITUIUTABA;5;0.34%;21;1.43%;973;66.28%;309;21.05%;104;7.08%;56;3.81%;1.468
SUDESTE;31;MG;313430;ITUMIRIM;6;2.02%;3;1.01%;171;57.58%;76;25.59%;24;8.08%;17;5.72%;297
SUDESTE;31;MG;313440;ITURAMA;54;3.49%;42;2.71%;979;63.2%;247;15.95%;128;8.26%;99;6.39%;1.549
SUDESTE;31;MG;313450;ITUTINGA;1;0.5%;5;2.5%;130;65%;36;18%;22;11%;6;3%;200
SUDESTE;31;MG;313460;JABOTICATUBAS;29;4.37%;31;4.68%;331;49.92%;99;14.93%;74;11.16%;99;14.93%;663
SUDESTE;31;MG;313470;JACINTO;16;2.18%;14;1.9%;471;64.08%;142;19.32%;54;7.35%;38;5.17%;735
SUDESTE;31;MG;313480;JACUI;2;0.62%;5;1.54%;206;63.38%;70;21.54%;26;8%;16;4.92%;325
SUDESTE;31;MG;313490;JACUTINGA;18;2.31%;26;3.33%;518;66.41%;142;18.21%;54;6.92%;22;2.82%;780
SUDESTE;31;MG;313500;JAGUARACU;3;1.43%;7;3.33%;146;69.52%;40;19.05%;11;5.24%;3;1.43%;210
SUDESTE;31;MG;313505;JAIBA;110;4.04%;103;3.78%;1.662;60.99%;491;18.02%;190;6.97%;169;6.2%;2.725
SUDESTE;31;MG;313507;JAMPRUCA;5;1.74%;6;2.08%;187;64.93%;49;17.01%;26;9.03%;15;5.21%;288
SUDESTE;31;MG;313510;JANAUBA;135;3.56%;142;3.75%;2.406;63.48%;601;15.86%;290;7.65%;216;5.7%;3.790
SUDESTE;31;MG;313520;JANUARIA;124;3.86%;125;3.89%;2.066;64.26%;512;15.93%;218;6.78%;170;5.29%;3.215
SUDESTE;31;MG;313530;JAPARAIBA;1;0.43%;4;1.71%;172;73.5%;38;16.24%;14;5.98%;5;2.14%;234
SUDESTE;31;MG;313535;JAPONVAR;11;1.87%;9;1.53%;384;65.2%;118;20.03%;47;7.98%;20;3.4%;589
SUDESTE;31;MG;313540;JECEABA;2;0.66%;8;2.64%;199;65.68%;61;20.13%;22;7.26%;11;3.63%;303
SUDESTE;31;MG;313545;JENIPAPO DE MINAS;2;0.56%;11;3.09%;272;76.4%;43;12.08%;16;4.49%;12;3.37%;356
SUDESTE;31;MG;313550;JEQUERI;15;2.4%;16;2.56%;383;61.28%;114;18.24%;59;9.44%;38;6.08%;625
SUDESTE;31;MG;313560;JEQUITAI;15;2.84%;21;3.97%;334;63.14%;97;18.34%;34;6.43%;28;5.29%;529
SUDESTE;31;MG;313570;JEQUITIBA;4;1.71%;3;1.28%;134;57.26%;57;24.36%;19;8.12%;17;7.26%;234
SUDESTE;31;MG;313580;JEQUITINHONHA;24;1.61%;39;2.62%;1.016;68.19%;257;17.25%;94;6.31%;60;4.03%;1.490
SUDESTE;31;MG;313590;JESUANIA;21;8.11%;5;1.93%;135;52.12%;34;13.13%;22;8.49%;42;16.22%;259
SUDESTE;31;MG;313600;JOAIMA;14;2.16%;22;3.39%;445;68.57%;106;16.33%;43;6.63%;19;2.93%;649
SUDESTE;31;MG;313610;JOANESIA;7;2.09%;8;2.39%;216;64.48%;59;17.61%;25;7.46%;20;5.97%;335
SUDESTE;31;MG;313620;JOAO MONLEVADE;59;4.27%;63;4.56%;884;63.92%;210;15.18%;92;6.65%;75;5.42%;1.383
SUDESTE;31;MG;313630;JOAO PINHEIRO;62;2.77%;55;2.45%;1.182;52.74%;416;18.56%;257;11.47%;269;12%;2.241
SUDESTE;31;MG;313640;JOAQUIM FELICIO;3;1.35%;9;4.04%;143;64.13%;41;18.39%;20;8.97%;7;3.14%;223
SUDESTE;31;MG;313650;JORDANIA;17;3.24%;24;4.58%;278;53.05%;105;20.04%;57;10.88%;43;8.21%;524
SUDESTE;31;MG;313652;JOSE GONCALVES DE MINAS;6;2.08%;9;3.13%;192;66.67%;46;15.97%;18;6.25%;17;5.9%;288
SUDESTE;31;MG;313655;JOSE RAYDAN;8;3.11%;3;1.17%;136;52.92%;58;22.57%;33;12.84%;19;7.39%;257
SUDESTE;31;MG;313657;JOSENOPOLIS;8;3.33%;16;6.67%;134;55.83%;53;22.08%;19;7.92%;10;4.17%;240
SUDESTE;31;MG;313665;JUATUBA;28;3.17%;36;4.07%;536;60.63%;140;15.84%;61;6.9%;83;9.39%;884
SUDESTE;31;MG;313670;JUIZ DE FORA;130;2.26%;144;2.5%;3.638;63.17%;1.096;19.03%;430;7.47%;321;5.57%;5.759
SUDESTE;31;MG;313680;JURAMENTO;7;2.71%;9;3.49%;153;59.3%;43;16.67%;22;8.53%;24;9.3%;258
SUDESTE;31;MG;313690;JURUAIA;15;2.39%;20;3.18%;397;63.22%;119;18.95%;47;7.48%;30;4.78%;628
SUDESTE;31;MG;313695;JUVENILIA;23;6.05%;13;3.42%;231;60.79%;66;17.37%;22;5.79%;25;6.58%;380
SUDESTE;31;MG;313700;LADAINHA;35;3.79%;42;4.55%;540;58.5%;141;15.28%;102;11.05%;63;6.83%;923
SUDESTE;31;MG;313710;LAGAMAR;2;0.72%;5;1.81%;184;66.67%;52;18.84%;19;6.88%;14;5.07%;276
SUDESTE;31;MG;313720;LAGOA DA PRATA;34;2.59%;40;3.05%;852;64.99%;230;17.54%;95;7.25%;60;4.58%;1.311
SUDESTE;31;MG;313730;LAGOA DOS PATOS;6;1.99%;10;3.32%;166;55.15%;65;21.59%;27;8.97%;27;8.97%;301
SUDESTE;31;MG;313740;LAGOA DOURADA;10;1.5%;20;2.99%;442;66.17%;115;17.22%;42;6.29%;39;5.84%;668
SUDESTE;31;MG;313750;LAGOA FORMOSA;67;6.57%;65;6.37%;595;58.33%;184;18.04%;73;7.16%;36;3.53%;1.020
SUDESTE;31;MG;313753;LAGOA GRANDE;12;3.52%;14;4.11%;201;58.94%;74;21.7%;27;7.92%;13;3.81%;341
SUDESTE;31;MG;313760;LAGOA SANTA;80;5.35%;69;4.62%;864;57.83%;263;17.6%;109;7.3%;109;7.3%;1.494
SUDESTE;31;MG;313770;LAJINHA;29;3.69%;24;3.05%;400;50.89%;168;21.37%;93;11.83%;72;9.16%;786
SUDESTE;31;MG;313780;LAMBARI;27;3.31%;21;2.57%;430;52.7%;154;18.87%;109;13.36%;75;9.19%;816
SUDESTE;31;MG;313790;LAMIM;5;2.81%;5;2.81%;121;67.98%;28;15.73%;12;6.74%;7;3.93%;178
SUDESTE;31;MG;313800;LARANJAL;5;2.03%;4;1.63%;123;50%;48;19.51%;31;12.6%;35;14.23%;246
SUDESTE;31;MG;313810;LASSANCE;46;9.62%;15;3.14%;280;58.58%;88;18.41%;34;7.11%;15;3.14%;478
SUDESTE;31;MG;313820;LAVRAS;81;3.71%;87;3.98%;1.343;61.44%;356;16.29%;162;7.41%;157;7.18%;2.186
SUDESTE;31;MG;313830;LEANDRO FERREIRA;4;1.86%;7;3.26%;145;67.44%;34;15.81%;17;7.91%;8;3.72%;215
SUDESTE;31;MG;313835;LEME DO PRADO;7;1.96%;10;2.8%;222;62.18%;77;21.57%;26;7.28%;15;4.2%;357
SUDESTE;31;MG;313840;LEOPOLDINA;47;3.19%;50;3.4%;877;59.58%;258;17.53%;117;7.95%;123;8.36%;1.472
SUDESTE;31;MG;313850;LIBERDADE;6;3.17%;7;3.7%;122;64.55%;24;12.7%;15;7.94%;15;7.94%;189
SUDESTE;31;MG;313860;LIMA DUARTE;9;2.03%;5;1.13%;249;56.21%;101;22.8%;57;12.87%;22;4.97%;443
SUDESTE;31;MG;313862;LIMEIRA DO OESTE;4;1.01%;4;1.01%;272;68.51%;79;19.9%;24;6.05%;14;3.53%;397
SUDESTE;31;MG;313865;LONTRA;9;1.29%;19;2.72%;478;68.38%;126;18.03%;52;7.44%;15;2.15%;699
SUDESTE;31;MG;313867;LUISBURGO;6;1.08%;13;2.33%;369;66.13%;113;20.25%;44;7.89%;13;2.33%;558
SUDESTE;31;MG;313868;LUISLANDIA;4;1.01%;7;1.77%;256;64.65%;74;18.69%;33;8.33%;22;5.56%;396
SUDESTE;31;MG;313870;LUMINARIAS;1;0.83%;2;1.67%;79;65.83%;21;17.5%;12;10%;5;4.17%;120
SUDESTE;31;MG;313880;LUZ;4;1.18%;7;2.06%;214;63.13%;69;20.35%;28;8.26%;17;5.01%;339
SUDESTE;31;MG;313890;MACHACALIS;8;1.7%;10;2.13%;318;67.66%;82;17.45%;34;7.23%;18;3.83%;470
SUDESTE;31;MG;313900;MACHADO;44;3.34%;34;2.58%;580;43.97%;267;20.24%;254;19.26%;140;10.61%;1.319
SUDESTE;31;MG;313910;MADRE DE DEUS DE MINAS;3;1.33%;7;3.11%;109;48.44%;55;24.44%;29;12.89%;22;9.78%;225
SUDESTE;31;MG;313920;MALACACHETA;31;2.87%;40;3.7%;678;62.78%;195;18.06%;86;7.96%;50;4.63%;1.080
SUDESTE;31;MG;313925;MAMONAS;5;1.26%;11;2.78%;278;70.2%;68;17.17%;23;5.81%;11;2.78%;396
SUDESTE;31;MG;313930;MANGA;47;3.32%;68;4.81%;947;66.93%;213;15.05%;78;5.51%;62;4.38%;1.415
SUDESTE;31;MG;313940;MANHUACU;162;3.47%;141;3.02%;2.860;61.2%;872;18.66%;394;8.43%;244;5.22%;4.673
SUDESTE;31;MG;313950;MANHUMIRIM;53;4.24%;51;4.08%;717;57.41%;251;20.1%;96;7.69%;81;6.49%;1.249
SUDESTE;31;MG;313960;MANTENA;25;2.86%;17;1.95%;483;55.33%;248;28.41%;60;6.87%;40;4.58%;873
SUDESTE;31;MG;313980;MAR DE ESPANHA;4;1.03%;8;2.05%;237;60.77%;73;18.72%;44;11.28%;24;6.15%;390
SUDESTE;31;MG;313970;MARAVILHAS;9;2.49%;8;2.21%;223;61.6%;65;17.96%;29;8.01%;28;7.73%;362
SUDESTE;31;MG;313990;MARIA DA FE;12;1.27%;31;3.29%;651;69.11%;160;16.99%;56;5.94%;32;3.4%;942
SUDESTE;31;MG;314000;MARIANA;41;1.96%;47;2.25%;1.359;64.96%;371;17.73%;178;8.51%;96;4.59%;2.092
SUDESTE;31;MG;314010;MARILAC;25;11.06%;12;5.31%;118;52.21%;28;12.39%;21;9.29%;22;9.73%;226
SUDESTE;31;MG;314015;MARIO CAMPOS;10;1.7%;24;4.07%;361;61.29%;99;16.81%;46;7.81%;49;8.32%;589
SUDESTE;31;MG;314020;MARIPA DE MINAS;1;0.64%;2;1.27%;110;70.06%;30;19.11%;5;3.18%;9;5.73%;157
SUDESTE;31;MG;314030;MARLIERIA;10;3.98%;9;3.59%;167;66.53%;31;12.35%;16;6.37%;18;7.17%;251
SUDESTE;31;MG;314040;MARMELOPOLIS;1;0.44%;7;3.1%;139;61.5%;43;19.03%;23;10.18%;13;5.75%;226
SUDESTE;31;MG;314050;MARTINHO CAMPOS;16;2.64%;21;3.46%;381;62.77%;98;16.14%;43;7.08%;48;7.91%;607
SUDESTE;31;MG;314053;MARTINS SOARES;16;4.15%;10;2.59%;207;53.63%;76;19.69%;36;9.33%;41;10.62%;386
SUDESTE;31;MG;314055;MATA VERDE;21;4.22%;16;3.21%;274;55.02%;81;16.27%;48;9.64%;58;11.65%;498
SUDESTE;31;MG;314060;MATERLANDIA;4;1.3%;5;1.62%;206;66.88%;53;17.21%;20;6.49%;20;6.49%;308
SUDESTE;31;MG;314070;MATEUS LEME;31;3.32%;49;5.25%;519;55.63%;154;16.51%;71;7.61%;109;11.68%;933
SUDESTE;31;MG;317150;MATHIAS LOBATO;4;1.8%;4;1.8%;136;61.26%;38;17.12%;21;9.46%;19;8.56%;222
SUDESTE;31;MG;314080;MATIAS BARBOSA;7;1.17%;8;1.34%;393;65.83%;116;19.43%;49;8.21%;24;4.02%;597
SUDESTE;31;MG;314085;MATIAS CARDOSO;27;3.11%;30;3.45%;570;65.59%;157;18.07%;46;5.29%;39;4.49%;869
SUDESTE;31;MG;314090;MATIPO;68;6.3%;55;5.09%;549;50.83%;194;17.96%;80;7.41%;134;12.41%;1.080
SUDESTE;31;MG;314100;MATO VERDE;40;4.45%;47;5.23%;584;64.96%;141;15.68%;51;5.67%;36;4%;899
SUDESTE;31;MG;314110;MATOZINHOS;26;1.4%;53;2.86%;1.062;57.25%;387;20.86%;212;11.43%;115;6.2%;1.855
SUDESTE;31;MG;314120;MATUTINA;3;1.78%;1;0.59%;114;67.46%;35;20.71%;12;7.1%;4;2.37%;169
SUDESTE;31;MG;314130;MEDEIROS;2;1.85%;5;4.63%;66;61.11%;20;18.52%;6;5.56%;9;8.33%;108
SUDESTE;31;MG;314140;MEDINA;53;4.52%;50;4.26%;688;58.65%;211;17.99%;102;8.7%;69;5.88%;1.173
SUDESTE;31;MG;314150;MENDES PIMENTEL;2;0.83%;7;2.92%;156;65%;44;18.33%;21;8.75%;10;4.17%;240
SUDESTE;31;MG;314160;MERCES;6;2%;8;2.67%;176;58.67%;63;21%;32;10.67%;15;5%;300
SUDESTE;31;MG;314170;MESQUITA;18;6.02%;11;3.68%;182;60.87%;41;13.71%;24;8.03%;23;7.69%;299
SUDESTE;31;MG;314180;MINAS NOVAS;25;1.49%;44;2.62%;1.151;68.43%;266;15.81%;102;6.06%;94;5.59%;1.682
SUDESTE;31;MG;314190;MINDURI;7;6.31%;4;3.6%;77;69.37%;14;12.61%;5;4.5%;4;3.6%;111
SUDESTE;31;MG;314200;MIRABELA;11;2.13%;12;2.32%;316;61.12%;98;18.96%;37;7.16%;43;8.32%;517
SUDESTE;31;MG;314210;MIRADOURO;16;4.1%;10;2.56%;236;60.51%;69;17.69%;36;9.23%;23;5.9%;390
SUDESTE;31;MG;314220;MIRAI;8;2.49%;6;1.87%;195;60.75%;53;16.51%;40;12.46%;19;5.92%;321
SUDESTE;31;MG;314225;MIRAVANIA;8;3.03%;15;5.68%;160;60.61%;50;18.94%;19;7.2%;12;4.55%;264
SUDESTE;31;MG;314230;MOEDA;3;1.23%;2;0.82%;150;61.73%;51;20.99%;25;10.29%;12;4.94%;243
SUDESTE;31;MG;314240;MOEMA;5;1.79%;7;2.51%;173;62.01%;62;22.22%;22;7.89%;10;3.58%;279
SUDESTE;31;MG;314250;MONJOLOS;2;1.32%;3;1.99%;103;68.21%;27;17.88%;10;6.62%;6;3.97%;151
SUDESTE;31;MG;314260;MONSENHOR PAULO;4;1.08%;4;1.08%;225;60.48%;81;21.77%;23;6.18%;35;9.41%;372
SUDESTE;31;MG;314270;MONTALVANIA;18;1.97%;36;3.94%;639;69.91%;148;16.19%;50;5.47%;23;2.52%;914
SUDESTE;31;MG;314280;MONTE ALEGRE DE MINAS;23;2.19%;31;2.95%;691;65.75%;190;18.08%;67;6.37%;49;4.66%;1.051
SUDESTE;31;MG;314290;MONTE AZUL;53;3.93%;58;4.3%;801;59.42%;225;16.69%;117;8.68%;94;6.97%;1.348
SUDESTE;31;MG;314300;MONTE BELO;6;1.81%;5;1.51%;203;61.33%;69;20.85%;26;7.85%;22;6.65%;331
SUDESTE;31;MG;314310;MONTE CARMELO;75;2.65%;91;3.22%;1.705;60.33%;578;20.45%;237;8.39%;140;4.95%;2.826
SUDESTE;31;MG;314315;MONTE FORMOSO;4;1.86%;6;2.79%;135;62.79%;38;17.67%;21;9.77%;11;5.12%;215
SUDESTE;31;MG;314320;MONTE SANTO DE MINAS;18;1.54%;41;3.52%;770;66.04%;205;17.58%;82;7.03%;50;4.29%;1.166
SUDESTE;31;MG;314340;MONTE SIAO;5;0.91%;9;1.64%;319;58.11%;132;24.04%;49;8.93%;35;6.38%;549
SUDESTE;31;MG;314330;MONTES CLAROS;511;4.23%;459;3.8%;7.569;62.65%;1.937;16.03%;832;6.89%;774;6.41%;12.082
SUDESTE;31;MG;314345;MONTEZUMA;19;4.4%;19;4.4%;242;56.02%;73;16.9%;41;9.49%;38;8.8%;432
SUDESTE;31;MG;314350;MORADA NOVA DE MINAS;13;3.9%;9;2.7%;183;54.95%;71;21.32%;28;8.41%;29;8.71%;333
SUDESTE;31;MG;314360;MORRO DA GARCA;1;0.85%;2;1.71%;77;65.81%;24;20.51%;10;8.55%;3;2.56%;117
SUDESTE;31;MG;314370;MORRO DO PILAR;19;8.26%;19;8.26%;116;50.43%;39;16.96%;23;10%;14;6.09%;230
SUDESTE;31;MG;314380;MUNHOZ;16;3.56%;24;5.35%;285;63.47%;75;16.7%;26;5.79%;23;5.12%;449
SUDESTE;31;MG;314390;MURIAE;87;2.35%;83;2.25%;2.037;55.13%;731;19.78%;380;10.28%;377;10.2%;3.695
SUDESTE;31;MG;314400;MUTUM;54;4.12%;40;3.05%;754;57.56%;256;19.54%;124;9.47%;82;6.26%;1.310
SUDESTE;31;MG;314410;MUZAMBINHO;17;1.73%;24;2.44%;605;61.61%;203;20.67%;83;8.45%;50;5.09%;982
SUDESTE;31;MG;314420;NACIP RAYDAN;7;5%;8;5.71%;84;60%;25;17.86%;7;5%;9;6.43%;140
SUDESTE;31;MG;314430;NANUQUE;70;3.54%;83;4.19%;1.352;68.32%;250;12.63%;134;6.77%;90;4.55%;1.979
SUDESTE;31;MG;314435;NAQUE;16;3.36%;31;6.51%;309;64.92%;83;17.44%;26;5.46%;11;2.31%;476
SUDESTE;31;MG;314437;NATALANDIA;5;1.81%;6;2.17%;217;78.62%;33;11.96%;10;3.62%;5;1.81%;276
SUDESTE;31;MG;314440;NATERCIA;4;1.97%;5;2.46%;117;57.64%;48;23.65%;13;6.4%;16;7.88%;203
SUDESTE;31;MG;314450;NAZARENO;11;4.56%;11;4.56%;101;41.91%;50;20.75%;20;8.3%;48;19.92%;241
SUDESTE;31;MG;314460;NEPOMUCENO;27;2.4%;35;3.11%;665;59.06%;236;20.96%;92;8.17%;71;6.31%;1.126
SUDESTE;31;MG;314465;NINHEIRA;11;1.72%;18;2.81%;427;66.72%;120;18.75%;44;6.88%;20;3.13%;640
SUDESTE;31;MG;314467;NOVA BELEM;2;1.43%;3;2.14%;88;62.86%;25;17.86%;18;12.86%;4;2.86%;140
SUDESTE;31;MG;314470;NOVA ERA;20;3.17%;22;3.49%;356;56.42%;117;18.54%;72;11.41%;44;6.97%;631
SUDESTE;31;MG;314480;NOVA LIMA;30;3.05%;32;3.26%;651;66.29%;170;17.31%;53;5.4%;46;4.68%;982
SUDESTE;31;MG;314490;NOVA MODICA;4;1.42%;6;2.14%;191;67.97%;53;18.86%;20;7.12%;7;2.49%;281
SUDESTE;31;MG;314500;NOVA PONTE;16;4.47%;9;2.51%;211;58.94%;58;16.2%;30;8.38%;34;9.5%;358
SUDESTE;31;MG;314505;NOVA PORTEIRINHA;22;4.59%;17;3.55%;325;67.85%;63;13.15%;29;6.05%;23;4.8%;479
SUDESTE;31;MG;314510;NOVA RESENDE;25;4.73%;12;2.27%;306;57.95%;101;19.13%;36;6.82%;48;9.09%;528
SUDESTE;31;MG;314520;NOVA SERRANA;158;3.35%;191;4.05%;3.067;65.03%;734;15.56%;322;6.83%;244;5.17%;4.716
SUDESTE;31;MG;313660;NOVA UNIAO;5;1.91%;6;2.29%;164;62.6%;57;21.76%;12;4.58%;18;6.87%;262
SUDESTE;31;MG;314530;NOVO CRUZEIRO;34;1.95%;53;3.04%;1.197;68.71%;274;15.73%;113;6.49%;71;4.08%;1.742
SUDESTE;31;MG;314535;NOVO ORIENTE DE MINAS;20;2.72%;14;1.91%;455;61.99%;103;14.03%;56;7.63%;86;11.72%;734
SUDESTE;31;MG;314537;NOVORIZONTE;5;1.44%;8;2.31%;247;71.18%;62;17.87%;18;5.19%;7;2.02%;347
SUDESTE;31;MG;314540;OLARIA;5;4.95%;6;5.94%;67;66.34%;14;13.86%;4;3.96%;5;4.95%;101
SUDESTE;31;MG;314545;OLHOS-D'AGUA;12;3.24%;22;5.95%;213;57.57%;77;20.81%;25;6.76%;21;5.68%;370
SUDESTE;31;MG;314550;OLIMPIO NORONHA;3;1.66%;4;2.21%;131;72.38%;26;14.36%;9;4.97%;8;4.42%;181
SUDESTE;31;MG;314560;OLIVEIRA;40;2.95%;39;2.88%;846;62.48%;261;19.28%;100;7.39%;68;5.02%;1.354
SUDESTE;31;MG;314570;OLIVEIRA FORTES;8;6.5%;6;4.88%;85;69.11%;18;14.63%;4;3.25%;2;1.63%;123
SUDESTE;31;MG;314580;ONCA DE PITANGUI;9;4.79%;5;2.66%;119;63.3%;39;20.74%;9;4.79%;7;3.72%;188
SUDESTE;31;MG;314585;ORATORIOS;5;1.59%;4;1.27%;195;62.1%;73;23.25%;22;7.01%;15;4.78%;314
SUDESTE;31;MG;314587;ORIZANIA;63;8.37%;53;7.04%;411;54.58%;100;13.28%;62;8.23%;64;8.5%;753
SUDESTE;31;MG;314590;OURO BRANCO;39;3.06%;52;4.08%;847;66.43%;201;15.76%;90;7.06%;46;3.61%;1.275
SUDESTE;31;MG;314600;OURO FINO;13;1.82%;23;3.21%;434;60.61%;144;20.11%;54;7.54%;48;6.7%;716
SUDESTE;31;MG;314610;OURO PRETO;68;2.81%;67;2.77%;1.581;65.38%;437;18.07%;169;6.99%;96;3.97%;2.418
SUDESTE;31;MG;314620;OURO VERDE DE MINAS;17;4.21%;16;3.96%;229;56.68%;71;17.57%;47;11.63%;24;5.94%;404
SUDESTE;31;MG;314625;PADRE CARVALHO;2;0.59%;8;2.35%;225;65.98%;57;16.72%;20;5.87%;29;8.5%;341
SUDESTE;31;MG;314630;PADRE PARAISO;14;1.32%;22;2.07%;681;64.18%;230;21.68%;68;6.41%;46;4.34%;1.061
SUDESTE;31;MG;314655;PAI PEDRO;15;5.34%;11;3.91%;193;68.68%;32;11.39%;20;7.12%;10;3.56%;281
SUDESTE;31;MG;314640;PAINEIRAS;5;2.79%;8;4.47%;103;57.54%;36;20.11%;16;8.94%;11;6.15%;179
SUDESTE;31;MG;314650;PAINS;7;1.5%;9;1.93%;256;54.94%;112;24.03%;55;11.8%;27;5.79%;466
SUDESTE;31;MG;314660;PAIVA;4;5.8%;0;-;46;66.67%;8;11.59%;8;11.59%;3;4.35%;69
SUDESTE;31;MG;314670;PALMA;4;2.22%;1;0.56%;77;42.78%;34;18.89%;27;15%;37;20.56%;180
SUDESTE;31;MG;314675;PALMOPOLIS;14;3.93%;10;2.81%;204;57.3%;55;15.45%;30;8.43%;43;12.08%;356
SUDESTE;31;MG;314690;PAPAGAIOS;10;1.76%;14;2.46%;382;67.14%;85;14.94%;48;8.44%;30;5.27%;569
SUDESTE;31;MG;314710;PARA DE MINAS;39;1.36%;71;2.47%;1.900;66.2%;547;19.06%;200;6.97%;113;3.94%;2.870
SUDESTE;31;MG;314700;PARACATU;80;3.51%;98;4.31%;1.465;64.37%;381;16.74%;142;6.24%;110;4.83%;2.276
SUDESTE;31;MG;314720;PARAGUACU;10;0.94%;18;1.68%;669;62.58%;241;22.54%;92;8.61%;39;3.65%;1.069
SUDESTE;31;MG;314730;PARAISOPOLIS;15;2.08%;14;1.94%;457;63.3%;143;19.81%;65;9%;28;3.88%;722
SUDESTE;31;MG;314740;PARAOPEBA;9;1.14%;13;1.64%;486;61.44%;165;20.86%;59;7.46%;59;7.46%;791
SUDESTE;31;MG;314760;PASSA QUATRO;20;3.85%;30;5.77%;321;61.73%;84;16.15%;39;7.5%;26;5%;520
SUDESTE;31;MG;314770;PASSA TEMPO;2;0.91%;10;4.57%;124;56.62%;46;21%;23;10.5%;14;6.39%;219
SUDESTE;31;MG;314780;PASSA-VINTE;5;3.27%;4;2.61%;97;63.4%;26;16.99%;13;8.5%;8;5.23%;153
SUDESTE;31;MG;314750;PASSABEM;1;1.18%;1;1.18%;67;78.82%;7;8.24%;8;9.41%;1;1.18%;85
SUDESTE;31;MG;314790;PASSOS;33;1.87%;48;2.72%;1.129;63.89%;333;18.85%;148;8.38%;76;4.3%;1.767
SUDESTE;31;MG;314795;PATIS;24;7.14%;10;2.98%;191;56.85%;47;13.99%;34;10.12%;30;8.93%;336
SUDESTE;31;MG;314800;PATOS DE MINAS;40;1.99%;71;3.53%;1.348;66.93%;352;17.48%;118;5.86%;85;4.22%;2.014
SUDESTE;31;MG;314810;PATROCINIO;62;2.11%;83;2.83%;1.996;68.03%;484;16.5%;190;6.48%;119;4.06%;2.934
SUDESTE;31;MG;314820;PATROCINIO DO MURIAE;12;4.08%;7;2.38%;162;55.1%;65;22.11%;23;7.82%;25;8.5%;294
SUDESTE;31;MG;314830;PAULA CANDIDO;6;1.49%;8;1.98%;267;66.09%;83;20.54%;29;7.18%;11;2.72%;404
SUDESTE;31;MG;314840;PAULISTAS;2;1.03%;10;5.13%;124;63.59%;42;21.54%;14;7.18%;3;1.54%;195
SUDESTE;31;MG;314850;PAVAO;6;1.32%;12;2.64%;296;65.05%;89;19.56%;42;9.23%;10;2.2%;455
SUDESTE;31;MG;314860;PECANHA;44;5.56%;40;5.05%;393;49.62%;125;15.78%;82;10.35%;108;13.64%;792
SUDESTE;31;MG;314870;PEDRA AZUL;89;5.69%;69;4.41%;904;57.76%;260;16.61%;145;9.27%;98;6.26%;1.565
SUDESTE;31;MG;314875;PEDRA BONITA;13;2.6%;12;2.4%;352;70.4%;73;14.6%;22;4.4%;28;5.6%;500
SUDESTE;31;MG;314880;PEDRA DO ANTA;0;-;3;1.71%;121;69.14%;35;20%;11;6.29%;5;2.86%;175
SUDESTE;31;MG;314890;PEDRA DO INDAIA;3;3.3%;1;1.1%;56;61.54%;21;23.08%;5;5.49%;5;5.49%;91
SUDESTE;31;MG;314900;PEDRA DOURADA;3;1.86%;4;2.48%;94;58.39%;27;16.77%;14;8.7%;19;11.8%;161
SUDESTE;31;MG;314910;PEDRALVA;10;1.39%;25;3.47%;466;64.72%;110;15.28%;75;10.42%;34;4.72%;720
SUDESTE;31;MG;314915;PEDRAS DE MARIA DA CRUZ;27;5.86%;32;6.94%;259;56.18%;63;13.67%;38;8.24%;42;9.11%;461
