Região;Código UF;UF;Código IBGE;Município;Magreza;;Magreza;;Eutrofia;;Risco de sobrepeso;;Sobrepeso;;Obesidade;;Total
SUDESTE;31;MG;311760;CONCEICAO DO PARA;4;1.77%;5;2.21%;144;63.72%;40;17.7%;19;8.41%;14;6.19%;226
SUDESTE;31;MG;311770;CONCEICAO DO RIO VERDE;2;0.96%;6;2.88%;133;63.94%;34;16.35%;18;8.65%;15;7.21%;208
SUDESTE;31;MG;311780;CONCEICAO DOS OUROS;14;2.14%;16;2.45%;421;64.37%;113;17.28%;60;9.17%;30;4.59%;654
SUDESTE;31;MG;311783;CONEGO MARINHO;15;2.56%;12;2.05%;359;61.37%;123;21.03%;50;8.55%;26;4.44%;585
SUDESTE;31;MG;311787;CONFINS;8;3.46%;11;4.76%;147;63.64%;30;12.99%;22;9.52%;13;5.63%;231
SUDESTE;31;MG;311790;CONGONHAL;11;4.91%;17;7.59%;122;54.46%;37;16.52%;23;10.27%;14;6.25%;224
SUDESTE;31;MG;311800;CONGONHAS;22;1.93%;23;2.02%;761;66.81%;195;17.12%;87;7.64%;51;4.48%;1.139
SUDESTE;31;MG;311810;CONGONHAS DO NORTE;7;3.72%;5;2.66%;116;61.7%;42;22.34%;10;5.32%;8;4.26%;188
SUDESTE;31;MG;311820;CONQUISTA;9;3.5%;7;2.72%;147;57.2%;60;23.35%;22;8.56%;12;4.67%;257
SUDESTE;31;MG;311830;CONSELHEIRO LAFAIETE;74;3.69%;81;4.04%;1.177;58.64%;371;18.49%;155;7.72%;149;7.42%;2.007
SUDESTE;31;MG;311840;CONSELHEIRO PENA;23;2.76%;29;3.49%;515;61.9%;138;16.59%;76;9.13%;51;6.13%;832
SUDESTE;31;MG;311850;CONSOLACAO;1;0.97%;3;2.91%;62;60.19%;21;20.39%;9;8.74%;7;6.8%;103
SUDESTE;31;MG;311860;CONTAGEM;188;2.46%;234;3.07%;4.576;59.94%;1.507;19.74%;654;8.57%;475;6.22%;7.634
SUDESTE;31;MG;311870;COQUEIRAL;1;0.38%;5;1.92%;135;51.92%;53;20.38%;37;14.23%;29;11.15%;260
SUDESTE;31;MG;311880;CORACAO DE JESUS;37;2.61%;50;3.52%;916;64.55%;234;16.49%;118;8.32%;64;4.51%;1.419
SUDESTE;31;MG;311890;CORDISBURGO;7;2.73%;5;1.95%;150;58.59%;55;21.48%;24;9.38%;15;5.86%;256
SUDESTE;31;MG;311900;CORDISLANDIA;0;-;0;-;108;47.58%;73;32.16%;37;16.3%;9;3.96%;227
SUDESTE;31;MG;311910;CORINTO;45;3.91%;46;4%;645;56.04%;194;16.85%;107;9.3%;114;9.9%;1.151
SUDESTE;31;MG;311920;COROACI;6;1.32%;13;2.87%;254;56.07%;97;21.41%;53;11.7%;30;6.62%;453
SUDESTE;31;MG;311930;COROMANDEL;8;1.01%;12;1.51%;472;59.52%;160;20.18%;58;7.31%;83;10.47%;793
SUDESTE;31;MG;311940;CORONEL FABRICIANO;73;2.68%;60;2.2%;1.573;57.77%;566;20.79%;224;8.23%;227;8.34%;2.723
SUDESTE;31;MG;311950;CORONEL MURTA;7;1.41%;11;2.21%;329;66.06%;101;20.28%;24;4.82%;26;5.22%;498
SUDESTE;31;MG;311960;CORONEL PACHECO;2;1.16%;3;1.74%;118;68.6%;24;13.95%;13;7.56%;12;6.98%;172
SUDESTE;31;MG;311970;CORONEL XAVIER CHAVES;9;5.77%;10;6.41%;99;63.46%;23;14.74%;9;5.77%;6;3.85%;156
SUDESTE;31;MG;311980;CORREGO DANTA;0;-;3;2.42%;76;61.29%;29;23.39%;9;7.26%;7;5.65%;124
SUDESTE;31;MG;311990;CORREGO DO BOM JESUS;4;3.33%;1;0.83%;72;60%;24;20%;10;8.33%;9;7.5%;120
SUDESTE;31;MG;311995;CORREGO FUNDO;6;1.82%;11;3.34%;193;58.66%;66;20.06%;41;12.46%;12;3.65%;329
SUDESTE;31;MG;312000;CORREGO NOVO;6;3.53%;9;5.29%;82;48.24%;30;17.65%;27;15.88%;16;9.41%;170
SUDESTE;31;MG;312010;COUTO DE MAGALHAES DE MINAS;8;3.83%;4;1.91%;128;61.24%;47;22.49%;14;6.7%;8;3.83%;209
SUDESTE;31;MG;312015;CRISOLITA;14;2.88%;19;3.91%;350;72.02%;78;16.05%;15;3.09%;10;2.06%;486
SUDESTE;31;MG;312020;CRISTAIS;19;4.56%;17;4.08%;224;53.72%;86;20.62%;43;10.31%;28;6.71%;417
SUDESTE;31;MG;312030;CRISTALIA;19;3.69%;21;4.08%;291;56.5%;92;17.86%;49;9.51%;43;8.35%;515
SUDESTE;31;MG;312040;CRISTIANO OTONI;6;3.55%;6;3.55%;97;57.4%;27;15.98%;17;10.06%;16;9.47%;169
SUDESTE;31;MG;312050;CRISTINA;7;1.43%;11;2.24%;324;65.99%;83;16.9%;41;8.35%;25;5.09%;491
SUDESTE;31;MG;312060;CRUCILANDIA;8;3.45%;8;3.45%;125;53.88%;43;18.53%;25;10.78%;23;9.91%;232
SUDESTE;31;MG;312070;CRUZEIRO DA FORTALEZA;2;0.97%;1;0.49%;122;59.22%;51;24.76%;19;9.22%;11;5.34%;206
SUDESTE;31;MG;312080;CRUZILIA;16;2.41%;10;1.51%;454;68.37%;118;17.77%;47;7.08%;19;2.86%;664
SUDESTE;31;MG;312083;CUPARAQUE;10;3.07%;10;3.07%;180;55.21%;60;18.4%;35;10.74%;31;9.51%;326
SUDESTE;31;MG;312087;CURRAL DE DENTRO;19;4.85%;10;2.55%;244;62.24%;69;17.6%;29;7.4%;21;5.36%;392
SUDESTE;31;MG;312090;CURVELO;26;0.86%;50;1.65%;2.023;66.57%;584;19.22%;220;7.24%;136;4.48%;3.039
SUDESTE;31;MG;312100;DATAS;9;1.72%;4;0.76%;368;70.36%;87;16.63%;38;7.27%;17;3.25%;523
SUDESTE;31;MG;312110;DELFIM MOREIRA;2;0.8%;5;2.01%;152;61.04%;53;21.29%;28;11.24%;9;3.61%;249
SUDESTE;31;MG;312120;DELFINOPOLIS;5;1.96%;3;1.18%;161;63.14%;59;23.14%;10;3.92%;17;6.67%;255
SUDESTE;31;MG;312125;DELTA;11;1.96%;12;2.14%;344;61.21%;118;21%;46;8.19%;31;5.52%;562
SUDESTE;31;MG;312130;DESCOBERTO;5;2.56%;4;2.05%;130;66.67%;36;18.46%;13;6.67%;7;3.59%;195
SUDESTE;31;MG;312140;DESTERRO DE ENTRE RIOS;26;7.51%;19;5.49%;180;52.02%;52;15.03%;34;9.83%;35;10.12%;346
SUDESTE;31;MG;312150;DESTERRO DO MELO;0;-;2;1.5%;92;69.17%;23;17.29%;12;9.02%;4;3.01%;133
SUDESTE;31;MG;312160;DIAMANTINA;69;4.23%;45;2.76%;1.051;64.44%;280;17.17%;97;5.95%;89;5.46%;1.631
SUDESTE;31;MG;312170;DIOGO DE VASCONCELOS;6;2.83%;6;2.83%;128;60.38%;43;20.28%;20;9.43%;9;4.25%;212
SUDESTE;31;MG;312180;DIONISIO;4;1.38%;7;2.41%;165;56.9%;70;24.14%;23;7.93%;21;7.24%;290
SUDESTE;31;MG;312190;DIVINESIA;4;1.44%;1;0.36%;174;62.82%;63;22.74%;25;9.03%;10;3.61%;277
SUDESTE;31;MG;312200;DIVINO;56;5.11%;49;4.47%;648;59.12%;170;15.51%;70;6.39%;103;9.4%;1.096
SUDESTE;31;MG;312210;DIVINO DAS LARANJEIRAS;3;1.14%;4;1.52%;175;66.29%;50;18.94%;16;6.06%;16;6.06%;264
SUDESTE;31;MG;312220;DIVINOLANDIA DE MINAS;10;2.46%;8;1.97%;189;46.55%;88;21.67%;59;14.53%;52;12.81%;406
SUDESTE;31;MG;312230;DIVINOPOLIS;66;1.51%;126;2.88%;3.060;70.02%;739;16.91%;253;5.79%;126;2.88%;4.370
SUDESTE;31;MG;312235;DIVISA ALEGRE;2;0.41%;14;2.88%;315;64.81%;104;21.4%;37;7.61%;14;2.88%;486
SUDESTE;31;MG;312240;DIVISA NOVA;2;1.13%;5;2.82%;106;59.89%;40;22.6%;18;10.17%;6;3.39%;177
SUDESTE;31;MG;312245;DIVISOPOLIS;50;9.63%;40;7.71%;245;47.21%;91;17.53%;50;9.63%;43;8.29%;519
SUDESTE;31;MG;312247;DOM BOSCO;5;3.65%;5;3.65%;81;59.12%;24;17.52%;11;8.03%;11;8.03%;137
SUDESTE;31;MG;312250;DOM CAVATI;1;0.55%;2;1.09%;123;67.21%;38;20.77%;15;8.2%;4;2.19%;183
SUDESTE;31;MG;312260;DOM JOAQUIM;17;5.94%;6;2.1%;171;59.79%;56;19.58%;21;7.34%;15;5.24%;286
SUDESTE;31;MG;312270;DOM SILVERIO;4;1.83%;8;3.67%;121;55.5%;54;24.77%;17;7.8%;14;6.42%;218
SUDESTE;31;MG;312280;DOM VICOSO;7;6.36%;1;0.91%;77;70%;18;16.36%;6;5.45%;1;0.91%;110
SUDESTE;31;MG;312290;DONA EUSEBIA;5;2.24%;6;2.69%;133;59.64%;54;24.22%;16;7.17%;9;4.04%;223
SUDESTE;31;MG;312300;DORES DE CAMPOS;20;6.9%;8;2.76%;192;66.21%;36;12.41%;17;5.86%;17;5.86%;290
SUDESTE;31;MG;312310;DORES DE GUANHAES;11;5.45%;7;3.47%;114;56.44%;38;18.81%;17;8.42%;15;7.43%;202
SUDESTE;31;MG;312320;DORES DO INDAIA;8;1.77%;5;1.11%;285;63.05%;99;21.9%;39;8.63%;16;3.54%;452
SUDESTE;31;MG;312330;DORES DO TURVO;3;1.46%;8;3.88%;114;55.34%;43;20.87%;29;14.08%;9;4.37%;206
SUDESTE;31;MG;312340;DORESOPOLIS;2;1.98%;1;0.99%;53;52.48%;28;27.72%;11;10.89%;6;5.94%;101
SUDESTE;31;MG;312350;DOURADOQUARA;3;3.7%;4;4.94%;48;59.26%;12;14.81%;8;9.88%;6;7.41%;81
SUDESTE;31;MG;312352;DURANDE;28;5.37%;19;3.65%;285;54.7%;90;17.27%;54;10.36%;45;8.64%;521
SUDESTE;31;MG;312360;ELOI MENDES;17;2.45%;15;2.16%;342;49.35%;160;23.09%;85;12.27%;74;10.68%;693
SUDESTE;31;MG;312370;ENGENHEIRO CALDAS;10;2.43%;16;3.89%;251;61.07%;84;20.44%;23;5.6%;27;6.57%;411
SUDESTE;31;MG;312380;ENGENHEIRO NAVARRO;21;4.33%;22;4.54%;320;65.98%;74;15.26%;24;4.95%;24;4.95%;485
SUDESTE;31;MG;312385;ENTRE FOLHAS;30;9.43%;22;6.92%;173;54.4%;51;16.04%;21;6.6%;21;6.6%;318
SUDESTE;31;MG;312390;ENTRE RIOS DE MINAS;13;3.14%;18;4.35%;253;61.11%;65;15.7%;26;6.28%;39;9.42%;414
SUDESTE;31;MG;312400;ERVALIA;46;6.64%;40;5.77%;376;54.26%;118;17.03%;49;7.07%;64;9.24%;693
SUDESTE;31;MG;312410;ESMERALDAS;58;2.31%;75;2.99%;1.599;63.78%;475;18.95%;179;7.14%;121;4.83%;2.507
SUDESTE;31;MG;312420;ESPERA FELIZ;35;3.75%;38;4.07%;536;57.39%;162;17.34%;98;10.49%;65;6.96%;934
SUDESTE;31;MG;312430;ESPINOSA;52;3.64%;67;4.69%;870;60.88%;223;15.61%;127;8.89%;90;6.3%;1.429
SUDESTE;31;MG;312440;ESPIRITO SANTO DO DOURADO;8;2.19%;3;0.82%;185;50.68%;91;24.93%;53;14.52%;25;6.85%;365
SUDESTE;31;MG;312450;ESTIVA;10;6.41%;14;8.97%;89;57.05%;25;16.03%;12;7.69%;6;3.85%;156
SUDESTE;31;MG;312460;ESTRELA DALVA;3;3.53%;5;5.88%;51;60%;13;15.29%;2;2.35%;11;12.94%;85
SUDESTE;31;MG;312470;ESTRELA DO INDAIA;0;-;2;1.72%;79;68.1%;18;15.52%;9;7.76%;8;6.9%;116
SUDESTE;31;MG;312480;ESTRELA DO SUL;8;2.04%;10;2.54%;256;65.14%;78;19.85%;24;6.11%;17;4.33%;393
SUDESTE;31;MG;312490;EUGENOPOLIS;13;2.22%;23;3.92%;329;56.14%;122;20.82%;55;9.39%;44;7.51%;586
SUDESTE;31;MG;312500;EWBANK DA CAMARA;3;1.08%;5;1.81%;153;55.23%;48;17.33%;32;11.55%;36;13%;277
SUDESTE;31;MG;312510;EXTREMA;29;2.62%;42;3.79%;701;63.32%;205;18.52%;81;7.32%;49;4.43%;1.107
SUDESTE;31;MG;312520;FAMA;0;-;2;2.25%;60;67.42%;18;20.22%;6;6.74%;3;3.37%;89
SUDESTE;31;MG;312530;FARIA LEMOS;11;7.43%;4;2.7%;73;49.32%;35;23.65%;10;6.76%;15;10.14%;148
SUDESTE;31;MG;312540;FELICIO DOS SANTOS;6;1.59%;4;1.06%;267;70.82%;61;16.18%;33;8.75%;6;1.59%;377
SUDESTE;31;MG;312560;FELISBURGO;8;1.34%;14;2.34%;373;62.27%;127;21.2%;51;8.51%;26;4.34%;599
SUDESTE;31;MG;312570;FELIXLANDIA;30;3.87%;36;4.64%;414;53.35%;141;18.17%;73;9.41%;82;10.57%;776
SUDESTE;31;MG;312580;FERNANDES TOURINHO;2;1.3%;4;2.6%;92;59.74%;37;24.03%;10;6.49%;9;5.84%;154
SUDESTE;31;MG;312590;FERROS;5;1.26%;4;1.01%;225;56.82%;98;24.75%;46;11.62%;18;4.55%;396
SUDESTE;31;MG;312595;FERVEDOURO;36;5.17%;34;4.89%;341;48.99%;134;19.25%;77;11.06%;74;10.63%;696
SUDESTE;31;MG;312600;FLORESTAL;4;1.57%;6;2.35%;163;63.92%;49;19.22%;14;5.49%;19;7.45%;255
SUDESTE;31;MG;312610;FORMIGA;14;1.29%;18;1.66%;733;67.43%;224;20.61%;65;5.98%;33;3.04%;1.087
SUDESTE;31;MG;312620;FORMOSO;20;3.25%;27;4.38%;374;60.71%;108;17.53%;46;7.47%;41;6.66%;616
SUDESTE;31;MG;312630;FORTALEZA DE MINAS;4;3.01%;0;-;72;54.14%;32;24.06%;14;10.53%;11;8.27%;133
SUDESTE;31;MG;312640;FORTUNA DE MINAS;0;-;0;-;105;74.47%;31;21.99%;4;2.84%;1;0.71%;141
SUDESTE;31;MG;312650;FRANCISCO BADARO;5;1.82%;12;4.38%;198;72.26%;40;14.6%;13;4.74%;6;2.19%;274
SUDESTE;31;MG;312660;FRANCISCO DUMONT;11;3.26%;14;4.15%;226;67.06%;59;17.51%;18;5.34%;9;2.67%;337
SUDESTE;31;MG;312670;FRANCISCO SA;29;2.47%;36;3.06%;800;68.09%;172;14.64%;79;6.72%;59;5.02%;1.175
SUDESTE;31;MG;312675;FRANCISCOPOLIS;14;4.02%;13;3.74%;208;59.77%;68;19.54%;26;7.47%;19;5.46%;348
SUDESTE;31;MG;312680;FREI GASPAR;8;2.3%;9;2.59%;203;58.33%;63;18.1%;37;10.63%;28;8.05%;348
SUDESTE;31;MG;312690;FREI INOCENCIO;18;3.45%;17;3.26%;280;53.64%;97;18.58%;52;9.96%;58;11.11%;522
SUDESTE;31;MG;312695;FREI LAGONEGRO;5;2.2%;7;3.08%;142;62.56%;42;18.5%;23;10.13%;8;3.52%;227
SUDESTE;31;MG;312700;FRONTEIRA;8;1.64%;12;2.46%;327;67.01%;93;19.06%;32;6.56%;16;3.28%;488
SUDESTE;31;MG;312705;FRONTEIRA DOS VALES;23;7.85%;10;3.41%;168;57.34%;43;14.68%;28;9.56%;21;7.17%;293
SUDESTE;31;MG;312707;FRUTA DE LEITE;11;4.01%;10;3.65%;166;60.58%;47;17.15%;22;8.03%;18;6.57%;274
SUDESTE;31;MG;312710;FRUTAL;19;2.19%;16;1.85%;577;66.55%;165;19.03%;60;6.92%;30;3.46%;867
SUDESTE;31;MG;312720;FUNILANDIA;5;2.76%;6;3.31%;119;65.75%;28;15.47%;14;7.73%;9;4.97%;181
SUDESTE;31;MG;312730;GALILEIA;12;2.23%;10;1.86%;333;62.01%;101;18.81%;38;7.08%;43;8.01%;537
SUDESTE;31;MG;312733;GAMELEIRAS;4;1.06%;12;3.18%;264;70.03%;61;16.18%;27;7.16%;9;2.39%;377
SUDESTE;31;MG;312735;GLAUCILANDIA;2;2.11%;4;4.21%;53;55.79%;26;27.37%;6;6.32%;4;4.21%;95
SUDESTE;31;MG;312737;GOIABEIRA;1;0.55%;3;1.64%;124;67.76%;34;18.58%;13;7.1%;8;4.37%;183
SUDESTE;31;MG;312738;GOIANA;3;3.7%;2;2.47%;47;58.02%;11;13.58%;6;7.41%;12;14.81%;81
SUDESTE;31;MG;312740;GONCALVES;2;0.89%;4;1.79%;156;69.64%;39;17.41%;12;5.36%;11;4.91%;224
SUDESTE;31;MG;312750;GONZAGA;5;1.47%;6;1.76%;215;63.05%;50;14.66%;32;9.38%;33;9.68%;341
SUDESTE;31;MG;312760;GOUVEIA;14;2.29%;14;2.29%;391;63.99%;118;19.31%;50;8.18%;24;3.93%;611
SUDESTE;31;MG;312770;GOVERNADOR VALADARES;105;1.35%;103;1.32%;5.117;65.7%;1.880;24.14%;410;5.26%;174;2.23%;7.789
SUDESTE;31;MG;312780;GRAO MOGOL;17;2.07%;17;2.07%;578;70.23%;134;16.28%;50;6.08%;27;3.28%;823
SUDESTE;31;MG;312790;GRUPIARA;1;1.52%;0;-;48;72.73%;9;13.64%;6;9.09%;2;3.03%;66
SUDESTE;31;MG;312800;GUANHAES;34;2.39%;34;2.39%;844;59.44%;300;21.13%;131;9.23%;77;5.42%;1.420
SUDESTE;31;MG;312810;GUAPE;15;2.2%;10;1.47%;462;67.74%;126;18.48%;43;6.3%;26;3.81%;682
SUDESTE;31;MG;312820;GUARACIABA;11;2.44%;7;1.55%;272;60.31%;86;19.07%;39;8.65%;36;7.98%;451
SUDESTE;31;MG;312825;GUARACIAMA;15;3.8%;10;2.53%;241;61.01%;81;20.51%;36;9.11%;12;3.04%;395
SUDESTE;31;MG;312830;GUARANESIA;27;2.5%;39;3.61%;771;71.39%;131;12.13%;59;5.46%;53;4.91%;1.080
SUDESTE;31;MG;312840;GUARANI;8;2.06%;3;0.77%;226;58.25%;92;23.71%;42;10.82%;17;4.38%;388
SUDESTE;31;MG;312850;GUARARA;11;7.64%;5;3.47%;85;59.03%;22;15.28%;11;7.64%;10;6.94%;144
SUDESTE;31;MG;312860;GUARDA-MOR;5;1.16%;12;2.78%;291;67.52%;84;19.49%;22;5.1%;17;3.94%;431
SUDESTE;31;MG;312870;GUAXUPE;27;2.82%;25;2.62%;634;66.32%;171;17.89%;56;5.86%;43;4.5%;956
SUDESTE;31;MG;312880;GUIDOVAL;19;4.47%;18;4.24%;209;49.18%;76;17.88%;61;14.35%;42;9.88%;425
SUDESTE;31;MG;312890;GUIMARANIA;11;2.33%;7;1.48%;282;59.75%;89;18.86%;45;9.53%;38;8.05%;472
SUDESTE;31;MG;312900;GUIRICEMA;8;3.01%;17;6.39%;163;61.28%;40;15.04%;25;9.4%;13;4.89%;266
SUDESTE;31;MG;312910;GURINHATA;1;0.45%;16;7.21%;134;60.36%;34;15.32%;22;9.91%;15;6.76%;222
SUDESTE;31;MG;312920;HELIODORA;2;0.56%;3;0.84%;232;64.62%;72;20.06%;25;6.96%;25;6.96%;359
SUDESTE;31;MG;312930;IAPU;24;3.99%;28;4.65%;363;60.3%;104;17.28%;50;8.31%;33;5.48%;602
SUDESTE;31;MG;312940;IBERTIOGA;8;2.59%;5;1.62%;185;59.87%;76;24.6%;22;7.12%;13;4.21%;309
SUDESTE;31;MG;312950;IBIA;8;1.5%;21;3.93%;304;56.93%;98;18.35%;54;10.11%;49;9.18%;534
SUDESTE;31;MG;312960;IBIAI;38;6.53%;41;7.04%;342;58.76%;71;12.2%;41;7.04%;49;8.42%;582
SUDESTE;31;MG;312965;IBIRACATU;7;2.05%;11;3.22%;213;62.28%;65;19.01%;24;7.02%;22;6.43%;342
SUDESTE;31;MG;312970;IBIRACI;11;2.41%;15;3.29%;305;66.89%;71;15.57%;30;6.58%;24;5.26%;456
SUDESTE;31;MG;312980;IBIRITE;192;2.79%;221;3.22%;4.451;64.78%;1.146;16.68%;498;7.25%;363;5.28%;6.871
SUDESTE;31;MG;312990;IBITIURA DE MINAS;2;1.33%;0;-;86;57.33%;28;18.67%;17;11.33%;17;11.33%;150
SUDESTE;31;MG;313000;IBITURUNA;2;1.38%;1;0.69%;90;62.07%;29;20%;9;6.21%;14;9.66%;145
SUDESTE;31;MG;313005;ICARAI DE MINAS;19;2.84%;25;3.74%;461;68.91%;94;14.05%;47;7.03%;23;3.44%;669
SUDESTE;31;MG;313010;IGARAPE;18;2.15%;13;1.55%;502;59.98%;161;19.24%;91;10.87%;52;6.21%;837
SUDESTE;31;MG;313020;IGARATINGA;8;1.54%;17;3.27%;344;66.15%;101;19.42%;34;6.54%;16;3.08%;520
SUDESTE;31;MG;313030;IGUATAMA;9;2.32%;10;2.58%;224;57.73%;62;15.98%;36;9.28%;47;12.11%;388
SUDESTE;31;MG;313040;IJACI;3;0.87%;9;2.62%;201;58.43%;82;23.84%;27;7.85%;22;6.4%;344
SUDESTE;31;MG;313050;ILICINEA;10;1.36%;19;2.59%;460;62.59%;145;19.73%;62;8.44%;39;5.31%;735
SUDESTE;31;MG;313055;IMBE DE MINAS;12;2.41%;13;2.61%;303;60.84%;84;16.87%;48;9.64%;38;7.63%;498
SUDESTE;31;MG;313060;INCONFIDENTES;11;3.11%;10;2.82%;169;47.74%;94;26.55%;44;12.43%;26;7.34%;354
SUDESTE;31;MG;313065;INDAIABIRA;9;1.88%;18;3.75%;347;72.29%;64;13.33%;27;5.63%;15;3.13%;480
SUDESTE;31;MG;313070;INDIANOPOLIS;9;2.51%;4;1.12%;238;66.48%;61;17.04%;31;8.66%;15;4.19%;358
SUDESTE;31;MG;313080;INGAI;1;3.03%;0;-;20;60.61%;4;12.12%;6;18.18%;2;6.06%;33
SUDESTE;31;MG;313090;INHAPIM;38;3.17%;33;2.75%;763;63.69%;196;16.36%;101;8.43%;67;5.59%;1.198
SUDESTE;31;MG;313100;INHAUMA;7;1.7%;18;4.38%;244;59.37%;88;21.41%;32;7.79%;22;5.35%;411
SUDESTE;31;MG;313110;INIMUTABA;20;4.61%;13;3%;217;50%;90;20.74%;43;9.91%;51;11.75%;434
SUDESTE;31;MG;313115;IPABA;36;4.02%;29;3.24%;525;58.59%;166;18.53%;75;8.37%;65;7.25%;896
SUDESTE;31;MG;313120;IPANEMA;30;3.77%;20;2.51%;497;62.44%;157;19.72%;49;6.16%;43;5.4%;796
SUDESTE;31;MG;313130;IPATINGA;166;2.37%;206;2.95%;4.492;64.24%;1.259;18.01%;504;7.21%;365;5.22%;6.992
SUDESTE;31;MG;313140;IPIACU;3;1.63%;6;3.26%;120;65.22%;36;19.57%;13;7.07%;6;3.26%;184
SUDESTE;31;MG;313150;IPUIUNA;12;2.45%;17;3.47%;340;69.39%;76;15.51%;26;5.31%;19;3.88%;490
SUDESTE;31;MG;313160;IRAI DE MINAS;5;1.36%;7;1.9%;242;65.58%;73;19.78%;23;6.23%;19;5.15%;369
SUDESTE;31;MG;313170;ITABIRA;34;1.06%;96;3.01%;2.210;69.21%;534;16.72%;205;6.42%;114;3.57%;3.193
SUDESTE;31;MG;313180;ITABIRINHA;24;4.83%;12;2.41%;184;37.02%;65;13.08%;66;13.28%;146;29.38%;497
SUDESTE;31;MG;313190;ITABIRITO;57;3.86%;53;3.59%;880;59.66%;248;16.81%;121;8.2%;116;7.86%;1.475
SUDESTE;31;MG;313200;ITACAMBIRA;1;0.41%;2;0.82%;168;68.57%;45;18.37%;16;6.53%;13;5.31%;245
SUDESTE;31;MG;313210;ITACARAMBI;6;0.52%;29;2.52%;877;76.13%;165;14.32%;54;4.69%;21;1.82%;1.152
SUDESTE;31;MG;313220;ITAGUARA;17;3.01%;19;3.36%;354;62.65%;86;15.22%;39;6.9%;50;8.85%;565
SUDESTE;31;MG;313230;ITAIPE;39;4.03%;38;3.93%;588;60.81%;158;16.34%;81;8.38%;63;6.51%;967
SUDESTE;31;MG;313240;ITAJUBA;61;1.63%;132;3.52%;2.412;64.27%;697;18.57%;307;8.18%;144;3.84%;3.753
SUDESTE;31;MG;313250;ITAMARANDIBA;39;2.2%;46;2.6%;1.127;63.71%;346;19.56%;136;7.69%;75;4.24%;1.769
SUDESTE;31;MG;313260;ITAMARATI DE MINAS;0;-;2;1.02%;90;45.92%;58;29.59%;28;14.29%;18;9.18%;196
SUDESTE;31;MG;313270;ITAMBACURI;34;2.63%;48;3.71%;732;56.57%;245;18.93%;117;9.04%;118;9.12%;1.294
SUDESTE;31;MG;313280;ITAMBE DO MATO DENTRO;0;-;0;-;27;49.09%;14;25.45%;8;14.55%;6;10.91%;55
SUDESTE;31;MG;313290;ITAMOGI;2;0.51%;2;0.51%;250;63.29%;81;20.51%;40;10.13%;20;5.06%;395
SUDESTE;31;MG;313300;ITAMONTE;9;2.72%;12;3.63%;199;60.12%;60;18.13%;31;9.37%;20;6.04%;331
SUDESTE;31;MG;313310;ITANHANDU;1;0.15%;11;1.63%;479;70.86%;138;20.41%;34;5.03%;13;1.92%;676
SUDESTE;31;MG;313320;ITANHOMI;19;2.53%;17;2.26%;447;59.52%;158;21.04%;67;8.92%;43;5.73%;751
SUDESTE;31;MG;313330;ITAOBIM;25;2.41%;33;3.18%;691;66.63%;172;16.59%;59;5.69%;57;5.5%;1.037
SUDESTE;31;MG;313340;ITAPAGIPE;8;2.51%;13;4.08%;197;61.76%;58;18.18%;33;10.34%;10;3.13%;319
SUDESTE;31;MG;313350;ITAPECERICA;105;30.26%;21;6.05%;161;46.4%;32;9.22%;20;5.76%;8;2.31%;347
SUDESTE;31;MG;313360;ITAPEVA;6;2.03%;10;3.38%;183;61.82%;49;16.55%;28;9.46%;20;6.76%;296
SUDESTE;31;MG;313370;ITATIAIUCU;11;2.72%;11;2.72%;234;57.92%;93;23.02%;35;8.66%;20;4.95%;404
SUDESTE;31;MG;313375;ITAU DE MINAS;15;3.55%;9;2.13%;263;62.32%;84;19.91%;35;8.29%;16;3.79%;422
SUDESTE;31;MG;313380;ITAUNA;99;4.39%;70;3.11%;1.384;61.4%;409;18.15%;167;7.41%;125;5.55%;2.254
SUDESTE;31;MG;313390;ITAVERAVA;8;2.06%;12;3.08%;244;62.72%;70;17.99%;29;7.46%;26;6.68%;389
SUDESTE;31;MG;313400;ITINGA;18;2.36%;34;4.46%;502;65.79%;135;17.69%;44;5.77%;30;3.93%;763
SUDESTE;31;MG;313410;ITUETA;17;5.28%;11;3.42%;217;67.39%;53;16.46%;14;4.35%;10;3.11%;322
SUDESTE;31;MG;313420;ITUIUTABA;16;0.62%;63;2.42%;1.771;68.12%;507;19.5%;166;6.38%;77;2.96%;2.600
SUDESTE;31;MG;313430;ITUMIRIM;1;0.49%;2;0.99%;125;61.58%;40;19.7%;25;12.32%;10;4.93%;203
SUDESTE;31;MG;313440;ITURAMA;21;1.63%;32;2.48%;871;67.41%;220;17.03%;97;7.51%;51;3.95%;1.292
SUDESTE;31;MG;313450;ITUTINGA;3;1.47%;5;2.45%;139;68.14%;35;17.16%;13;6.37%;9;4.41%;204
SUDESTE;31;MG;313460;JABOTICATUBAS;22;4.44%;33;6.67%;270;54.55%;79;15.96%;41;8.28%;50;10.1%;495
SUDESTE;31;MG;313470;JACINTO;11;1.75%;10;1.59%;407;64.91%;129;20.57%;48;7.66%;22;3.51%;627
SUDESTE;31;MG;313480;JACUI;6;1.63%;4;1.08%;225;60.98%;90;24.39%;28;7.59%;16;4.34%;369
SUDESTE;31;MG;313490;JACUTINGA;15;1.69%;20;2.25%;637;71.73%;142;15.99%;55;6.19%;19;2.14%;888
SUDESTE;31;MG;313500;JAGUARACU;4;1.84%;4;1.84%;154;70.97%;42;19.35%;8;3.69%;5;2.3%;217
