Região;Código UF;UF;Código IBGE;Município;Magreza;;Magreza;;Eutrofia;;Risco de sobrepeso;;Sobrepeso;;Obesidade;;Total
SUDESTE;31;MG;312385;ENTRE FOLHAS;8;2.3%;16;4.6%;207;59.48%;46;13.22%;30;8.62%;41;11.78%;348
SUDESTE;31;MG;312390;ENTRE RIOS DE MINAS;13;2.78%;21;4.49%;281;60.04%;84;17.95%;31;6.62%;38;8.12%;468
SUDESTE;31;MG;312400;ERVALIA;41;5.35%;31;4.04%;423;55.15%;130;16.95%;72;9.39%;70;9.13%;767
SUDESTE;31;MG;312410;ESMERALDAS;38;3.11%;45;3.69%;813;66.58%;171;14%;83;6.8%;71;5.81%;1.221
SUDESTE;31;MG;312420;ESPERA FELIZ;71;4.72%;66;4.39%;870;57.88%;277;18.43%;117;7.78%;102;6.79%;1.503
SUDESTE;31;MG;312430;ESPINOSA;69;5.18%;60;4.51%;758;56.95%;223;16.75%;98;7.36%;123;9.24%;1.331
SUDESTE;31;MG;312440;ESPIRITO SANTO DO DOURADO;13;5.26%;6;2.43%;144;58.3%;54;21.86%;14;5.67%;16;6.48%;247
SUDESTE;31;MG;312450;ESTIVA;13;3.57%;10;2.75%;218;59.89%;71;19.51%;30;8.24%;22;6.04%;364
SUDESTE;31;MG;312460;ESTRELA DALVA;5;3.76%;2;1.5%;72;54.14%;35;26.32%;9;6.77%;10;7.52%;133
SUDESTE;31;MG;312470;ESTRELA DO INDAIA;3;2.91%;1;0.97%;58;56.31%;23;22.33%;9;8.74%;9;8.74%;103
SUDESTE;31;MG;312480;ESTRELA DO SUL;13;4.29%;11;3.63%;195;64.36%;38;12.54%;24;7.92%;22;7.26%;303
SUDESTE;31;MG;312490;EUGENOPOLIS;15;3.58%;6;1.43%;235;56.09%;90;21.48%;43;10.26%;30;7.16%;419
SUDESTE;31;MG;312500;EWBANK DA CAMARA;1;0.56%;4;2.26%;90;50.85%;46;25.99%;22;12.43%;14;7.91%;177
SUDESTE;31;MG;312510;EXTREMA;21;1.88%;29;2.59%;729;65.15%;211;18.86%;72;6.43%;57;5.09%;1.119
SUDESTE;31;MG;312520;FAMA;2;2.44%;2;2.44%;56;68.29%;13;15.85%;5;6.1%;4;4.88%;82
SUDESTE;31;MG;312530;FARIA LEMOS;8;5.1%;4;2.55%;64;40.76%;36;22.93%;13;8.28%;32;20.38%;157
SUDESTE;31;MG;312540;FELICIO DOS SANTOS;8;2.45%;3;0.92%;223;68.2%;56;17.13%;20;6.12%;17;5.2%;327
SUDESTE;31;MG;312560;FELISBURGO;9;1.25%;11;1.53%;452;62.95%;148;20.61%;61;8.5%;37;5.15%;718
SUDESTE;31;MG;312570;FELIXLANDIA;40;7.13%;21;3.74%;274;48.84%;83;14.8%;68;12.12%;75;13.37%;561
SUDESTE;31;MG;312580;FERNANDES TOURINHO;4;3.45%;3;2.59%;71;61.21%;26;22.41%;8;6.9%;4;3.45%;116
SUDESTE;31;MG;312590;FERROS;5;0.99%;13;2.57%;307;60.79%;103;20.4%;54;10.69%;23;4.55%;505
SUDESTE;31;MG;312595;FERVEDOURO;15;1.9%;27;3.42%;486;61.6%;158;20.03%;64;8.11%;39;4.94%;789
SUDESTE;31;MG;312600;FLORESTAL;1;0.42%;2;0.84%;150;63.03%;38;15.97%;29;12.18%;18;7.56%;238
SUDESTE;31;MG;312610;FORMIGA;10;0.57%;32;1.82%;1.232;69.88%;312;17.7%;123;6.98%;54;3.06%;1.763
SUDESTE;31;MG;312620;FORMOSO;13;2.24%;28;4.82%;354;60.93%;93;16.01%;52;8.95%;41;7.06%;581
SUDESTE;31;MG;312630;FORTALEZA DE MINAS;5;4.03%;1;0.81%;72;58.06%;26;20.97%;13;10.48%;7;5.65%;124
SUDESTE;31;MG;312640;FORTUNA DE MINAS;0;-;2;1.35%;103;69.59%;23;15.54%;10;6.76%;10;6.76%;148
SUDESTE;31;MG;312650;FRANCISCO BADARO;15;4.14%;22;6.08%;232;64.09%;53;14.64%;20;5.52%;20;5.52%;362
SUDESTE;31;MG;312660;FRANCISCO DUMONT;11;3.14%;13;3.71%;241;68.86%;47;13.43%;18;5.14%;20;5.71%;350
SUDESTE;31;MG;312670;FRANCISCO SA;62;4.27%;73;5.03%;916;63.09%;218;15.01%;103;7.09%;80;5.51%;1.452
SUDESTE;31;MG;312675;FRANCISCOPOLIS;8;2.65%;9;2.98%;210;69.54%;39;12.91%;20;6.62%;16;5.3%;302
SUDESTE;31;MG;312680;FREI GASPAR;9;2.91%;11;3.56%;120;38.83%;52;16.83%;46;14.89%;71;22.98%;309
SUDESTE;31;MG;312690;FREI INOCENCIO;19;4.3%;17;3.85%;209;47.29%;79;17.87%;44;9.95%;74;16.74%;442
SUDESTE;31;MG;312695;FREI LAGONEGRO;5;3.05%;4;2.44%;88;53.66%;31;18.9%;13;7.93%;23;14.02%;164
SUDESTE;31;MG;312700;FRONTEIRA;10;3.33%;8;2.67%;197;65.67%;52;17.33%;22;7.33%;11;3.67%;300
SUDESTE;31;MG;312705;FRONTEIRA DOS VALES;6;1.89%;9;2.84%;201;63.41%;63;19.87%;19;5.99%;19;5.99%;317
SUDESTE;31;MG;312707;FRUTA DE LEITE;12;4.72%;12;4.72%;162;63.78%;32;12.6%;15;5.91%;21;8.27%;254
SUDESTE;31;MG;312710;FRUTAL;44;3.32%;33;2.49%;896;67.57%;231;17.42%;68;5.13%;54;4.07%;1.326
SUDESTE;31;MG;312720;FUNILANDIA;22;6.15%;9;2.51%;222;62.01%;53;14.8%;31;8.66%;21;5.87%;358
SUDESTE;31;MG;312730;GALILEIA;19;4.36%;16;3.67%;209;47.94%;73;16.74%;46;10.55%;73;16.74%;436
SUDESTE;31;MG;312733;GAMELEIRAS;25;7.1%;15;4.26%;222;63.07%;50;14.2%;25;7.1%;15;4.26%;352
SUDESTE;31;MG;312735;GLAUCILANDIA;5;5.05%;2;2.02%;59;59.6%;20;20.2%;7;7.07%;6;6.06%;99
SUDESTE;31;MG;312737;GOIABEIRA;3;1.49%;4;1.98%;111;54.95%;40;19.8%;13;6.44%;31;15.35%;202
SUDESTE;31;MG;312738;GOIANA;2;2.63%;1;1.32%;25;32.89%;10;13.16%;5;6.58%;33;43.42%;76
SUDESTE;31;MG;312740;GONCALVES;5;1.85%;4;1.48%;190;70.11%;44;16.24%;17;6.27%;11;4.06%;271
SUDESTE;31;MG;312750;GONZAGA;8;1.69%;12;2.53%;261;55.06%;103;21.73%;53;11.18%;37;7.81%;474
SUDESTE;31;MG;312760;GOUVEIA;21;3.8%;13;2.35%;323;58.41%;99;17.9%;49;8.86%;48;8.68%;553
SUDESTE;31;MG;312770;GOVERNADOR VALADARES;1.032;6.61%;749;4.8%;8.730;55.91%;2.642;16.92%;1.258;8.06%;1.203;7.7%;15.614
SUDESTE;31;MG;312780;GRAO MOGOL;190;23.51%;83;10.27%;436;53.96%;61;7.55%;20;2.48%;18;2.23%;808
SUDESTE;31;MG;312790;GRUPIARA;5;8.47%;4;6.78%;35;59.32%;11;18.64%;2;3.39%;2;3.39%;59
SUDESTE;31;MG;312800;GUANHAES;35;2.89%;34;2.81%;683;56.4%;240;19.82%;115;9.5%;104;8.59%;1.211
SUDESTE;31;MG;312810;GUAPE;10;1.34%;14;1.88%;481;64.48%;148;19.84%;42;5.63%;51;6.84%;746
SUDESTE;31;MG;312820;GUARACIABA;10;1.85%;15;2.78%;318;58.89%;95;17.59%;58;10.74%;44;8.15%;540
SUDESTE;31;MG;312825;GUARACIAMA;19;4.46%;17;3.99%;300;70.42%;50;11.74%;23;5.4%;17;3.99%;426
SUDESTE;31;MG;312830;GUARANESIA;10;1.15%;18;2.07%;603;69.39%;155;17.84%;47;5.41%;36;4.14%;869
SUDESTE;31;MG;312840;GUARANI;5;1.11%;6;1.33%;281;62.17%;85;18.81%;40;8.85%;35;7.74%;452
SUDESTE;31;MG;312850;GUARARA;8;3.45%;5;2.16%;117;50.43%;44;18.97%;29;12.5%;29;12.5%;232
SUDESTE;31;MG;312860;GUARDA-MOR;5;1.02%;12;2.45%;337;68.92%;83;16.97%;37;7.57%;15;3.07%;489
SUDESTE;31;MG;312870;GUAXUPE;25;1.19%;53;2.52%;1.430;67.97%;387;18.39%;127;6.04%;82;3.9%;2.104
SUDESTE;31;MG;312880;GUIDOVAL;32;8.96%;27;7.56%;200;56.02%;49;13.73%;29;8.12%;20;5.6%;357
SUDESTE;31;MG;312890;GUIMARANIA;17;3.14%;19;3.51%;303;56.01%;102;18.85%;54;9.98%;46;8.5%;541
SUDESTE;31;MG;312900;GUIRICEMA;11;3.27%;16;4.76%;181;53.87%;73;21.73%;29;8.63%;26;7.74%;336
SUDESTE;31;MG;312910;GURINHATA;6;2.97%;5;2.48%;128;63.37%;31;15.35%;10;4.95%;22;10.89%;202
SUDESTE;31;MG;312920;HELIODORA;11;3.05%;6;1.66%;211;58.45%;72;19.94%;42;11.63%;19;5.26%;361
SUDESTE;31;MG;312930;IAPU;25;3.79%;29;4.39%;412;62.42%;105;15.91%;42;6.36%;47;7.12%;660
SUDESTE;31;MG;312940;IBERTIOGA;17;5.61%;13;4.29%;162;53.47%;69;22.77%;15;4.95%;27;8.91%;303
SUDESTE;31;MG;312950;IBIA;30;4.12%;32;4.4%;414;56.87%;150;20.6%;59;8.1%;43;5.91%;728
SUDESTE;31;MG;312960;IBIAI;42;6.6%;36;5.66%;317;49.84%;96;15.09%;60;9.43%;85;13.36%;636
SUDESTE;31;MG;312965;IBIRACATU;12;3.36%;10;2.8%;246;68.91%;52;14.57%;23;6.44%;14;3.92%;357
SUDESTE;31;MG;312970;IBIRACI;6;1.05%;10;1.75%;360;62.83%;99;17.28%;48;8.38%;50;8.73%;573
SUDESTE;31;MG;312980;IBIRITE;193;3.08%;191;3.05%;4.036;64.45%;1.054;16.83%;385;6.15%;403;6.44%;6.262
SUDESTE;31;MG;312990;IBITIURA DE MINAS;10;4.98%;5;2.49%;114;56.72%;44;21.89%;18;8.96%;10;4.98%;201
SUDESTE;31;MG;313000;IBITURUNA;3;2.4%;2;1.6%;73;58.4%;35;28%;8;6.4%;4;3.2%;125
SUDESTE;31;MG;313005;ICARAI DE MINAS;26;4.41%;21;3.56%;379;64.24%;83;14.07%;42;7.12%;39;6.61%;590
SUDESTE;31;MG;313010;IGARAPE;19;2.01%;17;1.8%;527;55.83%;226;23.94%;92;9.75%;63;6.67%;944
SUDESTE;31;MG;313020;IGARATINGA;10;2.23%;16;3.56%;288;64.14%;84;18.71%;26;5.79%;25;5.57%;449
SUDESTE;31;MG;313030;IGUATAMA;25;4.93%;12;2.37%;261;51.48%;100;19.72%;51;10.06%;58;11.44%;507
SUDESTE;31;MG;313040;IJACI;5;1.41%;9;2.54%;232;65.35%;56;15.77%;25;7.04%;28;7.89%;355
SUDESTE;31;MG;313050;ILICINEA;24;2.86%;31;3.69%;509;60.6%;144;17.14%;73;8.69%;59;7.02%;840
SUDESTE;31;MG;313055;IMBE DE MINAS;23;6.08%;11;2.91%;196;51.85%;69;18.25%;39;10.32%;40;10.58%;378
SUDESTE;31;MG;313060;INCONFIDENTES;8;2.52%;9;2.84%;173;54.57%;68;21.45%;36;11.36%;23;7.26%;317
SUDESTE;31;MG;313065;INDAIABIRA;30;6.04%;26;5.23%;328;66%;62;12.47%;27;5.43%;24;4.83%;497
SUDESTE;31;MG;313070;INDIANOPOLIS;10;3.13%;8;2.51%;168;52.66%;64;20.06%;41;12.85%;28;8.78%;319
SUDESTE;31;MG;313080;INGAI;7;4.96%;2;1.42%;81;57.45%;23;16.31%;8;5.67%;20;14.18%;141
SUDESTE;31;MG;313090;INHAPIM;63;6.02%;44;4.2%;543;51.86%;194;18.53%;96;9.17%;107;10.22%;1.047
SUDESTE;31;MG;313100;INHAUMA;3;0.86%;4;1.15%;222;63.98%;75;21.61%;26;7.49%;17;4.9%;347
SUDESTE;31;MG;313110;INIMUTABA;28;7.16%;29;7.42%;206;52.69%;61;15.6%;35;8.95%;32;8.18%;391
SUDESTE;31;MG;313115;IPABA;44;3.88%;58;5.11%;641;56.48%;212;18.68%;85;7.49%;95;8.37%;1.135
SUDESTE;31;MG;313120;IPANEMA;39;3.22%;44;3.63%;693;57.23%;220;18.17%;103;8.51%;112;9.25%;1.211
SUDESTE;31;MG;313130;IPATINGA;197;2.79%;177;2.51%;4.455;63.12%;1.299;18.4%;506;7.17%;424;6.01%;7.058
SUDESTE;31;MG;313140;IPIACU;5;2.67%;4;2.14%;122;65.24%;36;19.25%;13;6.95%;7;3.74%;187
SUDESTE;31;MG;313150;IPUIUNA;6;1.03%;17;2.92%;361;62.03%;106;18.21%;54;9.28%;38;6.53%;582
SUDESTE;31;MG;313160;IRAI DE MINAS;1;0.35%;4;1.4%;171;59.79%;61;21.33%;33;11.54%;16;5.59%;286
SUDESTE;31;MG;313170;ITABIRA;53;1.7%;77;2.47%;2.150;69.04%;554;17.79%;190;6.1%;90;2.89%;3.114
SUDESTE;31;MG;313180;ITABIRINHA;52;10.59%;20;4.07%;231;47.05%;76;15.48%;44;8.96%;68;13.85%;491
SUDESTE;31;MG;313190;ITABIRITO;97;5.55%;91;5.2%;921;52.66%;337;19.27%;141;8.06%;162;9.26%;1.749
SUDESTE;31;MG;313200;ITACAMBIRA;0;-;8;2.21%;261;72.1%;67;18.51%;20;5.52%;6;1.66%;362
SUDESTE;31;MG;313210;ITACARAMBI;16;1.11%;44;3.04%;1.067;73.74%;213;14.72%;72;4.98%;35;2.42%;1.447
SUDESTE;31;MG;313220;ITAGUARA;17;3.85%;9;2.04%;264;59.86%;58;13.15%;25;5.67%;68;15.42%;441
SUDESTE;31;MG;313230;ITAIPE;41;3.85%;32;3.01%;600;56.39%;207;19.45%;102;9.59%;82;7.71%;1.064
SUDESTE;31;MG;313240;ITAJUBA;144;3.97%;135;3.72%;2.080;57.35%;684;18.86%;294;8.11%;290;8%;3.627
SUDESTE;31;MG;313250;ITAMARANDIBA;59;3.41%;78;4.51%;1.144;66.09%;277;16%;98;5.66%;75;4.33%;1.731
SUDESTE;31;MG;313260;ITAMARATI DE MINAS;2;1.02%;4;2.04%;103;52.55%;49;25%;24;12.24%;14;7.14%;196
SUDESTE;31;MG;313270;ITAMBACURI;41;4.65%;41;4.65%;493;55.96%;136;15.44%;60;6.81%;110;12.49%;881
SUDESTE;31;MG;313280;ITAMBE DO MATO DENTRO;0;-;3;3.13%;71;73.96%;17;17.71%;4;4.17%;1;1.04%;96
SUDESTE;31;MG;313290;ITAMOGI;6;1.51%;11;2.77%;256;64.48%;73;18.39%;36;9.07%;15;3.78%;397
SUDESTE;31;MG;313300;ITAMONTE;11;2.59%;16;3.76%;274;64.47%;68;16%;38;8.94%;18;4.24%;425
SUDESTE;31;MG;313310;ITANHANDU;2;0.35%;23;3.97%;404;69.78%;107;18.48%;26;4.49%;17;2.94%;579
SUDESTE;31;MG;313320;ITANHOMI;17;2.6%;28;4.28%;413;63.15%;100;15.29%;54;8.26%;42;6.42%;654
SUDESTE;31;MG;313330;ITAOBIM;20;1.53%;27;2.06%;930;71.05%;226;17.27%;75;5.73%;31;2.37%;1.309
SUDESTE;31;MG;313340;ITAPAGIPE;14;3.32%;10;2.37%;268;63.51%;76;18.01%;37;8.77%;17;4.03%;422
SUDESTE;31;MG;313350;ITAPECERICA;8;1.68%;12;2.53%;301;63.37%;85;17.89%;30;6.32%;39;8.21%;475
SUDESTE;31;MG;313360;ITAPEVA;6;1.58%;10;2.64%;231;60.95%;55;14.51%;42;11.08%;35;9.23%;379
SUDESTE;31;MG;313370;ITATIAIUCU;6;1.19%;19;3.78%;343;68.19%;89;17.69%;35;6.96%;11;2.19%;503
SUDESTE;31;MG;313375;ITAU DE MINAS;15;2.19%;27;3.94%;433;63.21%;114;16.64%;59;8.61%;37;5.4%;685
SUDESTE;31;MG;313380;ITAUNA;87;2.3%;97;2.56%;2.384;62.97%;683;18.04%;262;6.92%;273;7.21%;3.786
SUDESTE;31;MG;313390;ITAVERAVA;18;3.76%;14;2.92%;287;59.92%;95;19.83%;41;8.56%;24;5.01%;479
SUDESTE;31;MG;313400;ITINGA;43;4.74%;38;4.19%;552;60.86%;164;18.08%;51;5.62%;59;6.5%;907
SUDESTE;31;MG;313410;ITUETA;5;2.1%;10;4.2%;134;56.3%;50;21.01%;20;8.4%;19;7.98%;238
SUDESTE;31;MG;313420;ITUIUTABA;25;0.94%;40;1.51%;1.692;63.75%;573;21.59%;240;9.04%;84;3.17%;2.654
SUDESTE;31;MG;313430;ITUMIRIM;2;1.69%;6;5.08%;61;51.69%;25;21.19%;16;13.56%;8;6.78%;118
SUDESTE;31;MG;313440;ITURAMA;33;3.18%;30;2.89%;612;59.02%;201;19.38%;84;8.1%;77;7.43%;1.037
SUDESTE;31;MG;313450;ITUTINGA;5;2.55%;3;1.53%;140;71.43%;34;17.35%;9;4.59%;5;2.55%;196
SUDESTE;31;MG;313460;JABOTICATUBAS;31;6.01%;25;4.84%;222;43.02%;62;12.02%;47;9.11%;129;25%;516
SUDESTE;31;MG;313470;JACINTO;16;2.46%;17;2.62%;425;65.38%;116;17.85%;44;6.77%;32;4.92%;650
SUDESTE;31;MG;313480;JACUI;1;0.31%;5;1.57%;207;64.89%;66;20.69%;28;8.78%;12;3.76%;319
SUDESTE;31;MG;313490;JACUTINGA;12;1.11%;29;2.68%;728;67.16%;197;18.17%;74;6.83%;44;4.06%;1.084
SUDESTE;31;MG;313500;JAGUARACU;4;1.86%;3;1.4%;141;65.58%;43;20%;9;4.19%;15;6.98%;215
SUDESTE;31;MG;313505;JAIBA;89;3.37%;67;2.54%;1.768;67.02%;443;16.79%;132;5%;139;5.27%;2.638
SUDESTE;31;MG;313507;JAMPRUCA;8;3%;4;1.5%;180;67.42%;47;17.6%;17;6.37%;11;4.12%;267
SUDESTE;31;MG;313510;JANAUBA;123;4.08%;98;3.25%;1.881;62.35%;494;16.37%;215;7.13%;206;6.83%;3.017
SUDESTE;31;MG;313520;JANUARIA;88;3.13%;124;4.41%;1.826;64.91%;454;16.14%;174;6.19%;147;5.23%;2.813
SUDESTE;31;MG;313530;JAPARAIBA;3;1.11%;6;2.22%;190;70.37%;47;17.41%;17;6.3%;7;2.59%;270
SUDESTE;31;MG;313535;JAPONVAR;17;2.86%;19;3.19%;365;61.34%;122;20.5%;40;6.72%;32;5.38%;595
SUDESTE;31;MG;313540;JECEABA;2;0.71%;7;2.47%;189;66.78%;52;18.37%;19;6.71%;14;4.95%;283
SUDESTE;31;MG;313545;JENIPAPO DE MINAS;5;1.37%;10;2.75%;285;78.3%;43;11.81%;19;5.22%;2;0.55%;364
SUDESTE;31;MG;313550;JEQUERI;30;4.72%;17;2.67%;388;61.01%;108;16.98%;53;8.33%;40;6.29%;636
SUDESTE;31;MG;313560;JEQUITAI;32;5.62%;20;3.51%;328;57.64%;113;19.86%;35;6.15%;41;7.21%;569
SUDESTE;31;MG;313570;JEQUITIBA;12;4.08%;12;4.08%;187;63.61%;39;13.27%;18;6.12%;26;8.84%;294
SUDESTE;31;MG;313580;JEQUITINHONHA;38;2.23%;42;2.47%;1.101;64.65%;303;17.79%;118;6.93%;101;5.93%;1.703
SUDESTE;31;MG;313590;JESUANIA;16;7.41%;5;2.31%;96;44.44%;35;16.2%;32;14.81%;32;14.81%;216
SUDESTE;31;MG;313600;JOAIMA;57;6.83%;37;4.44%;534;64.03%;124;14.87%;50;6%;32;3.84%;834
SUDESTE;31;MG;313610;JOANESIA;8;2.82%;10;3.52%;162;57.04%;59;20.77%;25;8.8%;20;7.04%;284
SUDESTE;31;MG;313620;JOAO MONLEVADE;59;3.19%;69;3.74%;1.179;63.83%;299;16.19%;138;7.47%;103;5.58%;1.847
SUDESTE;31;MG;313630;JOAO PINHEIRO;43;3.13%;52;3.79%;805;58.63%;236;17.19%;113;8.23%;124;9.03%;1.373
SUDESTE;31;MG;313640;JOAQUIM FELICIO;7;3.52%;6;3.02%;137;68.84%;35;17.59%;11;5.53%;3;1.51%;199
SUDESTE;31;MG;313650;JORDANIA;21;4.12%;23;4.51%;290;56.86%;97;19.02%;33;6.47%;46;9.02%;510
SUDESTE;31;MG;313652;JOSE GONCALVES DE MINAS;12;4.2%;13;4.55%;189;66.08%;39;13.64%;16;5.59%;17;5.94%;286
SUDESTE;31;MG;313655;JOSE RAYDAN;2;1.64%;0;-;71;58.2%;24;19.67%;19;15.57%;6;4.92%;122
SUDESTE;31;MG;313657;JOSENOPOLIS;4;1.86%;6;2.79%;126;58.6%;43;20%;12;5.58%;24;11.16%;215
SUDESTE;31;MG;313665;JUATUBA;45;4.72%;28;2.94%;564;59.12%;160;16.77%;70;7.34%;87;9.12%;954
SUDESTE;31;MG;313670;JUIZ DE FORA;117;1.96%;130;2.17%;3.722;62.21%;1.103;18.44%;449;7.5%;462;7.72%;5.983
SUDESTE;31;MG;313680;JURAMENTO;7;3.38%;7;3.38%;115;55.56%;39;18.84%;22;10.63%;17;8.21%;207
SUDESTE;31;MG;313690;JURUAIA;11;2.35%;9;1.92%;285;60.77%;81;17.27%;44;9.38%;39;8.32%;469
SUDESTE;31;MG;313695;JUVENILIA;16;4.76%;11;3.27%;229;68.15%;40;11.9%;21;6.25%;19;5.65%;336
SUDESTE;31;MG;313700;LADAINHA;42;5.12%;41;4.99%;474;57.73%;134;16.32%;76;9.26%;54;6.58%;821
SUDESTE;31;MG;313710;LAGAMAR;18;4.65%;11;2.84%;224;57.88%;62;16.02%;35;9.04%;37;9.56%;387
SUDESTE;31;MG;313720;LAGOA DA PRATA;43;3.41%;38;3.01%;793;62.84%;221;17.51%;96;7.61%;71;5.63%;1.262
SUDESTE;31;MG;313730;LAGOA DOS PATOS;20;6.71%;13;4.36%;159;53.36%;52;17.45%;30;10.07%;24;8.05%;298
SUDESTE;31;MG;313740;LAGOA DOURADA;16;2.66%;18;3%;381;63.39%;114;18.97%;44;7.32%;28;4.66%;601
SUDESTE;31;MG;313750;LAGOA FORMOSA;80;7.55%;35;3.31%;654;61.76%;176;16.62%;74;6.99%;40;3.78%;1.059
SUDESTE;31;MG;313753;LAGOA GRANDE;11;2.81%;9;2.3%;239;60.97%;91;23.21%;27;6.89%;15;3.83%;392
SUDESTE;31;MG;313760;LAGOA SANTA;33;3.7%;31;3.48%;506;56.79%;162;18.18%;87;9.76%;72;8.08%;891
SUDESTE;31;MG;313770;LAJINHA;30;2.93%;34;3.32%;588;57.37%;198;19.32%;107;10.44%;68;6.63%;1.025
SUDESTE;31;MG;313780;LAMBARI;26;2.71%;26;2.71%;527;54.84%;190;19.77%;97;10.09%;95;9.89%;961
SUDESTE;31;MG;313790;LAMIM;14;6.7%;17;8.13%;123;58.85%;33;15.79%;10;4.78%;12;5.74%;209
SUDESTE;31;MG;313800;LARANJAL;32;21.19%;5;3.31%;57;37.75%;25;16.56%;15;9.93%;17;11.26%;151
SUDESTE;31;MG;313810;LASSANCE;19;4.17%;17;3.73%;269;58.99%;92;20.18%;33;7.24%;26;5.7%;456
SUDESTE;31;MG;313820;LAVRAS;142;4.53%;122;3.89%;1.825;58.25%;516;16.47%;225;7.18%;303;9.67%;3.133
SUDESTE;31;MG;313830;LEANDRO FERREIRA;8;3.52%;9;3.96%;149;65.64%;36;15.86%;13;5.73%;12;5.29%;227
SUDESTE;31;MG;313835;LEME DO PRADO;10;3.05%;8;2.44%;219;66.77%;56;17.07%;19;5.79%;16;4.88%;328
SUDESTE;31;MG;313840;LEOPOLDINA;55;3.13%;66;3.76%;1.010;57.55%;299;17.04%;147;8.38%;178;10.14%;1.755
SUDESTE;31;MG;313850;LIBERDADE;4;3.48%;2;1.74%;73;63.48%;21;18.26%;10;8.7%;5;4.35%;115
SUDESTE;31;MG;313860;LIMA DUARTE;7;1.35%;6;1.15%;315;60.58%;115;22.12%;47;9.04%;30;5.77%;520
SUDESTE;31;MG;313862;LIMEIRA DO OESTE;5;1.2%;7;1.67%;294;70.33%;73;17.46%;26;6.22%;13;3.11%;418
SUDESTE;31;MG;313865;LONTRA;21;3.45%;18;2.96%;406;66.67%;97;15.93%;33;5.42%;34;5.58%;609
SUDESTE;31;MG;313867;LUISBURGO;7;1.41%;11;2.22%;356;71.77%;79;15.93%;25;5.04%;18;3.63%;496
SUDESTE;31;MG;313868;LUISLANDIA;10;2.23%;12;2.68%;289;64.51%;85;18.97%;30;6.7%;22;4.91%;448
SUDESTE;31;MG;313870;LUMINARIAS;5;5.1%;4;4.08%;59;60.2%;14;14.29%;6;6.12%;10;10.2%;98
SUDESTE;31;MG;313880;LUZ;7;1.83%;6;1.57%;237;62.04%;80;20.94%;27;7.07%;25;6.54%;382
SUDESTE;31;MG;313890;MACHACALIS;7;1.4%;8;1.6%;340;68.14%;94;18.84%;34;6.81%;16;3.21%;499
SUDESTE;31;MG;313900;MACHADO;54;3.55%;44;2.89%;353;23.22%;341;22.43%;402;26.45%;326;21.45%;1.520
SUDESTE;31;MG;313910;MADRE DE DEUS DE MINAS;4;1.42%;9;3.2%;166;59.07%;48;17.08%;32;11.39%;22;7.83%;281
SUDESTE;31;MG;313920;MALACACHETA;34;3.55%;34;3.55%;654;68.34%;146;15.26%;52;5.43%;37;3.87%;957
SUDESTE;31;MG;313925;MAMONAS;6;2.07%;22;7.59%;209;72.07%;32;11.03%;11;3.79%;10;3.45%;290
SUDESTE;31;MG;313930;MANGA;58;4.09%;51;3.6%;958;67.61%;213;15.03%;85;6%;52;3.67%;1.417
SUDESTE;31;MG;313940;MANHUACU;144;2.89%;92;1.84%;3.005;60.26%;1.022;20.49%;392;7.86%;332;6.66%;4.987
SUDESTE;31;MG;313950;MANHUMIRIM;55;4.04%;46;3.38%;797;58.56%;259;19.03%;110;8.08%;94;6.91%;1.361
SUDESTE;31;MG;313960;MANTENA;11;1.16%;4;0.42%;511;53.9%;260;27.43%;101;10.65%;61;6.43%;948
SUDESTE;31;MG;313980;MAR DE ESPANHA;28;4.55%;26;4.23%;348;56.59%;124;20.16%;45;7.32%;44;7.15%;615
SUDESTE;31;MG;313970;MARAVILHAS;16;3.08%;9;1.73%;234;45%;110;21.15%;80;15.38%;71;13.65%;520
SUDESTE;31;MG;313990;MARIA DA FE;16;1.76%;21;2.31%;614;67.47%;179;19.67%;47;5.16%;33;3.63%;910
SUDESTE;31;MG;314000;MARIANA;50;2.4%;35;1.68%;1.350;64.78%;431;20.68%;134;6.43%;84;4.03%;2.084
SUDESTE;31;MG;314010;MARILAC;17;5.67%;10;3.33%;184;61.33%;53;17.67%;26;8.67%;10;3.33%;300
SUDESTE;31;MG;314015;MARIO CAMPOS;11;2.68%;6;1.46%;229;55.85%;88;21.46%;38;9.27%;38;9.27%;410
SUDESTE;31;MG;314020;MARIPA DE MINAS;21;13.38%;16;10.19%;79;50.32%;30;19.11%;7;4.46%;4;2.55%;157
SUDESTE;31;MG;314030;MARLIERIA;6;2.6%;12;5.19%;139;60.17%;25;10.82%;11;4.76%;38;16.45%;231
SUDESTE;31;MG;314040;MARMELOPOLIS;3;1.54%;6;3.08%;127;65.13%;38;19.49%;9;4.62%;12;6.15%;195
SUDESTE;31;MG;314050;MARTINHO CAMPOS;19;3.1%;21;3.43%;359;58.66%;111;18.14%;45;7.35%;57;9.31%;612
SUDESTE;31;MG;314053;MARTINS SOARES;109;19.36%;45;7.99%;278;49.38%;86;15.28%;23;4.09%;22;3.91%;563
SUDESTE;31;MG;314055;MATA VERDE;9;2.49%;11;3.04%;243;67.13%;58;16.02%;11;3.04%;30;8.29%;362
SUDESTE;31;MG;314060;MATERLANDIA;10;3.25%;16;5.19%;191;62.01%;52;16.88%;22;7.14%;17;5.52%;308
SUDESTE;31;MG;314070;MATEUS LEME;123;9.06%;132;9.73%;899;66.25%;117;8.62%;44;3.24%;42;3.1%;1.357
