Região;Código UF;UF;Código IBGE;Município;Magreza;;Magreza;;Eutrofia;;Risco de sobrepeso;;Sobrepeso;;Obesidade;;Total
SUDESTE;32;ES;320230;GUACUI;12;2.21%;5;0.92%;262;48.25%;107;19.71%;70;12.89%;87;16.02%;543
SUDESTE;32;ES;320240;GUARAPARI;94;3.97%;104;4.39%;1.497;63.22%;405;17.1%;136;5.74%;132;5.57%;2.368
SUDESTE;32;ES;320245;IBATIBA;2;0.42%;9;1.88%;328;68.48%;96;20.04%;27;5.64%;17;3.55%;479
SUDESTE;32;ES;320250;IBIRACU;12;2.55%;13;2.77%;271;57.66%;93;19.79%;39;8.3%;42;8.94%;470
SUDESTE;32;ES;320255;IBITIRAMA;8;2.02%;20;5.05%;231;58.33%;75;18.94%;33;8.33%;29;7.32%;396
SUDESTE;32;ES;320260;ICONHA;1;0.5%;5;2.51%;133;66.83%;36;18.09%;18;9.05%;6;3.02%;199
SUDESTE;32;ES;320265;IRUPI;9;2.09%;24;5.57%;314;72.85%;48;11.14%;23;5.34%;13;3.02%;431
SUDESTE;32;ES;320270;ITAGUACU;21;2.81%;26;3.48%;456;60.96%;162;21.66%;51;6.82%;32;4.28%;748
SUDESTE;32;ES;320280;ITAPEMIRIM;17;2.14%;23;2.9%;462;58.19%;159;20.03%;78;9.82%;55;6.93%;794
SUDESTE;32;ES;320290;ITARANA;4;3.08%;2;1.54%;95;73.08%;20;15.38%;5;3.85%;4;3.08%;130
SUDESTE;32;ES;320300;IUNA;5;1.41%;12;3.39%;251;70.9%;57;16.1%;22;6.21%;7;1.98%;354
SUDESTE;32;ES;320305;JAGUARE;14;1.63%;21;2.44%;625;72.59%;134;15.56%;46;5.34%;21;2.44%;861
SUDESTE;32;ES;320310;JERONIMO MONTEIRO;14;1.97%;29;4.07%;416;58.43%;137;19.24%;60;8.43%;56;7.87%;712
SUDESTE;32;ES;320313;JOAO NEIVA;3;1.05%;10;3.51%;203;71.23%;34;11.93%;20;7.02%;15;5.26%;285
SUDESTE;32;ES;320316;LARANJA DA TERRA;7;2.55%;12;4.38%;156;56.93%;60;21.9%;23;8.39%;16;5.84%;274
SUDESTE;32;ES;320320;LINHARES;111;3.4%;142;4.35%;2.021;61.97%;535;16.41%;217;6.65%;235;7.21%;3.261
SUDESTE;32;ES;320330;MANTENOPOLIS;5;1.39%;16;4.43%;281;77.84%;44;12.19%;11;3.05%;4;1.11%;361
SUDESTE;32;ES;320332;MARATAIZES;40;4.49%;37;4.16%;499;56.07%;159;17.87%;60;6.74%;95;10.67%;890
SUDESTE;32;ES;320334;MARECHAL FLORIANO;9;2.27%;8;2.02%;291;73.3%;67;16.88%;14;3.53%;8;2.02%;397
SUDESTE;32;ES;320335;MARILANDIA;4;0.93%;6;1.4%;289;67.37%;79;18.41%;36;8.39%;15;3.5%;429
SUDESTE;32;ES;320340;MIMOSO DO SUL;31;4.13%;33;4.4%;406;54.13%;130;17.33%;79;10.53%;71;9.47%;750
SUDESTE;32;ES;320350;MONTANHA;15;2.01%;22;2.95%;492;65.86%;136;18.21%;44;5.89%;38;5.09%;747
SUDESTE;32;ES;320360;MUCURICI;1;0.37%;7;2.59%;206;76.3%;32;11.85%;16;5.93%;8;2.96%;270
SUDESTE;32;ES;320370;MUNIZ FREIRE;13;3.77%;21;6.09%;221;64.06%;56;16.23%;18;5.22%;16;4.64%;345
SUDESTE;32;ES;320380;MUQUI;11;1.78%;24;3.89%;411;66.61%;103;16.69%;39;6.32%;29;4.7%;617
SUDESTE;32;ES;320390;NOVA VENECIA;75;4.05%;70;3.78%;1.214;65.62%;275;14.86%;127;6.86%;89;4.81%;1.850
SUDESTE;32;ES;320400;PANCAS;26;3.45%;30;3.98%;489;64.85%;128;16.98%;46;6.1%;35;4.64%;754
SUDESTE;32;ES;320405;PEDRO CANARIO;21;3.07%;28;4.1%;461;67.5%;83;12.15%;46;6.73%;44;6.44%;683
SUDESTE;32;ES;320410;PINHEIROS;26;3.94%;31;4.7%;402;60.91%;111;16.82%;51;7.73%;39;5.91%;660
SUDESTE;32;ES;320420;PIUMA;13;3.53%;15;4.08%;212;57.61%;57;15.49%;33;8.97%;38;10.33%;368
SUDESTE;32;ES;320425;PONTO BELO;3;1.08%;5;1.79%;184;65.95%;60;21.51%;15;5.38%;12;4.3%;279
SUDESTE;32;ES;320430;PRESIDENTE KENNEDY;18;2.71%;12;1.81%;382;57.62%;129;19.46%;77;11.61%;45;6.79%;663
SUDESTE;32;ES;320435;RIO BANANAL;14;0.97%;37;2.56%;982;67.86%;269;18.59%;108;7.46%;37;2.56%;1.447
SUDESTE;32;ES;320440;RIO NOVO DO SUL;6;1.53%;9;2.3%;229;58.57%;82;20.97%;38;9.72%;27;6.91%;391
SUDESTE;32;ES;320450;SANTA LEOPOLDINA;10;6.37%;10;6.37%;92;58.6%;21;13.38%;11;7.01%;13;8.28%;157
SUDESTE;32;ES;320455;SANTA MARIA DE JETIBA;24;1.31%;33;1.8%;1.264;68.77%;350;19.04%;109;5.93%;58;3.16%;1.838
SUDESTE;32;ES;320460;SANTA TERESA;6;2.68%;12;5.36%;140;62.5%;38;16.96%;15;6.7%;13;5.8%;224
SUDESTE;32;ES;320465;SAO DOMINGOS DO NORTE;0;-;8;4.94%;112;69.14%;20;12.35%;13;8.02%;9;5.56%;162
SUDESTE;32;ES;320470;SAO GABRIEL DA PALHA;24;5.21%;11;2.39%;300;65.08%;65;14.1%;30;6.51%;31;6.72%;461
SUDESTE;32;ES;320480;SAO JOSE DO CALCADO;9;4.57%;9;4.57%;105;53.3%;24;12.18%;21;10.66%;29;14.72%;197
SUDESTE;32;ES;320490;SAO MATEUS;72;3.3%;98;4.49%;1.362;62.45%;334;15.31%;148;6.79%;167;7.66%;2.181
SUDESTE;32;ES;320495;SAO ROQUE DO CANAA;10;5.18%;6;3.11%;108;55.96%;28;14.51%;16;8.29%;25;12.95%;193
SUDESTE;32;ES;320500;SERRA;135;2.14%;246;3.89%;4.392;69.5%;953;15.08%;357;5.65%;236;3.73%;6.319
SUDESTE;32;ES;320501;SOORETAMA;18;3.31%;31;5.71%;367;67.59%;73;13.44%;32;5.89%;22;4.05%;543
SUDESTE;32;ES;320503;VARGEM ALTA;23;3.42%;20;2.98%;459;68.3%;93;13.84%;49;7.29%;28;4.17%;672
SUDESTE;32;ES;320506;VENDA NOVA DO IMIGRANTE;5;1.19%;11;2.62%;297;70.71%;79;18.81%;15;3.57%;13;3.1%;420
SUDESTE;32;ES;320510;VIANA;57;4.41%;62;4.8%;771;59.67%;206;15.94%;100;7.74%;96;7.43%;1.292
SUDESTE;32;ES;320515;VILA PAVAO;6;0.98%;21;3.44%;406;66.56%;112;18.36%;40;6.56%;25;4.1%;610
SUDESTE;32;ES;320517;VILA VALERIO;14;4.24%;17;5.15%;191;57.88%;54;16.36%;25;7.58%;29;8.79%;330
SUDESTE;32;ES;320520;VILA VELHA;86;3.84%;78;3.49%;1.421;63.52%;354;15.82%;130;5.81%;168;7.51%;2.237
SUDESTE;32;ES;320530;VITORIA;167;2.98%;192;3.43%;3.644;65.08%;977;17.45%;363;6.48%;256;4.57%;5.599
TOTAL ESTADO ESPÍRITO SANTO;;;;;2.144;2.95%;2.656;3.65%;46.605;64.09%;12.093;16.63%;5.063;6.96%;4.154;5.71%;72.715
SUDESTE;31;MG;310010;ABADIA DOS DOURADOS;4;1.55%;2;0.78%;174;67.44%;42;16.28%;17;6.59%;19;7.36%;258
SUDESTE;31;MG;310020;ABAETE;4;0.54%;18;2.44%;488;66.04%;147;19.89%;50;6.77%;32;4.33%;739
SUDESTE;31;MG;310030;ABRE CAMPO;26;5.32%;20;4.09%;296;60.53%;77;15.75%;41;8.38%;29;5.93%;489
SUDESTE;31;MG;310040;ACAIACA;6;3%;9;4.5%;133;66.5%;29;14.5%;13;6.5%;10;5%;200
SUDESTE;31;MG;310050;ACUCENA;18;3.63%;15;3.02%;278;56.05%;95;19.15%;53;10.69%;37;7.46%;496
SUDESTE;31;MG;310060;AGUA BOA;17;2.84%;29;4.85%;360;60.2%;100;16.72%;48;8.03%;44;7.36%;598
SUDESTE;31;MG;310070;AGUA COMPRIDA;2;1.61%;4;3.23%;88;70.97%;21;16.94%;6;4.84%;3;2.42%;124
SUDESTE;31;MG;310080;AGUANIL;3;2.42%;4;3.23%;74;59.68%;23;18.55%;12;9.68%;8;6.45%;124
SUDESTE;31;MG;310090;AGUAS FORMOSAS;47;5.42%;35;4.04%;468;53.98%;149;17.19%;87;10.03%;81;9.34%;867
SUDESTE;31;MG;310100;AGUAS VERMELHAS;26;3.61%;30;4.16%;473;65.6%;117;16.23%;48;6.66%;27;3.74%;721
SUDESTE;31;MG;310110;AIMORES;23;2.65%;19;2.19%;503;57.88%;160;18.41%;70;8.06%;94;10.82%;869
SUDESTE;31;MG;310120;AIURUOCA;4;6.78%;0;-;42;71.19%;6;10.17%;3;5.08%;4;6.78%;59
SUDESTE;31;MG;310130;ALAGOA;0;-;2;1.49%;96;71.64%;28;20.9%;5;3.73%;3;2.24%;134
SUDESTE;31;MG;310140;ALBERTINA;0;-;2;1.72%;77;66.38%;25;21.55%;8;6.9%;4;3.45%;116
SUDESTE;31;MG;310150;ALEM PARAIBA;79;6.67%;52;4.39%;690;58.28%;187;15.79%;84;7.09%;92;7.77%;1.184
SUDESTE;31;MG;310160;ALFENAS;24;1.93%;49;3.95%;854;68.82%;200;16.12%;64;5.16%;50;4.03%;1.241
SUDESTE;31;MG;310163;ALFREDO VASCONCELOS;5;2.09%;5;2.09%;150;62.76%;49;20.5%;16;6.69%;14;5.86%;239
SUDESTE;31;MG;310170;ALMENARA;60;3.09%;67;3.46%;1.361;70.19%;306;15.78%;86;4.44%;59;3.04%;1.939
SUDESTE;31;MG;310180;ALPERCATA;2;1.61%;1;0.81%;55;44.35%;20;16.13%;22;17.74%;24;19.35%;124
SUDESTE;31;MG;310190;ALPINOPOLIS;7;0.8%;15;1.71%;591;67.24%;155;17.63%;70;7.96%;41;4.66%;879
SUDESTE;31;MG;310200;ALTEROSA;14;2.12%;12;1.82%;443;67.22%;122;18.51%;41;6.22%;27;4.1%;659
SUDESTE;31;MG;310205;ALTO CAPARAO;20;6.6%;13;4.29%;159;52.48%;53;17.49%;30;9.9%;28;9.24%;303
SUDESTE;31;MG;315350;ALTO JEQUITIBA;24;6.15%;13;3.33%;227;58.21%;62;15.9%;35;8.97%;29;7.44%;390
SUDESTE;31;MG;310210;ALTO RIO DOCE;31;5.95%;19;3.65%;286;54.89%;97;18.62%;47;9.02%;41;7.87%;521
SUDESTE;31;MG;310220;ALVARENGA;4;2.42%;4;2.42%;114;69.09%;23;13.94%;13;7.88%;7;4.24%;165
SUDESTE;31;MG;310230;ALVINOPOLIS;22;4.48%;27;5.5%;252;51.32%;91;18.53%;51;10.39%;48;9.78%;491
SUDESTE;31;MG;310240;ALVORADA DE MINAS;6;1.73%;17;4.91%;227;65.61%;58;16.76%;21;6.07%;17;4.91%;346
SUDESTE;31;MG;310250;AMPARO DO SERRA;22;7.69%;7;2.45%;177;61.89%;41;14.34%;23;8.04%;16;5.59%;286
SUDESTE;31;MG;310260;ANDRADAS;8;0.77%;14;1.35%;597;57.74%;263;25.44%;96;9.28%;56;5.42%;1.034
SUDESTE;31;MG;310280;ANDRELANDIA;12;2.79%;16;3.72%;259;60.23%;70;16.28%;38;8.84%;35;8.14%;430
SUDESTE;31;MG;310285;ANGELANDIA;27;4.77%;27;4.77%;371;65.55%;79;13.96%;37;6.54%;25;4.42%;566
SUDESTE;31;MG;310290;ANTONIO CARLOS;14;2.86%;10;2.04%;311;63.47%;80;16.33%;30;6.12%;45;9.18%;490
SUDESTE;31;MG;310300;ANTONIO DIAS;17;2.6%;32;4.9%;416;63.71%;95;14.55%;64;9.8%;29;4.44%;653
SUDESTE;31;MG;310310;ANTONIO PRADO DE MINAS;5;8.47%;1;1.69%;32;54.24%;11;18.64%;6;10.17%;4;6.78%;59
SUDESTE;31;MG;310320;ARACAI;4;5.97%;5;7.46%;41;61.19%;12;17.91%;3;4.48%;2;2.99%;67
SUDESTE;31;MG;310330;ARACITABA;0;-;1;1.27%;58;73.42%;13;16.46%;4;5.06%;3;3.8%;79
SUDESTE;31;MG;310340;ARACUAI;24;1.56%;52;3.37%;1.034;67.1%;223;14.47%;55;3.57%;153;9.93%;1.541
SUDESTE;31;MG;310350;ARAGUARI;38;1.89%;56;2.78%;1.381;68.64%;345;17.15%;116;5.77%;76;3.78%;2.012
SUDESTE;31;MG;310360;ARANTINA;3;2.52%;4;3.36%;81;68.07%;24;20.17%;3;2.52%;4;3.36%;119
SUDESTE;31;MG;310370;ARAPONGA;3;0.68%;5;1.13%;332;75.11%;70;15.84%;21;4.75%;11;2.49%;442
SUDESTE;31;MG;310375;ARAPORA;8;2.76%;8;2.76%;190;65.52%;47;16.21%;25;8.62%;12;4.14%;290
SUDESTE;31;MG;310380;ARAPUA;1;1.52%;0;-;43;65.15%;13;19.7%;4;6.06%;5;7.58%;66
SUDESTE;31;MG;310390;ARAUJOS;15;9.62%;6;3.85%;103;66.03%;21;13.46%;2;1.28%;9;5.77%;156
SUDESTE;31;MG;310400;ARAXA;38;1.68%;85;3.76%;1.508;66.67%;403;17.82%;141;6.23%;87;3.85%;2.262
SUDESTE;31;MG;310410;ARCEBURGO;8;2.57%;6;1.93%;199;63.99%;56;18.01%;32;10.29%;10;3.22%;311
SUDESTE;31;MG;310420;ARCOS;20;1.97%;27;2.66%;665;65.58%;192;18.93%;65;6.41%;45;4.44%;1.014
SUDESTE;31;MG;310430;AREADO;6;1.88%;11;3.44%;200;62.5%;64;20%;26;8.13%;13;4.06%;320
SUDESTE;31;MG;310440;ARGIRITA;2;2%;2;2%;62;62%;19;19%;9;9%;6;6%;100
SUDESTE;31;MG;310445;ARICANDUVA;3;1.03%;7;2.41%;172;59.11%;68;23.37%;23;7.9%;18;6.19%;291
SUDESTE;31;MG;310450;ARINOS;84;7.23%;69;5.94%;685;58.95%;182;15.66%;79;6.8%;63;5.42%;1.162
SUDESTE;31;MG;310460;ASTOLFO DUTRA;3;0.53%;13;2.31%;335;59.61%;109;19.4%;50;8.9%;52;9.25%;562
SUDESTE;31;MG;310470;ATALEIA;16;2.03%;17;2.16%;492;62.44%;141;17.89%;70;8.88%;52;6.6%;788
SUDESTE;31;MG;310480;AUGUSTO DE LIMA;17;8.59%;6;3.03%;94;47.47%;23;11.62%;23;11.62%;35;17.68%;198
SUDESTE;31;MG;310490;BAEPENDI;12;2.79%;19;4.42%;301;70%;62;14.42%;18;4.19%;18;4.19%;430
SUDESTE;31;MG;310500;BALDIM;7;2.5%;5;1.79%;180;64.29%;42;15%;23;8.21%;23;8.21%;280
SUDESTE;31;MG;310510;BAMBUI;13;3.12%;12;2.88%;282;67.63%;57;13.67%;25;6%;28;6.71%;417
SUDESTE;31;MG;310520;BANDEIRA;3;1.49%;6;2.97%;140;69.31%;39;19.31%;11;5.45%;3;1.49%;202
SUDESTE;31;MG;310530;BANDEIRA DO SUL;1;0.67%;5;3.36%;90;60.4%;34;22.82%;13;8.72%;6;4.03%;149
SUDESTE;31;MG;310540;BARAO DE COCAIS;36;2.64%;48;3.52%;908;66.57%;209;15.32%;93;6.82%;70;5.13%;1.364
SUDESTE;31;MG;310550;BARAO DE MONTE ALTO;5;2.24%;6;2.69%;144;64.57%;42;18.83%;16;7.17%;10;4.48%;223
SUDESTE;31;MG;310560;BARBACENA;92;5.07%;100;5.51%;1.146;63.11%;249;13.71%;110;6.06%;119;6.55%;1.816
SUDESTE;31;MG;310570;BARRA LONGA;15;5.91%;9;3.54%;151;59.45%;44;17.32%;15;5.91%;20;7.87%;254
SUDESTE;31;MG;310590;BARROSO;78;10.48%;34;4.57%;407;54.7%;94;12.63%;63;8.47%;68;9.14%;744
SUDESTE;31;MG;310600;BELA VISTA DE MINAS;8;1.83%;10;2.29%;273;62.61%;90;20.64%;37;8.49%;18;4.13%;436
SUDESTE;31;MG;310610;BELMIRO BRAGA;6;3.28%;5;2.73%;108;59.02%;36;19.67%;16;8.74%;12;6.56%;183
SUDESTE;31;MG;310620;BELO HORIZONTE;1.510;5.04%;1.246;4.16%;18.427;61.56%;4.645;15.52%;2.025;6.77%;2.080;6.95%;29.933
SUDESTE;31;MG;310630;BELO ORIENTE;52;4.54%;49;4.28%;698;60.96%;184;16.07%;79;6.9%;83;7.25%;1.145
SUDESTE;31;MG;310640;BELO VALE;25;10.68%;7;2.99%;137;58.55%;29;12.39%;19;8.12%;17;7.26%;234
SUDESTE;31;MG;310650;BERILO;16;4.57%;10;2.86%;234;66.86%;40;11.43%;30;8.57%;20;5.71%;350
SUDESTE;31;MG;310665;BERIZAL;6;2.21%;16;5.9%;180;66.42%;50;18.45%;12;4.43%;7;2.58%;271
SUDESTE;31;MG;310660;BERTOPOLIS;5;1.06%;9;1.91%;329;69.7%;89;18.86%;36;7.63%;4;0.85%;472
SUDESTE;31;MG;310670;BETIM;318;3.44%;366;3.95%;5.960;64.38%;1.398;15.1%;623;6.73%;592;6.4%;9.257
SUDESTE;31;MG;310680;BIAS FORTES;5;3.76%;2;1.5%;84;63.16%;23;17.29%;13;9.77%;6;4.51%;133
SUDESTE;31;MG;310690;BICAS;24;6.84%;17;4.84%;184;52.42%;57;16.24%;38;10.83%;31;8.83%;351
SUDESTE;31;MG;310700;BIQUINHAS;3;2.04%;2;1.36%;106;72.11%;22;14.97%;11;7.48%;3;2.04%;147
SUDESTE;31;MG;310710;BOA ESPERANCA;32;2.57%;38;3.05%;824;66.13%;218;17.5%;83;6.66%;51;4.09%;1.246
SUDESTE;31;MG;310720;BOCAINA DE MINAS;3;2.44%;3;2.44%;79;64.23%;23;18.7%;7;5.69%;8;6.5%;123
SUDESTE;31;MG;310730;BOCAIUVA;87;4.19%;75;3.62%;1.145;55.21%;353;17.02%;183;8.82%;231;11.14%;2.074
SUDESTE;31;MG;310740;BOM DESPACHO;37;4.12%;32;3.57%;534;59.53%;163;18.17%;60;6.69%;71;7.92%;897
SUDESTE;31;MG;310750;BOM JARDIM DE MINAS;3;1.54%;5;2.56%;122;62.56%;31;15.9%;15;7.69%;19;9.74%;195
SUDESTE;31;MG;310760;BOM JESUS DA PENHA;4;1.93%;3;1.45%;142;68.6%;38;18.36%;16;7.73%;4;1.93%;207
SUDESTE;31;MG;310770;BOM JESUS DO AMPARO;5;1.65%;11;3.63%;190;62.71%;52;17.16%;28;9.24%;17;5.61%;303
SUDESTE;31;MG;310780;BOM JESUS DO GALHO;33;4.17%;36;4.55%;473;59.72%;142;17.93%;58;7.32%;50;6.31%;792
SUDESTE;31;MG;310790;BOM REPOUSO;27;3.88%;27;3.88%;412;59.2%;121;17.39%;55;7.9%;54;7.76%;696
SUDESTE;31;MG;310800;BOM SUCESSO;6;3.02%;6;3.02%;127;63.82%;40;20.1%;11;5.53%;9;4.52%;199
SUDESTE;31;MG;310810;BONFIM;13;5.28%;12;4.88%;155;63.01%;26;10.57%;24;9.76%;16;6.5%;246
SUDESTE;31;MG;310820;BONFINOPOLIS DE MINAS;6;4%;8;5.33%;103;68.67%;15;10%;13;8.67%;5;3.33%;150
SUDESTE;31;MG;310825;BONITO DE MINAS;41;5.66%;52;7.18%;483;66.71%;101;13.95%;35;4.83%;12;1.66%;724
SUDESTE;31;MG;310830;BORDA DA MATA;11;3.9%;10;3.55%;148;52.48%;56;19.86%;30;10.64%;27;9.57%;282
SUDESTE;31;MG;310840;BOTELHOS;6;1.34%;7;1.57%;297;66.44%;92;20.58%;39;8.72%;6;1.34%;447
SUDESTE;31;MG;310850;BOTUMIRIM;10;4.13%;7;2.89%;148;61.16%;34;14.05%;29;11.98%;14;5.79%;242
SUDESTE;31;MG;310870;BRAS PIRES;6;3.31%;7;3.87%;115;63.54%;33;18.23%;12;6.63%;8;4.42%;181
SUDESTE;31;MG;310855;BRASILANDIA DE MINAS;21;3.52%;21;3.52%;387;64.82%;96;16.08%;42;7.04%;30;5.03%;597
SUDESTE;31;MG;310860;BRASILIA DE MINAS;39;2.59%;65;4.32%;989;65.8%;239;15.9%;111;7.39%;60;3.99%;1.503
SUDESTE;31;MG;310880;BRAUNAS;8;5.19%;10;6.49%;94;61.04%;25;16.23%;13;8.44%;4;2.6%;154
SUDESTE;31;MG;310890;BRAZOPOLIS;13;3.34%;12;3.08%;252;64.78%;74;19.02%;24;6.17%;14;3.6%;389
SUDESTE;31;MG;310900;BRUMADINHO;24;5.42%;19;4.29%;263;59.37%;51;11.51%;33;7.45%;53;11.96%;443
SUDESTE;31;MG;310910;BUENO BRANDAO;1;0.62%;2;1.23%;115;70.99%;19;11.73%;16;9.88%;9;5.56%;162
SUDESTE;31;MG;310920;BUENOPOLIS;21;3.81%;10;1.81%;328;59.53%;104;18.87%;51;9.26%;37;6.72%;551
SUDESTE;31;MG;310925;BUGRE;6;2.06%;8;2.75%;186;63.92%;53;18.21%;23;7.9%;15;5.15%;291
SUDESTE;31;MG;310930;BURITIS;64;5.16%;78;6.29%;798;64.3%;149;12.01%;80;6.45%;72;5.8%;1.241
SUDESTE;31;MG;310940;BURITIZEIRO;105;6.3%;81;4.86%;1.042;62.55%;235;14.11%;114;6.84%;89;5.34%;1.666
SUDESTE;31;MG;310945;CABECEIRA GRANDE;9;2.85%;10;3.16%;197;62.34%;52;16.46%;23;7.28%;25;7.91%;316
SUDESTE;31;MG;310950;CABO VERDE;10;2.15%;16;3.44%;327;70.32%;66;14.19%;31;6.67%;15;3.23%;465
SUDESTE;31;MG;310960;CACHOEIRA DA PRATA;3;2.13%;3;2.13%;80;56.74%;31;21.99%;16;11.35%;8;5.67%;141
SUDESTE;31;MG;310970;CACHOEIRA DE MINAS;33;6.65%;21;4.23%;328;66.13%;77;15.52%;26;5.24%;11;2.22%;496
SUDESTE;31;MG;310270;CACHOEIRA DE PAJEU;20;3.92%;20;3.92%;321;62.94%;86;16.86%;38;7.45%;25;4.9%;510
SUDESTE;31;MG;310980;CACHOEIRA DOURADA;1;1.04%;2;2.08%;68;70.83%;15;15.63%;4;4.17%;6;6.25%;96
SUDESTE;31;MG;310990;CAETANOPOLIS;6;2.28%;6;2.28%;169;64.26%;45;17.11%;16;6.08%;21;7.98%;263
SUDESTE;31;MG;311000;CAETE;23;2.73%;31;3.69%;574;68.25%;118;14.03%;52;6.18%;43;5.11%;841
SUDESTE;31;MG;311010;CAIANA;8;4%;2;1%;106;53%;48;24%;16;8%;20;10%;200
SUDESTE;31;MG;311020;CAJURI;3;2.17%;4;2.9%;94;68.12%;24;17.39%;8;5.8%;5;3.62%;138
SUDESTE;31;MG;311030;CALDAS;6;1.99%;3;1%;184;61.13%;72;23.92%;24;7.97%;12;3.99%;301
SUDESTE;31;MG;311040;CAMACHO;1;0.9%;0;-;83;74.77%;15;13.51%;7;6.31%;5;4.5%;111
SUDESTE;31;MG;311050;CAMANDUCAIA;8;0.85%;15;1.59%;687;72.7%;144;15.24%;61;6.46%;30;3.17%;945
SUDESTE;31;MG;311060;CAMBUI;18;5.41%;13;3.9%;202;60.66%;66;19.82%;19;5.71%;15;4.5%;333
SUDESTE;31;MG;311070;CAMBUQUIRA;3;0.98%;3;0.98%;184;59.93%;70;22.8%;22;7.17%;25;8.14%;307
SUDESTE;31;MG;311080;CAMPANARIO;1;0.44%;3;1.33%;149;65.93%;50;22.12%;15;6.64%;8;3.54%;226
SUDESTE;31;MG;311090;CAMPANHA;11;1.37%;35;4.36%;528;65.75%;121;15.07%;67;8.34%;41;5.11%;803
SUDESTE;31;MG;311100;CAMPESTRE;14;2.45%;6;1.05%;339;59.37%;135;23.64%;48;8.41%;29;5.08%;571
SUDESTE;31;MG;311110;CAMPINA VERDE;12;4.29%;6;2.14%;189;67.5%;30;10.71%;22;7.86%;21;7.5%;280
SUDESTE;31;MG;311115;CAMPO AZUL;4;1.44%;10;3.6%;214;76.98%;37;13.31%;8;2.88%;5;1.8%;278
SUDESTE;31;MG;311120;CAMPO BELO;31;2.27%;28;2.05%;872;63.98%;259;19%;92;6.75%;81;5.94%;1.363
SUDESTE;31;MG;311130;CAMPO DO MEIO;16;2.11%;16;2.11%;477;63.01%;138;18.23%;70;9.25%;40;5.28%;757
SUDESTE;31;MG;311140;CAMPO FLORIDO;9;2.95%;10;3.28%;184;60.33%;55;18.03%;25;8.2%;22;7.21%;305
SUDESTE;31;MG;311150;CAMPOS ALTOS;15;2.65%;20;3.53%;291;51.41%;93;16.43%;48;8.48%;99;17.49%;566
SUDESTE;31;MG;311160;CAMPOS GERAIS;44;4.17%;31;2.94%;617;58.48%;221;20.95%;85;8.06%;57;5.4%;1.055
SUDESTE;31;MG;311190;CANA VERDE;0;-;4;2.42%;112;67.88%;23;13.94%;17;10.3%;9;5.45%;165
SUDESTE;31;MG;311170;CANAA;1;0.49%;3;1.46%;163;79.13%;28;13.59%;5;2.43%;6;2.91%;206
SUDESTE;31;MG;311180;CANAPOLIS;7;2.41%;11;3.78%;216;74.23%;36;12.37%;18;6.19%;3;1.03%;291
SUDESTE;31;MG;311200;CANDEIAS;6;1.01%;7;1.18%;372;62.63%;138;23.23%;50;8.42%;21;3.54%;594
SUDESTE;31;MG;311205;CANTAGALO;15;6.55%;5;2.18%;131;57.21%;31;13.54%;21;9.17%;26;11.35%;229
SUDESTE;31;MG;311210;CAPARAO;5;1.72%;8;2.75%;169;58.08%;50;17.18%;32;11%;27;9.28%;291
SUDESTE;31;MG;311220;CAPELA NOVA;6;3.51%;6;3.51%;91;53.22%;48;28.07%;10;5.85%;10;5.85%;171
SUDESTE;31;MG;311230;CAPELINHA;31;1.63%;62;3.25%;1.238;64.95%;353;18.52%;141;7.4%;81;4.25%;1.906
SUDESTE;31;MG;311240;CAPETINGA;4;1.36%;11;3.73%;180;61.02%;54;18.31%;25;8.47%;21;7.12%;295
SUDESTE;31;MG;311250;CAPIM BRANCO;7;2.66%;11;4.18%;178;67.68%;34;12.93%;26;9.89%;7;2.66%;263
SUDESTE;31;MG;311260;CAPINOPOLIS;14;2.92%;22;4.58%;295;61.46%;74;15.42%;37;7.71%;38;7.92%;480
SUDESTE;31;MG;311265;CAPITAO ANDRADE;4;1.56%;13;5.06%;188;73.15%;43;16.73%;4;1.56%;5;1.95%;257
SUDESTE;31;MG;311270;CAPITAO ENEAS;16;2.68%;28;4.69%;461;77.22%;65;10.89%;16;2.68%;11;1.84%;597
SUDESTE;31;MG;311280;CAPITOLIO;3;0.81%;14;3.78%;240;64.86%;70;18.92%;19;5.14%;24;6.49%;370
SUDESTE;31;MG;311290;CAPUTIRA;32;5.2%;17;2.76%;340;55.28%;116;18.86%;55;8.94%;55;8.94%;615
SUDESTE;31;MG;311300;CARAI;21;2.21%;37;3.89%;634;66.67%;161;16.93%;72;7.57%;26;2.73%;951
SUDESTE;31;MG;311310;CARANAIBA;9;7.96%;6;5.31%;70;61.95%;10;8.85%;9;7.96%;9;7.96%;113
SUDESTE;31;MG;311320;CARANDAI;15;1.91%;10;1.28%;508;64.8%;153;19.52%;58;7.4%;40;5.1%;784
SUDESTE;31;MG;311330;CARANGOLA;39;3.66%;34;3.19%;664;62.29%;179;16.79%;71;6.66%;79;7.41%;1.066
SUDESTE;31;MG;311340;CARATINGA;45;1.5%;79;2.64%;1.883;62.83%;599;19.99%;233;7.77%;158;5.27%;2.997
SUDESTE;31;MG;311350;CARBONITA;14;2.55%;6;1.09%;396;72%;88;16%;34;6.18%;12;2.18%;550
SUDESTE;31;MG;311360;CAREACU;17;6.14%;23;8.3%;167;60.29%;41;14.8%;21;7.58%;8;2.89%;277
SUDESTE;31;MG;311370;CARLOS CHAGAS;15;1.66%;16;1.77%;616;68.29%;149;16.52%;48;5.32%;58;6.43%;902
