Região;Código UF;UF;Código IBGE;Município;Magreza;;Magreza;;Eutrofia;;Risco de sobrepeso;;Sobrepeso;;Obesidade;;Total
SUDESTE;31;MG;312810;GUAPE;7;1.09%;13;2.02%;410;63.57%;124;19.22%;42;6.51%;49;7.6%;645
SUDESTE;31;MG;312820;GUARACIABA;15;2.55%;14;2.38%;357;60.71%;127;21.6%;40;6.8%;35;5.95%;588
SUDESTE;31;MG;312825;GUARACIAMA;12;3.15%;10;2.62%;275;72.18%;51;13.39%;21;5.51%;12;3.15%;381
SUDESTE;31;MG;312830;GUARANESIA;3;0.37%;15;1.87%;506;63.09%;141;17.58%;74;9.23%;63;7.86%;802
SUDESTE;31;MG;312840;GUARANI;12;2.19%;21;3.84%;331;60.51%;111;20.29%;45;8.23%;27;4.94%;547
SUDESTE;31;MG;312850;GUARARA;1;1.02%;0;-;46;46.94%;20;20.41%;13;13.27%;18;18.37%;98
SUDESTE;31;MG;312860;GUARDA-MOR;7;1.82%;4;1.04%;258;67.01%;76;19.74%;21;5.45%;19;4.94%;385
SUDESTE;31;MG;312870;GUAXUPE;23;1.65%;38;2.72%;879;62.97%;280;20.06%;103;7.38%;73;5.23%;1.396
SUDESTE;31;MG;312880;GUIDOVAL;45;12%;24;6.4%;188;50.13%;58;15.47%;24;6.4%;36;9.6%;375
SUDESTE;31;MG;312890;GUIMARANIA;23;3.84%;15;2.5%;347;57.93%;115;19.2%;58;9.68%;41;6.84%;599
SUDESTE;31;MG;312900;GUIRICEMA;19;4.27%;13;2.92%;276;62.02%;70;15.73%;35;7.87%;32;7.19%;445
SUDESTE;31;MG;312910;GURINHATA;21;7%;15;5%;169;56.33%;51;17%;27;9%;17;5.67%;300
SUDESTE;31;MG;312920;HELIODORA;8;2.08%;7;1.82%;191;49.74%;95;24.74%;52;13.54%;31;8.07%;384
SUDESTE;31;MG;312930;IAPU;20;3.58%;17;3.05%;351;62.9%;94;16.85%;44;7.89%;32;5.73%;558
SUDESTE;31;MG;312940;IBERTIOGA;23;7.17%;6;1.87%;171;53.27%;75;23.36%;21;6.54%;25;7.79%;321
SUDESTE;31;MG;312950;IBIA;14;2.12%;12;1.82%;410;62.22%;127;19.27%;50;7.59%;46;6.98%;659
SUDESTE;31;MG;312960;IBIAI;35;6.39%;36;6.57%;261;47.63%;91;16.61%;65;11.86%;60;10.95%;548
SUDESTE;31;MG;312965;IBIRACATU;7;2.13%;6;1.83%;225;68.6%;54;16.46%;16;4.88%;20;6.1%;328
SUDESTE;31;MG;312970;IBIRACI;10;1.45%;11;1.59%;433;62.57%;136;19.65%;60;8.67%;42;6.07%;692
SUDESTE;31;MG;312980;IBIRITE;174;2.89%;188;3.12%;3.686;61.21%;1.108;18.4%;440;7.31%;426;7.07%;6.022
SUDESTE;31;MG;312990;IBITIURA DE MINAS;12;5.94%;10;4.95%;105;51.98%;38;18.81%;24;11.88%;13;6.44%;202
SUDESTE;31;MG;313000;IBITURUNA;1;0.61%;2;1.21%;108;65.45%;38;23.03%;11;6.67%;5;3.03%;165
SUDESTE;31;MG;313005;ICARAI DE MINAS;15;1.91%;26;3.31%;487;62.04%;156;19.87%;67;8.54%;34;4.33%;785
SUDESTE;31;MG;313010;IGARAPE;10;1.09%;11;1.2%;481;52.34%;221;24.05%;105;11.43%;91;9.9%;919
SUDESTE;31;MG;313020;IGARATINGA;11;3.11%;7;1.98%;216;61.02%;63;17.8%;28;7.91%;29;8.19%;354
SUDESTE;31;MG;313030;IGUATAMA;20;4.07%;17;3.46%;252;51.32%;85;17.31%;62;12.63%;55;11.2%;491
SUDESTE;31;MG;313040;IJACI;18;6.95%;17;6.56%;158;61%;37;14.29%;18;6.95%;11;4.25%;259
SUDESTE;31;MG;313050;ILICINEA;8;1.76%;10;2.2%;309;67.91%;72;15.82%;32;7.03%;24;5.27%;455
SUDESTE;31;MG;313055;IMBE DE MINAS;24;5.24%;14;3.06%;262;57.21%;58;12.66%;41;8.95%;59;12.88%;458
SUDESTE;31;MG;313060;INCONFIDENTES;4;0.86%;10;2.15%;282;60.52%;104;22.32%;27;5.79%;39;8.37%;466
SUDESTE;31;MG;313065;INDAIABIRA;6;1.19%;23;4.55%;343;67.79%;75;14.82%;39;7.71%;20;3.95%;506
SUDESTE;31;MG;313070;INDIANOPOLIS;3;0.89%;9;2.68%;205;61.01%;61;18.15%;27;8.04%;31;9.23%;336
SUDESTE;31;MG;313080;INGAI;9;5.08%;4;2.26%;107;60.45%;31;17.51%;14;7.91%;12;6.78%;177
SUDESTE;31;MG;313090;INHAPIM;57;4.93%;59;5.1%;591;51.08%;211;18.24%;128;11.06%;111;9.59%;1.157
SUDESTE;31;MG;313100;INHAUMA;7;2.1%;0;-;183;54.79%;69;20.66%;40;11.98%;35;10.48%;334
SUDESTE;31;MG;313110;INIMUTABA;29;6.18%;30;6.4%;268;57.14%;58;12.37%;49;10.45%;35;7.46%;469
SUDESTE;31;MG;313115;IPABA;46;3.43%;51;3.81%;844;62.99%;211;15.75%;105;7.84%;83;6.19%;1.340
SUDESTE;31;MG;313120;IPANEMA;73;6.79%;55;5.12%;526;48.93%;170;15.81%;117;10.88%;134;12.47%;1.075
SUDESTE;31;MG;313130;IPATINGA;170;2.2%;180;2.33%;4.908;63.64%;1.482;19.22%;580;7.52%;392;5.08%;7.712
SUDESTE;31;MG;313140;IPIACU;4;3.23%;3;2.42%;75;60.48%;23;18.55%;9;7.26%;10;8.06%;124
SUDESTE;31;MG;313150;IPUIUNA;7;0.92%;19;2.51%;486;64.2%;135;17.83%;70;9.25%;40;5.28%;757
SUDESTE;31;MG;313160;IRAI DE MINAS;8;2.8%;8;2.8%;177;61.89%;59;20.63%;22;7.69%;12;4.2%;286
SUDESTE;31;MG;313170;ITABIRA;53;1.5%;74;2.09%;2.448;69.06%;644;18.17%;209;5.9%;117;3.3%;3.545
SUDESTE;31;MG;313180;ITABIRINHA;29;7.02%;26;6.3%;199;48.18%;69;16.71%;32;7.75%;58;14.04%;413
SUDESTE;31;MG;313190;ITABIRITO;57;4.5%;51;4.03%;682;53.83%;219;17.28%;121;9.55%;137;10.81%;1.267
SUDESTE;31;MG;313200;ITACAMBIRA;3;1%;6;2.01%;213;71.24%;48;16.05%;22;7.36%;7;2.34%;299
SUDESTE;31;MG;313210;ITACARAMBI;18;1.26%;38;2.66%;1.094;76.61%;208;14.57%;45;3.15%;25;1.75%;1.428
SUDESTE;31;MG;313220;ITAGUARA;24;3.82%;25;3.98%;358;57.01%;86;13.69%;40;6.37%;95;15.13%;628
SUDESTE;31;MG;313230;ITAIPE;19;1.65%;19;1.65%;684;59.48%;234;20.35%;115;10%;79;6.87%;1.150
SUDESTE;31;MG;313240;ITAJUBA;112;5.03%;68;3.05%;1.286;57.72%;385;17.28%;188;8.44%;189;8.48%;2.228
SUDESTE;31;MG;313250;ITAMARANDIBA;52;3.99%;52;3.99%;741;56.83%;199;15.26%;114;8.74%;146;11.2%;1.304
SUDESTE;31;MG;313260;ITAMARATI DE MINAS;4;1.61%;3;1.2%;127;51%;63;25.3%;30;12.05%;22;8.84%;249
SUDESTE;31;MG;313270;ITAMBACURI;36;4.11%;35;4%;496;56.69%;162;18.51%;75;8.57%;71;8.11%;875
SUDESTE;31;MG;313280;ITAMBE DO MATO DENTRO;2;1.87%;1;0.93%;84;78.5%;17;15.89%;2;1.87%;1;0.93%;107
SUDESTE;31;MG;313290;ITAMOGI;8;1.83%;4;0.92%;273;62.61%;97;22.25%;27;6.19%;27;6.19%;436
SUDESTE;31;MG;313300;ITAMONTE;5;1.02%;8;1.64%;314;64.34%;98;20.08%;29;5.94%;34;6.97%;488
SUDESTE;31;MG;313310;ITANHANDU;5;0.76%;17;2.58%;490;74.36%;101;15.33%;34;5.16%;12;1.82%;659
SUDESTE;31;MG;313320;ITANHOMI;31;3.98%;55;7.07%;483;62.08%;123;15.81%;47;6.04%;39;5.01%;778
SUDESTE;31;MG;313330;ITAOBIM;23;2.2%;26;2.49%;684;65.52%;197;18.87%;74;7.09%;40;3.83%;1.044
SUDESTE;31;MG;313340;ITAPAGIPE;5;0.8%;13;2.08%;375;60.1%;147;23.56%;52;8.33%;32;5.13%;624
SUDESTE;31;MG;313350;ITAPECERICA;6;1.07%;9;1.6%;339;60.21%;116;20.6%;56;9.95%;37;6.57%;563
SUDESTE;31;MG;313360;ITAPEVA;2;0.56%;6;1.69%;243;68.26%;70;19.66%;17;4.78%;18;5.06%;356
SUDESTE;31;MG;313370;ITATIAIUCU;6;1.92%;4;1.28%;213;68.05%;67;21.41%;12;3.83%;11;3.51%;313
SUDESTE;31;MG;313375;ITAU DE MINAS;20;3.51%;24;4.22%;385;67.66%;90;15.82%;28;4.92%;22;3.87%;569
SUDESTE;31;MG;313380;ITAUNA;80;2.72%;63;2.14%;1.914;64.97%;531;18.02%;194;6.59%;164;5.57%;2.946
SUDESTE;31;MG;313390;ITAVERAVA;14;3.08%;7;1.54%;243;53.41%;106;23.3%;46;10.11%;39;8.57%;455
SUDESTE;31;MG;313400;ITINGA;37;3.57%;42;4.06%;656;63.38%;171;16.52%;72;6.96%;57;5.51%;1.035
SUDESTE;31;MG;313410;ITUETA;13;4.96%;7;2.67%;125;47.71%;53;20.23%;43;16.41%;21;8.02%;262
SUDESTE;31;MG;313420;ITUIUTABA;40;1.22%;54;1.65%;2.071;63.41%;681;20.85%;277;8.48%;143;4.38%;3.266
SUDESTE;31;MG;313430;ITUMIRIM;6;3.35%;7;3.91%;94;52.51%;43;24.02%;15;8.38%;14;7.82%;179
SUDESTE;31;MG;313440;ITURAMA;38;2.79%;41;3.01%;795;58.28%;259;18.99%;129;9.46%;102;7.48%;1.364
SUDESTE;31;MG;313450;ITUTINGA;1;0.48%;2;0.95%;107;50.95%;51;24.29%;30;14.29%;19;9.05%;210
SUDESTE;31;MG;313460;JABOTICATUBAS;27;3.81%;19;2.68%;384;54.16%;111;15.66%;62;8.74%;106;14.95%;709
SUDESTE;31;MG;313470;JACINTO;10;1.67%;13;2.17%;410;68.45%;94;15.69%;41;6.84%;31;5.18%;599
SUDESTE;31;MG;313480;JACUI;2;0.64%;1;0.32%;181;57.83%;72;23%;35;11.18%;22;7.03%;313
SUDESTE;31;MG;313490;JACUTINGA;16;1.38%;30;2.59%;769;66.41%;215;18.57%;84;7.25%;44;3.8%;1.158
SUDESTE;31;MG;313500;JAGUARACU;4;2.02%;3;1.52%;129;65.15%;36;18.18%;17;8.59%;9;4.55%;198
SUDESTE;31;MG;313505;JAIBA;173;8.56%;97;4.8%;1.016;50.25%;322;15.92%;189;9.35%;225;11.13%;2.022
SUDESTE;31;MG;313507;JAMPRUCA;11;3.97%;10;3.61%;178;64.26%;51;18.41%;12;4.33%;15;5.42%;277
SUDESTE;31;MG;313510;JANAUBA;79;3.28%;96;3.98%;1.537;63.78%;414;17.18%;161;6.68%;123;5.1%;2.410
SUDESTE;31;MG;313520;JANUARIA;113;3.52%;129;4.01%;2.142;66.67%;464;14.44%;213;6.63%;152;4.73%;3.213
SUDESTE;31;MG;313530;JAPARAIBA;2;0.93%;0;-;142;66.05%;47;21.86%;16;7.44%;8;3.72%;215
SUDESTE;31;MG;313535;JAPONVAR;27;6.54%;10;2.42%;262;63.44%;49;11.86%;27;6.54%;38;9.2%;413
SUDESTE;31;MG;313540;JECEABA;4;1.33%;6;2%;184;61.33%;65;21.67%;26;8.67%;15;5%;300
SUDESTE;31;MG;313545;JENIPAPO DE MINAS;3;0.77%;20;5.1%;303;77.3%;44;11.22%;13;3.32%;9;2.3%;392
SUDESTE;31;MG;313550;JEQUERI;21;3.08%;18;2.64%;453;66.52%;102;14.98%;51;7.49%;36;5.29%;681
SUDESTE;31;MG;313560;JEQUITAI;12;2.16%;18;3.24%;349;62.88%;90;16.22%;41;7.39%;45;8.11%;555
SUDESTE;31;MG;313570;JEQUITIBA;9;4.79%;4;2.13%;121;64.36%;24;12.77%;14;7.45%;16;8.51%;188
SUDESTE;31;MG;313580;JEQUITINHONHA;27;1.79%;26;1.72%;1.022;67.64%;272;18%;101;6.68%;63;4.17%;1.511
SUDESTE;31;MG;313590;JESUANIA;7;3.37%;17;8.17%;105;50.48%;44;21.15%;22;10.58%;13;6.25%;208
SUDESTE;31;MG;313600;JOAIMA;61;6.78%;45;5%;592;65.78%;117;13%;50;5.56%;35;3.89%;900
SUDESTE;31;MG;313610;JOANESIA;15;7.61%;5;2.54%;119;60.41%;34;17.26%;14;7.11%;10;5.08%;197
SUDESTE;31;MG;313620;JOAO MONLEVADE;65;3.81%;86;5.04%;1.077;63.13%;288;16.88%;108;6.33%;82;4.81%;1.706
SUDESTE;31;MG;313630;JOAO PINHEIRO;39;2.67%;46;3.15%;890;60.88%;270;18.47%;128;8.76%;89;6.09%;1.462
SUDESTE;31;MG;313640;JOAQUIM FELICIO;4;1.63%;5;2.04%;181;73.88%;37;15.1%;10;4.08%;8;3.27%;245
SUDESTE;31;MG;313650;JORDANIA;45;8.14%;19;3.44%;282;50.99%;106;19.17%;58;10.49%;43;7.78%;553
SUDESTE;31;MG;313652;JOSE GONCALVES DE MINAS;13;3.44%;19;5.03%;241;63.76%;82;21.69%;14;3.7%;9;2.38%;378
SUDESTE;31;MG;313655;JOSE RAYDAN;6;2.11%;3;1.05%;166;58.25%;60;21.05%;28;9.82%;22;7.72%;285
SUDESTE;31;MG;313657;JOSENOPOLIS;4;1.68%;14;5.88%;139;58.4%;49;20.59%;19;7.98%;13;5.46%;238
SUDESTE;31;MG;313665;JUATUBA;54;5.84%;35;3.78%;484;52.32%;171;18.49%;80;8.65%;101;10.92%;925
SUDESTE;31;MG;313670;JUIZ DE FORA;72;1.88%;90;2.35%;2.350;61.45%;740;19.35%;310;8.11%;262;6.85%;3.824
SUDESTE;31;MG;313680;JURAMENTO;10;4.55%;8;3.64%;109;49.55%;32;14.55%;15;6.82%;46;20.91%;220
SUDESTE;31;MG;313690;JURUAIA;13;3.15%;13;3.15%;241;58.35%;87;21.07%;33;7.99%;26;6.3%;413
SUDESTE;31;MG;313695;JUVENILIA;7;1.59%;26;5.92%;311;70.84%;59;13.44%;14;3.19%;22;5.01%;439
SUDESTE;31;MG;313700;LADAINHA;37;3.91%;52;5.49%;579;61.14%;166;17.53%;66;6.97%;47;4.96%;947
SUDESTE;31;MG;313710;LAGAMAR;8;2.48%;4;1.24%;216;67.08%;41;12.73%;22;6.83%;31;9.63%;322
SUDESTE;31;MG;313720;LAGOA DA PRATA;71;3.62%;79;4.03%;1.226;62.55%;335;17.09%;144;7.35%;105;5.36%;1.960
SUDESTE;31;MG;313730;LAGOA DOS PATOS;1;0.51%;5;2.54%;106;53.81%;55;27.92%;24;12.18%;6;3.05%;197
SUDESTE;31;MG;313740;LAGOA DOURADA;22;3.58%;25;4.07%;389;63.25%;113;18.37%;40;6.5%;26;4.23%;615
SUDESTE;31;MG;313750;LAGOA FORMOSA;24;2.68%;21;2.34%;557;62.1%;179;19.96%;59;6.58%;57;6.35%;897
SUDESTE;31;MG;313753;LAGOA GRANDE;14;2.82%;14;2.82%;318;63.98%;84;16.9%;32;6.44%;35;7.04%;497
SUDESTE;31;MG;313760;LAGOA SANTA;111;8.96%;47;3.79%;673;54.32%;195;15.74%;105;8.47%;108;8.72%;1.239
SUDESTE;31;MG;313770;LAJINHA;30;2.85%;33;3.13%;607;57.59%;218;20.68%;99;9.39%;67;6.36%;1.054
SUDESTE;31;MG;313780;LAMBARI;20;2.01%;29;2.91%;575;57.79%;222;22.31%;98;9.85%;51;5.13%;995
SUDESTE;31;MG;313790;LAMIM;6;3.13%;13;6.77%;120;62.5%;35;18.23%;12;6.25%;6;3.13%;192
SUDESTE;31;MG;313800;LARANJAL;5;4.46%;4;3.57%;42;37.5%;22;19.64%;20;17.86%;19;16.96%;112
SUDESTE;31;MG;313810;LASSANCE;5;1.04%;7;1.46%;333;69.52%;84;17.54%;30;6.26%;20;4.18%;479
SUDESTE;31;MG;313820;LAVRAS;90;3.2%;101;3.59%;1.667;59.24%;461;16.38%;253;8.99%;242;8.6%;2.814
SUDESTE;31;MG;313830;LEANDRO FERREIRA;4;3.2%;2;1.6%;81;64.8%;17;13.6%;14;11.2%;7;5.6%;125
SUDESTE;31;MG;313835;LEME DO PRADO;8;2.57%;10;3.22%;195;62.7%;65;20.9%;28;9%;5;1.61%;311
SUDESTE;31;MG;313840;LEOPOLDINA;51;3.4%;40;2.67%;867;57.84%;256;17.08%;130;8.67%;155;10.34%;1.499
SUDESTE;31;MG;313850;LIBERDADE;6;9.23%;3;4.62%;41;63.08%;9;13.85%;2;3.08%;4;6.15%;65
SUDESTE;31;MG;313860;LIMA DUARTE;16;4.34%;9;2.44%;202;54.74%;80;21.68%;36;9.76%;26;7.05%;369
SUDESTE;31;MG;313862;LIMEIRA DO OESTE;6;1.5%;7;1.75%;299;74.94%;57;14.29%;23;5.76%;7;1.75%;399
SUDESTE;31;MG;313865;LONTRA;13;2.5%;19;3.66%;357;68.79%;74;14.26%;32;6.17%;24;4.62%;519
SUDESTE;31;MG;313867;LUISBURGO;7;1.4%;13;2.6%;361;72.2%;84;16.8%;28;5.6%;7;1.4%;500
SUDESTE;31;MG;313868;LUISLANDIA;8;2.34%;10;2.92%;215;62.87%;58;16.96%;31;9.06%;20;5.85%;342
SUDESTE;31;MG;313870;LUMINARIAS;6;7.32%;2;2.44%;43;52.44%;20;24.39%;4;4.88%;7;8.54%;82
SUDESTE;31;MG;313880;LUZ;9;1.84%;11;2.25%;282;57.79%;108;22.13%;45;9.22%;33;6.76%;488
SUDESTE;31;MG;313890;MACHACALIS;7;1.2%;10;1.72%;400;68.73%;98;16.84%;39;6.7%;28;4.81%;582
SUDESTE;31;MG;313900;MACHADO;91;7.19%;59;4.66%;665;52.53%;245;19.35%;115;9.08%;91;7.19%;1.266
SUDESTE;31;MG;313910;MADRE DE DEUS DE MINAS;4;1.96%;10;4.9%;105;51.47%;41;20.1%;23;11.27%;21;10.29%;204
SUDESTE;31;MG;313920;MALACACHETA;55;5.03%;33;3.02%;704;64.35%;172;15.72%;65;5.94%;65;5.94%;1.094
SUDESTE;31;MG;313925;MAMONAS;19;6.6%;16;5.56%;172;59.72%;50;17.36%;12;4.17%;19;6.6%;288
SUDESTE;31;MG;313930;MANGA;42;2.74%;49;3.19%;1.046;68.14%;246;16.03%;87;5.67%;65;4.23%;1.535
SUDESTE;31;MG;313940;MANHUACU;91;2.12%;113;2.64%;2.617;61.1%;847;19.78%;388;9.06%;227;5.3%;4.283
SUDESTE;31;MG;313950;MANHUMIRIM;32;2.47%;42;3.25%;780;60.32%;256;19.8%;115;8.89%;68;5.26%;1.293
SUDESTE;31;MG;313960;MANTENA;8;0.87%;7;0.77%;371;40.55%;248;27.1%;204;22.3%;77;8.42%;915
SUDESTE;31;MG;313980;MAR DE ESPANHA;8;2.73%;10;3.41%;169;57.68%;54;18.43%;28;9.56%;24;8.19%;293
SUDESTE;31;MG;313970;MARAVILHAS;23;6.3%;11;3.01%;193;52.88%;73;20%;36;9.86%;29;7.95%;365
SUDESTE;31;MG;313990;MARIA DA FE;13;1.29%;26;2.58%;674;67%;187;18.59%;76;7.55%;30;2.98%;1.006
SUDESTE;31;MG;314000;MARIANA;39;2.65%;20;1.36%;927;62.89%;290;19.67%;126;8.55%;72;4.88%;1.474
SUDESTE;31;MG;314010;MARILAC;6;1.95%;10;3.25%;204;66.23%;56;18.18%;7;2.27%;25;8.12%;308
SUDESTE;31;MG;314015;MARIO CAMPOS;6;3.19%;3;1.6%;121;64.36%;31;16.49%;15;7.98%;12;6.38%;188
SUDESTE;31;MG;314020;MARIPA DE MINAS;10;9.52%;3;2.86%;56;53.33%;22;20.95%;9;8.57%;5;4.76%;105
SUDESTE;31;MG;314030;MARLIERIA;0;-;4;2.78%;104;72.22%;20;13.89%;10;6.94%;6;4.17%;144
SUDESTE;31;MG;314040;MARMELOPOLIS;7;3.4%;12;5.83%;135;65.53%;27;13.11%;6;2.91%;19;9.22%;206
SUDESTE;31;MG;314050;MARTINHO CAMPOS;5;0.95%;18;3.4%;321;60.68%;107;20.23%;48;9.07%;30;5.67%;529
SUDESTE;31;MG;314053;MARTINS SOARES;20;4.29%;32;6.87%;256;54.94%;76;16.31%;56;12.02%;26;5.58%;466
SUDESTE;31;MG;314055;MATA VERDE;7;2.12%;15;4.55%;198;60%;71;21.52%;26;7.88%;13;3.94%;330
SUDESTE;31;MG;314060;MATERLANDIA;2;0.69%;3;1.03%;187;64.26%;54;18.56%;26;8.93%;19;6.53%;291
SUDESTE;31;MG;314070;MATEUS LEME;28;2.73%;74;7.21%;739;72.03%;108;10.53%;46;4.48%;31;3.02%;1.026
SUDESTE;31;MG;317150;MATHIAS LOBATO;4;1.54%;11;4.25%;157;60.62%;39;15.06%;25;9.65%;23;8.88%;259
SUDESTE;31;MG;314080;MATIAS BARBOSA;5;1.01%;14;2.82%;311;62.7%;95;19.15%;36;7.26%;35;7.06%;496
SUDESTE;31;MG;314085;MATIAS CARDOSO;15;1.68%;20;2.24%;622;69.57%;147;16.44%;60;6.71%;30;3.36%;894
SUDESTE;31;MG;314090;MATIPO;46;4.52%;52;5.11%;498;48.92%;163;16.01%;99;9.72%;160;15.72%;1.018
SUDESTE;31;MG;314100;MATO VERDE;30;4.17%;34;4.73%;454;63.14%;120;16.69%;56;7.79%;25;3.48%;719
SUDESTE;31;MG;314110;MATOZINHOS;29;1.61%;36;2%;1.109;61.47%;363;20.12%;149;8.26%;118;6.54%;1.804
SUDESTE;31;MG;314120;MATUTINA;0;-;7;4.22%;130;78.31%;23;13.86%;5;3.01%;1;0.6%;166
SUDESTE;31;MG;314130;MEDEIROS;2;1.59%;5;3.97%;79;62.7%;24;19.05%;10;7.94%;6;4.76%;126
SUDESTE;31;MG;314140;MEDINA;52;4.5%;54;4.68%;695;60.17%;180;15.58%;90;7.79%;84;7.27%;1.155
SUDESTE;31;MG;314150;MENDES PIMENTEL;5;2.07%;6;2.49%;153;63.49%;43;17.84%;15;6.22%;19;7.88%;241
SUDESTE;31;MG;314160;MERCES;15;3.56%;8;1.9%;250;59.38%;79;18.76%;44;10.45%;25;5.94%;421
SUDESTE;31;MG;314170;MESQUITA;6;1.69%;9;2.53%;203;57.02%;75;21.07%;36;10.11%;27;7.58%;356
SUDESTE;31;MG;314180;MINAS NOVAS;23;2.38%;37;3.83%;625;64.63%;137;14.17%;75;7.76%;70;7.24%;967
SUDESTE;31;MG;314190;MINDURI;1;0.55%;1;0.55%;114;62.64%;31;17.03%;22;12.09%;13;7.14%;182
SUDESTE;31;MG;314200;MIRABELA;8;1.28%;13;2.09%;430;69.02%;110;17.66%;35;5.62%;27;4.33%;623
SUDESTE;31;MG;314210;MIRADOURO;22;5.41%;18;4.42%;260;63.88%;61;14.99%;25;6.14%;21;5.16%;407
SUDESTE;31;MG;314220;MIRAI;13;2.63%;17;3.44%;309;62.55%;94;19.03%;38;7.69%;23;4.66%;494
SUDESTE;31;MG;314225;MIRAVANIA;11;3.22%;10;2.92%;211;61.7%;63;18.42%;27;7.89%;20;5.85%;342
SUDESTE;31;MG;314230;MOEDA;2;1.03%;5;2.58%;114;58.76%;46;23.71%;17;8.76%;10;5.15%;194
SUDESTE;31;MG;314240;MOEMA;10;3.57%;5;1.79%;158;56.43%;58;20.71%;27;9.64%;22;7.86%;280
SUDESTE;31;MG;314250;MONJOLOS;0;-;1;0.68%;102;69.39%;29;19.73%;9;6.12%;6;4.08%;147
SUDESTE;31;MG;314260;MONSENHOR PAULO;7;2.2%;8;2.52%;191;60.06%;65;20.44%;30;9.43%;17;5.35%;318
SUDESTE;31;MG;314270;MONTALVANIA;24;2.16%;39;3.51%;761;68.44%;177;15.92%;66;5.94%;45;4.05%;1.112
SUDESTE;31;MG;314280;MONTE ALEGRE DE MINAS;35;3.21%;53;4.86%;689;63.21%;148;13.58%;57;5.23%;108;9.91%;1.090
SUDESTE;31;MG;314290;MONTE AZUL;79;6.73%;47;4.01%;652;55.58%;181;15.43%;114;9.72%;100;8.53%;1.173
SUDESTE;31;MG;314300;MONTE BELO;14;2.77%;13;2.57%;297;58.7%;98;19.37%;48;9.49%;36;7.11%;506
SUDESTE;31;MG;314310;MONTE CARMELO;38;1.75%;47;2.16%;1.388;63.76%;402;18.47%;160;7.35%;142;6.52%;2.177
SUDESTE;31;MG;314315;MONTE FORMOSO;1;0.66%;3;1.97%;76;50%;31;20.39%;24;15.79%;17;11.18%;152
SUDESTE;31;MG;314320;MONTE SANTO DE MINAS;27;2.86%;27;2.86%;559;59.15%;189;20%;82;8.68%;61;6.46%;945
SUDESTE;31;MG;314340;MONTE SIAO;7;1.22%;12;2.1%;367;64.16%;102;17.83%;47;8.22%;37;6.47%;572
SUDESTE;31;MG;314330;MONTES CLAROS;546;3.7%;530;3.59%;9.212;62.45%;2.352;15.94%;1.025;6.95%;1.086;7.36%;14.751
SUDESTE;31;MG;314345;MONTEZUMA;23;5.04%;19;4.17%;308;67.54%;59;12.94%;28;6.14%;19;4.17%;456
SUDESTE;31;MG;314350;MORADA NOVA DE MINAS;12;2.76%;12;2.76%;267;61.38%;70;16.09%;33;7.59%;41;9.43%;435
SUDESTE;31;MG;314360;MORRO DA GARCA;4;4.17%;0;-;58;60.42%;22;22.92%;7;7.29%;5;5.21%;96
SUDESTE;31;MG;314370;MORRO DO PILAR;105;16.85%;25;4.01%;252;40.45%;49;7.87%;31;4.98%;161;25.84%;623
SUDESTE;31;MG;314380;MUNHOZ;12;3.01%;16;4.01%;238;59.65%;60;15.04%;39;9.77%;34;8.52%;399
SUDESTE;31;MG;314390;MURIAE;80;1.9%;114;2.71%;2.428;57.69%;838;19.91%;430;10.22%;319;7.58%;4.209
SUDESTE;31;MG;314400;MUTUM;67;4.91%;46;3.37%;775;56.78%;251;18.39%;125;9.16%;101;7.4%;1.365
SUDESTE;31;MG;314410;MUZAMBINHO;21;3.8%;27;4.89%;307;55.62%;97;17.57%;50;9.06%;50;9.06%;552
SUDESTE;31;MG;314420;NACIP RAYDAN;4;2.78%;5;3.47%;94;65.28%;25;17.36%;7;4.86%;9;6.25%;144
SUDESTE;31;MG;314430;NANUQUE;133;7.92%;78;4.64%;942;56.07%;276;16.43%;125;7.44%;126;7.5%;1.680
SUDESTE;31;MG;314435;NAQUE;12;2.96%;14;3.45%;256;63.05%;77;18.97%;22;5.42%;25;6.16%;406
SUDESTE;31;MG;314437;NATALANDIA;7;2.18%;10;3.12%;221;68.85%;59;18.38%;17;5.3%;7;2.18%;321
SUDESTE;31;MG;314440;NATERCIA;2;1.55%;3;2.33%;57;44.19%;34;26.36%;20;15.5%;13;10.08%;129
SUDESTE;31;MG;314450;NAZARENO;13;3.47%;13;3.47%;178;47.47%;88;23.47%;46;12.27%;37;9.87%;375
SUDESTE;31;MG;314460;NEPOMUCENO;29;2.37%;29;2.37%;711;58.14%;244;19.95%;112;9.16%;98;8.01%;1.223
SUDESTE;31;MG;314465;NINHEIRA;13;2.11%;14;2.28%;368;59.84%;86;13.98%;40;6.5%;94;15.28%;615
SUDESTE;31;MG;314467;NOVA BELEM;1;0.5%;0;-;141;70.5%;30;15%;17;8.5%;11;5.5%;200
SUDESTE;31;MG;314470;NOVA ERA;17;4.04%;5;1.19%;268;63.66%;72;17.1%;34;8.08%;25;5.94%;421
SUDESTE;31;MG;314480;NOVA LIMA;23;1.75%;12;0.91%;776;58.88%;299;22.69%;151;11.46%;57;4.32%;1.318
SUDESTE;31;MG;314490;NOVA MODICA;2;0.97%;9;4.35%;133;64.25%;43;20.77%;17;8.21%;3;1.45%;207
SUDESTE;31;MG;314500;NOVA PONTE;19;3.1%;16;2.61%;371;60.52%;109;17.78%;42;6.85%;56;9.14%;613
