Região;Código UF;UF;Código IBGE;Município;Magreza;;Magreza;;Eutrofia;;Risco de sobrepeso;;Sobrepeso;;Obesidade;;Total
SUDESTE;31;MG;314520;NOVA SERRANA;98;1.49%;190;2.89%;4.400;66.87%;1.224;18.6%;423;6.43%;245;3.72%;6.580
SUDESTE;31;MG;313660;NOVA UNIAO;3;0.8%;9;2.41%;283;75.67%;54;14.44%;15;4.01%;10;2.67%;374
SUDESTE;31;MG;314530;NOVO CRUZEIRO;35;2.56%;46;3.37%;931;68.11%;232;16.97%;81;5.93%;42;3.07%;1.367
SUDESTE;31;MG;314535;NOVO ORIENTE DE MINAS;13;2.7%;29;6.03%;267;55.51%;88;18.3%;48;9.98%;36;7.48%;481
SUDESTE;31;MG;314537;NOVORIZONTE;5;1.55%;10;3.1%;226;69.97%;50;15.48%;23;7.12%;9;2.79%;323
SUDESTE;31;MG;314540;OLARIA;14;28.57%;2;4.08%;25;51.02%;2;4.08%;4;8.16%;2;4.08%;49
SUDESTE;31;MG;314545;OLHOS-D'AGUA;11;4.62%;14;5.88%;160;67.23%;31;13.03%;15;6.3%;7;2.94%;238
SUDESTE;31;MG;314550;OLIMPIO NORONHA;3;2.21%;4;2.94%;91;66.91%;29;21.32%;4;2.94%;5;3.68%;136
SUDESTE;31;MG;314560;OLIVEIRA;36;2.38%;31;2.05%;945;62.5%;315;20.83%;127;8.4%;58;3.84%;1.512
SUDESTE;31;MG;314570;OLIVEIRA FORTES;3;8.11%;1;2.7%;15;40.54%;6;16.22%;5;13.51%;7;18.92%;37
SUDESTE;31;MG;314580;ONCA DE PITANGUI;5;3.42%;11;7.53%;98;67.12%;14;9.59%;10;6.85%;8;5.48%;146
SUDESTE;31;MG;314585;ORATORIOS;7;2.78%;6;2.38%;163;64.68%;41;16.27%;19;7.54%;16;6.35%;252
SUDESTE;31;MG;314587;ORIZANIA;17;3.04%;21;3.76%;319;57.07%;113;20.21%;49;8.77%;40;7.16%;559
SUDESTE;31;MG;314590;OURO BRANCO;31;2.04%;57;3.75%;1.046;68.73%;239;15.7%;90;5.91%;59;3.88%;1.522
SUDESTE;31;MG;314600;OURO FINO;3;0.35%;20;2.36%;565;66.71%;167;19.72%;62;7.32%;30;3.54%;847
SUDESTE;31;MG;314610;OURO PRETO;57;2.37%;73;3.03%;1.623;67.46%;412;17.12%;158;6.57%;83;3.45%;2.406
SUDESTE;31;MG;314620;OURO VERDE DE MINAS;14;2.92%;16;3.33%;278;57.92%;90;18.75%;51;10.63%;31;6.46%;480
SUDESTE;31;MG;314625;PADRE CARVALHO;9;4.66%;4;2.07%;127;65.8%;26;13.47%;16;8.29%;11;5.7%;193
SUDESTE;31;MG;314630;PADRE PARAISO;14;1.31%;35;3.28%;723;67.76%;180;16.87%;60;5.62%;55;5.15%;1.067
SUDESTE;31;MG;314655;PAI PEDRO;6;2.36%;16;6.3%;178;70.08%;36;14.17%;15;5.91%;3;1.18%;254
SUDESTE;31;MG;314640;PAINEIRAS;2;1.75%;8;7.02%;71;62.28%;20;17.54%;8;7.02%;5;4.39%;114
SUDESTE;31;MG;314650;PAINS;2;0.58%;3;0.86%;182;52.45%;77;22.19%;56;16.14%;27;7.78%;347
SUDESTE;31;MG;314660;PAIVA;1;1.09%;3;3.26%;56;60.87%;16;17.39%;4;4.35%;12;13.04%;92
SUDESTE;31;MG;314670;PALMA;11;5.5%;12;6%;88;44%;20;10%;17;8.5%;52;26%;200
SUDESTE;31;MG;314675;PALMOPOLIS;7;2.32%;9;2.98%;179;59.27%;58;19.21%;26;8.61%;23;7.62%;302
SUDESTE;31;MG;314690;PAPAGAIOS;21;2.77%;14;1.85%;488;64.38%;140;18.47%;60;7.92%;35;4.62%;758
SUDESTE;31;MG;314710;PARA DE MINAS;40;0.98%;111;2.72%;2.866;70.23%;728;17.84%;224;5.49%;112;2.74%;4.081
SUDESTE;31;MG;314700;PARACATU;63;2.08%;106;3.51%;1.997;66.04%;504;16.67%;181;5.99%;173;5.72%;3.024
SUDESTE;31;MG;314720;PARAGUACU;8;0.79%;25;2.46%;681;66.9%;194;19.06%;76;7.47%;34;3.34%;1.018
SUDESTE;31;MG;314730;PARAISOPOLIS;8;1.06%;16;2.13%;495;65.82%;120;15.96%;68;9.04%;45;5.98%;752
SUDESTE;31;MG;314740;PARAOPEBA;49;4.52%;26;2.4%;658;60.76%;202;18.65%;101;9.33%;47;4.34%;1.083
SUDESTE;31;MG;314760;PASSA QUATRO;7;1.78%;7;1.78%;251;63.71%;76;19.29%;34;8.63%;19;4.82%;394
SUDESTE;31;MG;314770;PASSA TEMPO;1;0.7%;6;4.23%;94;66.2%;30;21.13%;5;3.52%;6;4.23%;142
SUDESTE;31;MG;314780;PASSA-VINTE;1;0.96%;5;4.81%;64;61.54%;14;13.46%;9;8.65%;11;10.58%;104
SUDESTE;31;MG;314750;PASSABEM;2;3.08%;0;-;43;66.15%;15;23.08%;1;1.54%;4;6.15%;65
SUDESTE;31;MG;314790;PASSOS;89;2.48%;103;2.87%;2.189;61.09%;769;21.46%;278;7.76%;155;4.33%;3.583
SUDESTE;31;MG;314795;PATIS;9;3.59%;10;3.98%;145;57.77%;44;17.53%;18;7.17%;25;9.96%;251
SUDESTE;31;MG;314800;PATOS DE MINAS;96;2.16%;129;2.9%;2.968;66.71%;764;17.17%;293;6.59%;199;4.47%;4.449
SUDESTE;31;MG;314810;PATROCINIO;107;3.55%;109;3.62%;1.883;62.56%;488;16.21%;229;7.61%;194;6.45%;3.010
SUDESTE;31;MG;314820;PATROCINIO DO MURIAE;7;2.36%;6;2.03%;190;64.19%;58;19.59%;23;7.77%;12;4.05%;296
SUDESTE;31;MG;314830;PAULA CANDIDO;6;1.62%;12;3.24%;252;68.11%;64;17.3%;22;5.95%;14;3.78%;370
SUDESTE;31;MG;314840;PAULISTAS;4;1.62%;6;2.43%;169;68.42%;46;18.62%;16;6.48%;6;2.43%;247
SUDESTE;31;MG;314850;PAVAO;14;3.46%;10;2.47%;268;66.17%;76;18.77%;24;5.93%;13;3.21%;405
SUDESTE;31;MG;314860;PECANHA;48;5.95%;44;5.45%;371;45.97%;137;16.98%;80;9.91%;127;15.74%;807
SUDESTE;31;MG;314870;PEDRA AZUL;35;3.41%;41;3.99%;654;63.68%;162;15.77%;79;7.69%;56;5.45%;1.027
SUDESTE;31;MG;314875;PEDRA BONITA;8;1.57%;18;3.52%;315;61.64%;94;18.4%;33;6.46%;43;8.41%;511
SUDESTE;31;MG;314880;PEDRA DO ANTA;1;0.79%;3;2.36%;80;62.99%;28;22.05%;9;7.09%;6;4.72%;127
SUDESTE;31;MG;314890;PEDRA DO INDAIA;3;2.03%;2;1.35%;82;55.41%;32;21.62%;13;8.78%;16;10.81%;148
SUDESTE;31;MG;314900;PEDRA DOURADA;4;2.8%;0;-;89;62.24%;28;19.58%;12;8.39%;10;6.99%;143
SUDESTE;31;MG;314910;PEDRALVA;8;1.69%;16;3.38%;339;71.67%;73;15.43%;22;4.65%;15;3.17%;473
SUDESTE;31;MG;314915;PEDRAS DE MARIA DA CRUZ;14;3.23%;16;3.69%;241;55.53%;75;17.28%;38;8.76%;50;11.52%;434
SUDESTE;31;MG;314920;PEDRINOPOLIS;1;0.55%;3;1.64%;125;68.31%;37;20.22%;7;3.83%;10;5.46%;183
SUDESTE;31;MG;314930;PEDRO LEOPOLDO;50;3.17%;56;3.56%;995;63.17%;282;17.9%;115;7.3%;77;4.89%;1.575
SUDESTE;31;MG;314940;PEDRO TEIXEIRA;5;6.58%;4;5.26%;48;63.16%;12;15.79%;3;3.95%;4;5.26%;76
SUDESTE;31;MG;314950;PEQUERI;6;3.19%;8;4.26%;118;62.77%;33;17.55%;18;9.57%;5;2.66%;188
SUDESTE;31;MG;314960;PEQUI;1;0.61%;6;3.64%;103;62.42%;34;20.61%;13;7.88%;8;4.85%;165
SUDESTE;31;MG;314970;PERDIGAO;24;3.63%;21;3.17%;406;61.33%;118;17.82%;58;8.76%;35;5.29%;662
SUDESTE;31;MG;314980;PERDIZES;2;0.17%;23;1.96%;806;68.6%;249;21.19%;73;6.21%;22;1.87%;1.175
SUDESTE;31;MG;314990;PERDOES;6;1.62%;14;3.77%;226;60.92%;58;15.63%;36;9.7%;31;8.36%;371
SUDESTE;31;MG;314995;PERIQUITO;11;2.89%;13;3.42%;196;51.58%;91;23.95%;36;9.47%;33;8.68%;380
SUDESTE;31;MG;315000;PESCADOR;4;1.82%;4;1.82%;144;65.45%;43;19.55%;19;8.64%;6;2.73%;220
SUDESTE;31;MG;315010;PIAU;0;-;5;4.03%;76;61.29%;19;15.32%;15;12.1%;9;7.26%;124
SUDESTE;31;MG;315015;PIEDADE DE CARATINGA;19;2.85%;14;2.1%;463;69.52%;94;14.11%;44;6.61%;32;4.8%;666
SUDESTE;31;MG;315020;PIEDADE DE PONTE NOVA;7;4.14%;8;4.73%;104;61.54%;26;15.38%;15;8.88%;9;5.33%;169
SUDESTE;31;MG;315030;PIEDADE DO RIO GRANDE;6;2.33%;12;4.65%;181;70.16%;36;13.95%;17;6.59%;6;2.33%;258
SUDESTE;31;MG;315040;PIEDADE DOS GERAIS;20;10.75%;6;3.23%;113;60.75%;26;13.98%;11;5.91%;10;5.38%;186
SUDESTE;31;MG;315050;PIMENTA;1;0.27%;7;1.89%;235;63.34%;76;20.49%;28;7.55%;24;6.47%;371
SUDESTE;31;MG;315053;PINGO-D'AGUA;2;0.74%;6;2.23%;167;62.08%;50;18.59%;24;8.92%;20;7.43%;269
SUDESTE;31;MG;315057;PINTOPOLIS;25;5.94%;27;6.41%;227;53.92%;61;14.49%;33;7.84%;48;11.4%;421
SUDESTE;31;MG;315060;PIRACEMA;10;7.25%;6;4.35%;65;47.1%;17;12.32%;18;13.04%;22;15.94%;138
SUDESTE;31;MG;315070;PIRAJUBA;6;1.61%;10;2.68%;229;61.39%;63;16.89%;37;9.92%;28;7.51%;373
SUDESTE;31;MG;315080;PIRANGA;22;3.08%;17;2.38%;515;72.13%;98;13.73%;37;5.18%;25;3.5%;714
SUDESTE;31;MG;315090;PIRANGUCU;7;2.87%;8;3.28%;168;68.85%;29;11.89%;14;5.74%;18;7.38%;244
SUDESTE;31;MG;315100;PIRANGUINHO;5;1.2%;19;4.55%;259;61.96%;83;19.86%;33;7.89%;19;4.55%;418
SUDESTE;31;MG;315110;PIRAPETINGA;7;2.64%;7;2.64%;134;50.57%;49;18.49%;30;11.32%;38;14.34%;265
SUDESTE;31;MG;315120;PIRAPORA;120;4.21%;143;5.01%;1.825;63.99%;430;15.08%;183;6.42%;151;5.29%;2.852
SUDESTE;31;MG;315130;PIRAUBA;6;1.54%;10;2.56%;242;62.05%;83;21.28%;26;6.67%;23;5.9%;390
SUDESTE;31;MG;315140;PITANGUI;18;1.65%;32;2.93%;679;62.07%;209;19.1%;100;9.14%;56;5.12%;1.094
SUDESTE;31;MG;315150;PIUMHI;33;2.18%;50;3.3%;942;62.22%;269;17.77%;132;8.72%;88;5.81%;1.514
SUDESTE;31;MG;315160;PLANURA;7;1.5%;10;2.14%;309;66.03%;93;19.87%;33;7.05%;16;3.42%;468
SUDESTE;31;MG;315170;POCO FUNDO;14;1.78%;26;3.31%;534;68.03%;123;15.67%;54;6.88%;34;4.33%;785
SUDESTE;31;MG;315180;POCOS DE CALDAS;31;0.72%;99;2.31%;2.987;69.61%;772;17.99%;269;6.27%;133;3.1%;4.291
SUDESTE;31;MG;315190;POCRANE;14;3.24%;9;2.08%;251;58.1%;86;19.91%;31;7.18%;41;9.49%;432
SUDESTE;31;MG;315200;POMPEU;36;3.28%;50;4.56%;726;66.18%;177;16.13%;59;5.38%;49;4.47%;1.097
SUDESTE;31;MG;315210;PONTE NOVA;38;2.8%;42;3.09%;822;60.53%;226;16.64%;110;8.1%;120;8.84%;1.358
SUDESTE;31;MG;315213;PONTO CHIQUE;15;6.1%;14;5.69%;148;60.16%;36;14.63%;19;7.72%;14;5.69%;246
SUDESTE;31;MG;315217;PONTO DOS VOLANTES;26;5.08%;36;7.03%;327;63.87%;64;12.5%;35;6.84%;24;4.69%;512
SUDESTE;31;MG;315220;PORTEIRINHA;26;1.34%;61;3.14%;1.333;68.68%;321;16.54%;127;6.54%;73;3.76%;1.941
SUDESTE;31;MG;315230;PORTO FIRME;4;0.84%;12;2.51%;328;68.48%;86;17.95%;33;6.89%;16;3.34%;479
SUDESTE;31;MG;315240;POTE;3;0.49%;12;1.94%;431;69.74%;115;18.61%;45;7.28%;12;1.94%;618
SUDESTE;31;MG;315250;POUSO ALEGRE;100;2.16%;156;3.38%;2.944;63.74%;795;17.21%;373;8.08%;251;5.43%;4.619
SUDESTE;31;MG;315260;POUSO ALTO;3;1.17%;7;2.72%;173;67.32%;45;17.51%;19;7.39%;10;3.89%;257
SUDESTE;31;MG;315270;PRADOS;8;2.88%;9;3.24%;166;59.71%;52;18.71%;22;7.91%;21;7.55%;278
SUDESTE;31;MG;315280;PRATA;21;2.36%;37;4.16%;554;62.32%;152;17.1%;79;8.89%;46;5.17%;889
SUDESTE;31;MG;315290;PRATAPOLIS;2;0.49%;11;2.68%;294;71.53%;75;18.25%;23;5.6%;6;1.46%;411
SUDESTE;31;MG;315300;PRATINHA;1;0.67%;3;2%;91;60.67%;34;22.67%;7;4.67%;14;9.33%;150
SUDESTE;31;MG;315310;PRESIDENTE BERNARDES;6;3.77%;12;7.55%;103;64.78%;19;11.95%;10;6.29%;9;5.66%;159
SUDESTE;31;MG;315320;PRESIDENTE JUSCELINO;0;-;7;4.64%;98;64.9%;32;21.19%;11;7.28%;3;1.99%;151
SUDESTE;31;MG;315330;PRESIDENTE KUBITSCHEK;0;-;6;3.28%;129;70.49%;33;18.03%;9;4.92%;6;3.28%;183
SUDESTE;31;MG;315340;PRESIDENTE OLEGARIO;12;1.68%;23;3.22%;441;61.68%;129;18.04%;56;7.83%;54;7.55%;715
SUDESTE;31;MG;315360;PRUDENTE DE MORAIS;11;2.25%;18;3.69%;327;67.01%;72;14.75%;32;6.56%;28;5.74%;488
SUDESTE;31;MG;315370;QUARTEL GERAL;3;2.07%;4;2.76%;82;56.55%;38;26.21%;12;8.28%;6;4.14%;145
SUDESTE;31;MG;315380;QUELUZITO;0;-;4;3.54%;73;64.6%;23;20.35%;10;8.85%;3;2.65%;113
SUDESTE;31;MG;315390;RAPOSOS;15;3.07%;10;2.04%;304;62.17%;87;17.79%;36;7.36%;37;7.57%;489
SUDESTE;31;MG;315400;RAUL SOARES;10;1.51%;24;3.63%;393;59.37%;119;17.98%;52;7.85%;64;9.67%;662
SUDESTE;31;MG;315410;RECREIO;6;2.46%;3;1.23%;148;60.66%;49;20.08%;22;9.02%;16;6.56%;244
SUDESTE;31;MG;315415;REDUTO;5;1.42%;8;2.27%;209;59.38%;70;19.89%;36;10.23%;24;6.82%;352
SUDESTE;31;MG;315420;RESENDE COSTA;6;1.57%;11;2.87%;243;63.45%;75;19.58%;27;7.05%;21;5.48%;383
SUDESTE;31;MG;315430;RESPLENDOR;14;2.41%;24;4.12%;362;62.2%;93;15.98%;49;8.42%;40;6.87%;582
SUDESTE;31;MG;315440;RESSAQUINHA;7;3.13%;9;4.02%;144;64.29%;39;17.41%;16;7.14%;9;4.02%;224
SUDESTE;31;MG;315445;RIACHINHO;9;1.97%;18;3.94%;332;72.65%;61;13.35%;24;5.25%;13;2.84%;457
SUDESTE;31;MG;315450;RIACHO DOS MACHADOS;6;1.32%;11;2.41%;317;69.52%;72;15.79%;29;6.36%;21;4.61%;456
SUDESTE;31;MG;315460;RIBEIRAO DAS NEVES;345;3.5%;370;3.76%;6.219;63.13%;1.687;17.13%;679;6.89%;551;5.59%;9.851
SUDESTE;31;MG;315470;RIBEIRAO VERMELHO;4;2.72%;3;2.04%;96;65.31%;26;17.69%;8;5.44%;10;6.8%;147
SUDESTE;31;MG;315480;RIO ACIMA;8;2.93%;10;3.66%;188;68.86%;48;17.58%;11;4.03%;8;2.93%;273
SUDESTE;31;MG;315490;RIO CASCA;15;3.82%;16;4.07%;216;54.96%;74;18.83%;30;7.63%;42;10.69%;393
SUDESTE;31;MG;315510;RIO DO PRADO;6;2.19%;6;2.19%;185;67.52%;49;17.88%;18;6.57%;10;3.65%;274
SUDESTE;31;MG;315500;RIO DOCE;1;0.53%;4;2.14%;126;67.38%;42;22.46%;7;3.74%;7;3.74%;187
SUDESTE;31;MG;315520;RIO ESPERA;0;-;8;3.9%;131;63.9%;33;16.1%;25;12.2%;8;3.9%;205
SUDESTE;31;MG;315530;RIO MANSO;6;2.79%;5;2.33%;142;66.05%;41;19.07%;13;6.05%;8;3.72%;215
SUDESTE;31;MG;315540;RIO NOVO;6;2.01%;12;4.01%;198;66.22%;54;18.06%;18;6.02%;11;3.68%;299
SUDESTE;31;MG;315550;RIO PARANAIBA;8;1.33%;22;3.66%;417;69.38%;94;15.64%;29;4.83%;31;5.16%;601
SUDESTE;31;MG;315560;RIO PARDO DE MINAS;48;2.68%;59;3.3%;1.251;69.93%;262;14.65%;112;6.26%;57;3.19%;1.789
SUDESTE;31;MG;315570;RIO PIRACICABA;12;2.03%;15;2.54%;379;64.13%;125;21.15%;32;5.41%;28;4.74%;591
SUDESTE;31;MG;315580;RIO POMBA;11;2.83%;11;2.83%;212;54.5%;78;20.05%;50;12.85%;27;6.94%;389
SUDESTE;31;MG;315590;RIO PRETO;0;-;11;4.93%;145;65.02%;36;16.14%;19;8.52%;12;5.38%;223
SUDESTE;31;MG;315600;RIO VERMELHO;4;0.71%;8;1.42%;372;66.19%;114;20.28%;46;8.19%;18;3.2%;562
SUDESTE;31;MG;315610;RITAPOLIS;1;0.78%;5;3.88%;73;56.59%;31;24.03%;9;6.98%;10;7.75%;129
SUDESTE;31;MG;315620;ROCHEDO DE MINAS;1;0.78%;2;1.56%;80;62.5%;25;19.53%;11;8.59%;9;7.03%;128
SUDESTE;31;MG;315630;RODEIRO;2;0.46%;11;2.52%;271;62.01%;83;18.99%;46;10.53%;24;5.49%;437
SUDESTE;31;MG;315640;ROMARIA;1;0.47%;7;3.26%;129;60%;45;20.93%;19;8.84%;14;6.51%;215
SUDESTE;31;MG;315645;ROSARIO DA LIMEIRA;4;2.88%;6;4.32%;99;71.22%;19;13.67%;9;6.47%;2;1.44%;139
SUDESTE;31;MG;315650;RUBELITA;15;5.1%;7;2.38%;186;63.27%;38;12.93%;25;8.5%;23;7.82%;294
SUDESTE;31;MG;315660;RUBIM;9;2.46%;7;1.91%;239;65.3%;61;16.67%;30;8.2%;20;5.46%;366
SUDESTE;31;MG;315670;SABARA;120;2.82%;160;3.76%;2.846;66.81%;669;15.7%;303;7.11%;162;3.8%;4.260
SUDESTE;31;MG;315680;SABINOPOLIS;3;0.37%;19;2.36%;559;69.35%;145;17.99%;52;6.45%;28;3.47%;806
SUDESTE;31;MG;315690;SACRAMENTO;10;0.69%;26;1.8%;982;67.91%;287;19.85%;99;6.85%;42;2.9%;1.446
SUDESTE;31;MG;315700;SALINAS;45;2.9%;54;3.48%;1.037;66.82%;260;16.75%;92;5.93%;64;4.12%;1.552
SUDESTE;31;MG;315710;SALTO DA DIVISA;15;6.55%;11;4.8%;143;62.45%;28;12.23%;21;9.17%;11;4.8%;229
SUDESTE;31;MG;315720;SANTA BARBARA;28;2.16%;40;3.09%;845;65.2%;218;16.82%;92;7.1%;73;5.63%;1.296
SUDESTE;31;MG;315725;SANTA BARBARA DO LESTE;8;1.54%;25;4.82%;353;68.02%;80;15.41%;36;6.94%;17;3.28%;519
SUDESTE;31;MG;315727;SANTA BARBARA DO MONTE VERDE;3;1.89%;5;3.14%;95;59.75%;36;22.64%;13;8.18%;7;4.4%;159
SUDESTE;31;MG;315730;SANTA BARBARA DO TUGURIO;3;1.35%;6;2.69%;162;72.65%;35;15.7%;9;4.04%;8;3.59%;223
SUDESTE;31;MG;315733;SANTA CRUZ DE MINAS;11;3.29%;12;3.59%;220;65.87%;53;15.87%;19;5.69%;19;5.69%;334
SUDESTE;31;MG;315737;SANTA CRUZ DE SALINAS;9;3.95%;7;3.07%;139;60.96%;34;14.91%;23;10.09%;16;7.02%;228
SUDESTE;31;MG;315740;SANTA CRUZ DO ESCALVADO;6;3.7%;4;2.47%;105;64.81%;21;12.96%;11;6.79%;15;9.26%;162
SUDESTE;31;MG;315750;SANTA EFIGENIA DE MINAS;6;2.5%;8;3.33%;162;67.5%;35;14.58%;17;7.08%;12;5%;240
SUDESTE;31;MG;315760;SANTA FE DE MINAS;2;1.36%;5;3.4%;79;53.74%;25;17.01%;15;10.2%;21;14.29%;147
SUDESTE;31;MG;315765;SANTA HELENA DE MINAS;5;1.18%;10;2.37%;286;67.77%;80;18.96%;27;6.4%;14;3.32%;422
SUDESTE;31;MG;315770;SANTA JULIANA;10;0.95%;27;2.57%;756;71.86%;185;17.59%;54;5.13%;20;1.9%;1.052
SUDESTE;31;MG;315780;SANTA LUZIA;259;2.99%;263;3.04%;5.300;61.24%;1.442;16.66%;718;8.3%;672;7.77%;8.654
SUDESTE;31;MG;315790;SANTA MARGARIDA;24;2.03%;30;2.53%;681;57.52%;220;18.58%;118;9.97%;111;9.38%;1.184
SUDESTE;31;MG;315800;SANTA MARIA DE ITABIRA;9;2.02%;12;2.69%;288;64.57%;83;18.61%;31;6.95%;23;5.16%;446
SUDESTE;31;MG;315810;SANTA MARIA DO SALTO;16;11.85%;9;6.67%;65;48.15%;17;12.59%;8;5.93%;20;14.81%;135
SUDESTE;31;MG;315820;SANTA MARIA DO SUACUI;12;2.05%;12;2.05%;364;62.33%;102;17.47%;50;8.56%;44;7.53%;584
SUDESTE;31;MG;315920;SANTA RITA DE CALDAS;11;3.54%;9;2.89%;189;60.77%;62;19.94%;25;8.04%;15;4.82%;311
SUDESTE;31;MG;315940;SANTA RITA DE IBITIPOCA;1;0.55%;9;4.92%;141;77.05%;21;11.48%;6;3.28%;5;2.73%;183
SUDESTE;31;MG;315930;SANTA RITA DE JACUTINGA;3;1.39%;11;5.09%;172;79.63%;20;9.26%;6;2.78%;4;1.85%;216
SUDESTE;31;MG;315935;SANTA RITA DE MINAS;9;2.41%;16;4.28%;246;65.78%;64;17.11%;27;7.22%;12;3.21%;374
SUDESTE;31;MG;315950;SANTA RITA DO ITUETO;8;2.06%;8;2.06%;233;59.9%;91;23.39%;34;8.74%;15;3.86%;389
SUDESTE;31;MG;315960;SANTA RITA DO SAPUCAI;23;1.84%;37;2.96%;761;60.93%;254;20.34%;104;8.33%;70;5.6%;1.249
SUDESTE;31;MG;315970;SANTA ROSA DA SERRA;4;1.69%;6;2.53%;136;57.38%;52;21.94%;22;9.28%;17;7.17%;237
SUDESTE;31;MG;315980;SANTA VITORIA;2;0.37%;16;2.95%;362;66.79%;97;17.9%;47;8.67%;18;3.32%;542
SUDESTE;31;MG;315830;SANTANA DA VARGEM;5;2.13%;14;5.96%;171;72.77%;24;10.21%;11;4.68%;10;4.26%;235
SUDESTE;31;MG;315840;SANTANA DE CATAGUASES;6;4.84%;4;3.23%;85;68.55%;19;15.32%;4;3.23%;6;4.84%;124
SUDESTE;31;MG;315850;SANTANA DE PIRAPAMA;10;4.12%;10;4.12%;154;63.37%;39;16.05%;19;7.82%;11;4.53%;243
SUDESTE;31;MG;315860;SANTANA DO DESERTO;7;7.14%;1;1.02%;53;54.08%;16;16.33%;13;13.27%;8;8.16%;98
SUDESTE;31;MG;315870;SANTANA DO GARAMBEU;2;1.87%;3;2.8%;66;61.68%;20;18.69%;6;5.61%;10;9.35%;107
SUDESTE;31;MG;315880;SANTANA DO JACARE;0;-;5;3.45%;92;63.45%;22;15.17%;14;9.66%;12;8.28%;145
SUDESTE;31;MG;315890;SANTANA DO MANHUACU;14;2.53%;19;3.44%;338;61.12%;100;18.08%;49;8.86%;33;5.97%;553
SUDESTE;31;MG;315895;SANTANA DO PARAISO;34;1.53%;53;2.39%;1.398;62.97%;442;19.91%;181;8.15%;112;5.05%;2.220
SUDESTE;31;MG;315900;SANTANA DO RIACHO;4;1.65%;7;2.88%;181;74.49%;35;14.4%;10;4.12%;6;2.47%;243
SUDESTE;31;MG;315910;SANTANA DOS MONTES;4;2.29%;6;3.43%;112;64%;27;15.43%;18;10.29%;8;4.57%;175
SUDESTE;31;MG;315990;SANTO ANTONIO DO AMPARO;39;5.28%;36;4.87%;410;55.48%;146;19.76%;64;8.66%;44;5.95%;739
SUDESTE;31;MG;316000;SANTO ANTONIO DO AVENTUREIRO;2;1.45%;5;3.62%;94;68.12%;25;18.12%;7;5.07%;5;3.62%;138
SUDESTE;31;MG;316010;SANTO ANTONIO DO GRAMA;3;1.42%;12;5.69%;135;63.98%;37;17.54%;11;5.21%;13;6.16%;211
SUDESTE;31;MG;316020;SANTO ANTONIO DO ITAMBE;0;-;3;1.79%;79;47.02%;44;26.19%;28;16.67%;14;8.33%;168
SUDESTE;31;MG;316030;SANTO ANTONIO DO JACINTO;13;3.13%;6;1.45%;248;59.76%;81;19.52%;33;7.95%;34;8.19%;415
SUDESTE;31;MG;316040;SANTO ANTONIO DO MONTE;22;2.14%;44;4.28%;674;65.56%;181;17.61%;74;7.2%;33;3.21%;1.028
SUDESTE;31;MG;316045;SANTO ANTONIO DO RETIRO;13;3.65%;15;4.21%;226;63.48%;59;16.57%;19;5.34%;24;6.74%;356
SUDESTE;31;MG;316050;SANTO ANTONIO DO RIO ABAIXO;1;1.49%;1;1.49%;44;65.67%;10;14.93%;6;8.96%;5;7.46%;67
SUDESTE;31;MG;316060;SANTO HIPOLITO;9;6.82%;3;2.27%;83;62.88%;18;13.64%;8;6.06%;11;8.33%;132
SUDESTE;31;MG;316070;SANTOS DUMONT;30;2.95%;33;3.25%;640;62.99%;170;16.73%;71;6.99%;72;7.09%;1.016
SUDESTE;31;MG;316080;SAO BENTO ABADE;2;0.61%;5;1.53%;224;68.5%;70;21.41%;17;5.2%;9;2.75%;327
SUDESTE;31;MG;316090;SAO BRAS DO SUACUI;2;0.93%;4;1.86%;132;61.4%;49;22.79%;18;8.37%;10;4.65%;215
SUDESTE;31;MG;316095;SAO DOMINGOS DAS DORES;7;2.47%;9;3.18%;190;67.14%;48;16.96%;17;6.01%;12;4.24%;283
SUDESTE;31;MG;316100;SAO DOMINGOS DO PRATA;26;4.08%;22;3.45%;367;57.61%;114;17.9%;55;8.63%;53;8.32%;637
SUDESTE;31;MG;316105;SAO FELIX DE MINAS;1;0.57%;3;1.7%;105;59.66%;37;21.02%;19;10.8%;11;6.25%;176
SUDESTE;31;MG;316110;SAO FRANCISCO;80;2.57%;168;5.39%;2.285;73.31%;401;12.86%;125;4.01%;58;1.86%;3.117
SUDESTE;31;MG;316120;SAO FRANCISCO DE PAULA;3;1.33%;6;2.67%;152;67.56%;39;17.33%;14;6.22%;11;4.89%;225
SUDESTE;31;MG;316130;SAO FRANCISCO DE SALES;6;2.06%;17;5.84%;195;67.01%;47;16.15%;17;5.84%;9;3.09%;291
SUDESTE;31;MG;316140;SAO FRANCISCO DO GLORIA;0;-;6;2.45%;171;69.8%;39;15.92%;18;7.35%;11;4.49%;245
SUDESTE;31;MG;316150;SAO GERALDO;31;8.2%;9;2.38%;201;53.17%;80;21.16%;24;6.35%;33;8.73%;378
SUDESTE;31;MG;316160;SAO GERALDO DA PIEDADE;6;3.8%;6;3.8%;91;57.59%;37;23.42%;14;8.86%;4;2.53%;158
SUDESTE;31;MG;316165;SAO GERALDO DO BAIXIO;6;2.74%;7;3.2%;138;63.01%;42;19.18%;14;6.39%;12;5.48%;219
SUDESTE;31;MG;316170;SAO GONCALO DO ABAETE;9;3.23%;9;3.23%;161;57.71%;50;17.92%;29;10.39%;21;7.53%;279
